time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
year,NN,TIME_UNIT_REGEX,TIME,time_reference,"He was raised on the West Coast of the United States, but relocated during his senior year of high school so Robinson could focus on her career.",2,2,== Early life and education ==,58055386
1979,CD,YEAR_REGEX_1,TIME,time_reference,"In 1979, at the age of 19, Zimmer left college to work in the William Morris Agency mailroom.",0,4,== Career ==,58055386
1984,CD,YEAR_REGEX_1,TIME,time_reference,"After transferring to Los Angeles, he joined ICM Partners in 1984.",1,4,== Career ==,58055386
1988,CD,YEAR_REGEX_1,TIME,time_reference,"There, Zimmer became a talent agent, working on films such as Die Hard (1988), The Fisher King (1991), and In the Line of Fire (1993).",2,4,== Career ==,58055386
1991,CD,YEAR_REGEX_1,TIME,time_reference,"There, Zimmer became a talent agent, working on films such as Die Hard (1988), The Fisher King (1991), and In the Line of Fire (1993).",2,4,== Career ==,58055386
1993,CD,YEAR_REGEX_1,TIME,time_reference,"There, Zimmer became a talent agent, working on films such as Die Hard (1988), The Fisher King (1991), and In the Line of Fire (1993).",2,4,== Career ==,58055386
1989,CD,YEAR_REGEX_1,TIME,time_reference,"In 1989, Zimmer left ICM for Bauer/Benedek Agency, where he became a partner.",4,4,== Career ==,58055386
1991,CD,YEAR_REGEX_1,TIME,time_reference,"In 1991, the firm combined with Leading Artists Agency to form United Talent Agency (UTA).",5,4,== Career ==,58055386
1997–2006,CD,YEAR_REGEX_1,TIME,time_reference,Zimmer headed UTA's literary department from 1997–2006.,6,4,== Career ==,58055386
2012,CD,YEAR_REGEX_1,TIME,time_reference,Zimmer was named the agency's chief executive officer in 2012.,8,4,== Career ==,58055386
Night,NNP,DAY_TIME_REGEX,TIME,time_reference,"Throughout his career as an agent, Zimmer has represented Mariah Carey, Bryan Cranston, DJ Khaled, Chelsea Handler, Kevin Hart, Anthony Hopkins, Marc Lawrence, Brian Robbins, M. Night Shyamalan, and YG.",9,4,== Career ==,58055386
2017,CD,YEAR_REGEX_1,TIME,time_reference,"Schary and Zimmer ranked number eight in Vanity Fair's 2017 list of the ""25 Most Important Families in Hollywood History"".",10,4,== Career ==,58055386
2017,CD,YEAR_REGEX_1,TIME,time_reference,"Zimmer, Kramer, and Sures ranked number 33 on The Hollywood Reporter's 2017 list of the 100 ""most powerful people in entertainment"".",11,4,== Career ==,58055386
2004,CD,YEAR_REGEX_1,TIME,time_reference,"In 2004, Zimmer married his second wife, Marisa Lynn Miller, in a civil ceremony in Brentwood, California.",1,6,== Personal life ==,58055386
"December 14 , 2013","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Bryant, Adam (December 14, 2013).",0,9,== External links ==,58055386
