time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex
"August 15 , 1901 – December 20 , 1976","NNP CD , CD NNP NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1 LINKAGE_REGEX MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME MODIFIER TIME NUMERAL MODIFIER TIME,time_reference,0,0
1940 to 1962,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,0,2
1940,CD,YEAR_REGEX_1,TIME,time_reference,1,2
1952,CD,YEAR_REGEX_1,TIME,time_reference,1,2
Noon,NNP,DAY_TIME_REGEX,TIME,time_reference,1,2
Noon,NNP,DAY_TIME_REGEX,TIME,time_reference,1,2
the late 1920s,DT JJ NNS,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,3,2
1930,CD,YEAR_REGEX_1,TIME,time_reference,3,2
1934,CD,YEAR_REGEX_1,TIME,time_reference,4,2
the 1940s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,5,2
1957,CD,YEAR_REGEX_1,TIME,time_reference,8,2
1976,CD,YEAR_REGEX_1,TIME,time_reference,8,2
the year,DT NN,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,8,2
2001,CD,YEAR_REGEX_1,TIME,time_reference,11,2
1961,CD,YEAR_REGEX_1,TIME,time_reference,0,5
1958,CD,YEAR_REGEX_1,TIME,time_reference,0,6
1957,CD,YEAR_REGEX_1,TIME,time_reference,0,7
1956,CD,YEAR_REGEX_1,TIME,time_reference,0,8
1956,CD,YEAR_REGEX_1,TIME,time_reference,0,9
1954,CD,YEAR_REGEX_1,TIME,time_reference,0,10
1953,CD,YEAR_REGEX_1,TIME,time_reference,0,11
1953,CD,YEAR_REGEX_1,TIME,time_reference,0,12
Noon,NNP,DAY_TIME_REGEX,TIME,time_reference,0,13
Noon,NNP,DAY_TIME_REGEX,TIME,time_reference,0,13
1952,CD,YEAR_REGEX_1,TIME,time_reference,0,13
1950,CD,YEAR_REGEX_1,TIME,time_reference,0,14
1947,CD,YEAR_REGEX_1,TIME,time_reference,0,15
1944,CD,YEAR_REGEX_1,TIME,time_reference,0,16
1941,CD,YEAR_REGEX_1,TIME,time_reference,0,17
1940,CD,YEAR_REGEX_1,TIME,time_reference,0,18
1938,CD,YEAR_REGEX_1,TIME,time_reference,0,19
1935,CD,YEAR_REGEX_1,TIME,time_reference,0,20
A Night,NNP NNP,INARTICLE_REGEX DAY_TIME_REGEX,MODIFIER TIME,time_reference,0,20
1932,CD,YEAR_REGEX_1,TIME,time_reference,0,21
1932,CD,YEAR_REGEX_1,TIME,time_reference,0,22
1932,CD,YEAR_REGEX_1,TIME,time_reference,0,23
1929,CD,YEAR_REGEX_1,TIME,time_reference,0,24
Noon,NNP,DAY_TIME_REGEX,TIME,time_reference,0,28
Noon,NN,DAY_TIME_REGEX,TIME,time_reference,0,29
