time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
28 June 1990,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"Eric Alberto-Lopez (born 28 June 1990), known professionally as Ape Drums, is a Mexican-American DJ and record producer.",0,0,,52031339
the summer,DT NN,PREFIX_REGEX_1 SEASON_REGEX,MODIFIER TIME,time_reference,"He is also one third of the DJ/production trio Major Lazer, replacing Jillionaire in the summer of 2019.",2,0,,52031339
of 2019,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"He is also one third of the DJ/production trio Major Lazer, replacing Jillionaire in the summer of 2019.",2,0,,52031339
2014,CD,YEAR_REGEX_1,TIME,time_reference,"His debut single ""Bashment"" was released in 2014 on Slow Roast Records.",0,2,== Career ==,52031339
2016,CD,YEAR_REGEX_1,TIME,time_reference,"His Major Lazer collaboration, ""The Way We Do This"" (a reimagining of the classic ""Bookshelf Riddim"") was played at festivals worldwide by the group, before it was finally released in 2016 on Ape Drums' debut Mad Decent EP.",1,2,== Career ==,52031339
2016,CD,YEAR_REGEX_1,TIME,time_reference,"Later in 2016, Ape Drums released ""LFUTP"" featuring up-and-coming Philly artist Lil Uzi Vert via Fools Gold Records.",2,2,== Career ==,52031339
the 2016,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"Ape Drums gained a new level of international fame when his single ""Mutant Brain"" was used in the 2016 Kenzo World ad campaign, directed by Spike Jonze and starring actress Margaret Qualley.",3,2,== Career ==,52031339
ad,NN,ERA_REGEX,TIME,time_reference,"Ape Drums gained a new level of international fame when his single ""Mutant Brain"" was used in the 2016 Kenzo World ad campaign, directed by Spike Jonze and starring actress Margaret Qualley.",3,2,== Career ==,52031339
"June 1 , 2019","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"On June 1, 2019, at the Governors Ball Music Festival, it was officially announced that Ape Drums would replace Jillionaire as the new member of Major Lazer.",5,2,== Career ==,52031339
now,RB,TIMELINE_REGEX,TIME,time_reference,"The trio now consists of founding member Diplo, Walshy Fire and Ape Drums.",6,2,== Career ==,52031339
