time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex
"December 14 , 1935 – July 2 , 1991","NNP CD , CD NNP NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1 LINKAGE_REGEX MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME MODIFIER TIME NUMERAL MODIFIER TIME,time_reference,0,0
Days,NNP,TIME_UNIT_REGEX,TIME,time_reference,1,0
1962,CD,YEAR_REGEX_1,TIME,time_reference,1,0
the 1966,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,1,0
1957,CD,YEAR_REGEX_1,TIME,time_reference,0,1
1959,CD,YEAR_REGEX_1,TIME,time_reference,1,1
1960,CD,YEAR_REGEX_1,TIME,time_reference,1,1
1968,CD,YEAR_REGEX_1,TIME,time_reference,1,1
1968,CD,YEAR_REGEX_1,TIME,time_reference,1,1
1976,CD,YEAR_REGEX_1,TIME,time_reference,1,1
1979,CD,YEAR_REGEX_1,TIME,time_reference,1,1
1973,CD,YEAR_REGEX_1,TIME,time_reference,2,1
1974,CD,YEAR_REGEX_1,TIME,time_reference,2,1
April 1991,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,4,1
1953,CD,YEAR_REGEX_1,TIME,time_reference,0,6
Presents,NNP,TIMELINE_REGEX,TIME,time_reference,1,6
1957,CD,YEAR_REGEX_1,TIME,time_reference,0,8
Summer,NNP,SEASON_REGEX,TIME,time_reference,0,9
1958,CD,YEAR_REGEX_1,TIME,time_reference,0,9
1959,CD,YEAR_REGEX_1,TIME,time_reference,0,9
20th Century,JJ NNP,DIGIT_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,0,9
1959,CD,YEAR_REGEX_1,TIME,time_reference,0,11
1960,CD,YEAR_REGEX_1,TIME,time_reference,0,12
That year,DT NN,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,1,12
1961,CD,YEAR_REGEX_1,TIME,time_reference,0,13
1962,CD,YEAR_REGEX_1,TIME,time_reference,1,13
1962,CD,YEAR_REGEX_1,TIME,time_reference,2,13
year,NN,TIME_UNIT_REGEX,TIME,time_reference,3,13
Days,NNP,TIME_UNIT_REGEX,TIME,time_reference,3,13
1962,CD,YEAR_REGEX_1,TIME,time_reference,3,13
that year,IN NN,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,4,13
1963,CD,YEAR_REGEX_1,TIME,time_reference,2,14
1963,CD,YEAR_REGEX_1,TIME,time_reference,2,14
1965,CD,YEAR_REGEX_1,TIME,time_reference,1,15
the 1964,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,0,16
a week,DT NN,INARTICLE_REGEX TIME_UNIT_REGEX,MODIFIER TIME,time_reference,0,16
the 1985,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,2,16
Fall,NNP,SEASON_REGEX,TIME,time_reference,3,16
1965,CD,YEAR_REGEX_1,TIME,time_reference,3,16
1965,CD,YEAR_REGEX_1,TIME,time_reference,3,16
1966,CD,YEAR_REGEX_1,TIME,time_reference,0,17
the following year,DT JJ NN,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,3,17
1970s,CD,YEAR_REGEX_1,TIME,time_reference,1,18
1967,CD,YEAR_REGEX_1,TIME,time_reference,1,19
1968,CD,YEAR_REGEX_1,TIME,time_reference,2,19
1968,CD,YEAR_REGEX_1,TIME,time_reference,2,19
1969,CD,YEAR_REGEX_1,TIME,time_reference,2,19
1970,CD,YEAR_REGEX_1,TIME,time_reference,0,20
1971,CD,YEAR_REGEX_1,TIME,time_reference,0,20
1971,CD,YEAR_REGEX_1,TIME,time_reference,1,20
1975,CD,YEAR_REGEX_1,TIME,time_reference,0,21
the 1976,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,1,21
1977,CD,YEAR_REGEX_1,TIME,time_reference,0,22
1978,CD,YEAR_REGEX_1,TIME,time_reference,0,22
1979,CD,YEAR_REGEX_1,TIME,time_reference,0,22
Years,NNP,TIME_UNIT_REGEX,TIME,time_reference,0,22
1979,CD,YEAR_REGEX_1,TIME,time_reference,0,22
Summersby,NNP,SEASON_REGEX,TIME,time_reference,0,22
1979,CD,YEAR_REGEX_1,TIME,time_reference,0,22
1972,CD,YEAR_REGEX_1,TIME,time_reference,1,22
Summer,NNP,SEASON_REGEX,TIME,time_reference,2,22
1972,CD,YEAR_REGEX_1,TIME,time_reference,2,22
1973,CD,YEAR_REGEX_1,TIME,time_reference,2,22
1973,CD,YEAR_REGEX_1,TIME,time_reference,2,22
1973,CD,YEAR_REGEX_1,TIME,time_reference,2,22
1973,CD,YEAR_REGEX_1,TIME,time_reference,2,22
1974,CD,YEAR_REGEX_1,TIME,time_reference,2,22
1974,CD,YEAR_REGEX_1,TIME,time_reference,3,22
1975,CD,YEAR_REGEX_1,TIME,time_reference,3,22
1975,CD,YEAR_REGEX_1,TIME,time_reference,3,22
1975,CD,YEAR_REGEX_1,TIME,time_reference,3,22
1978,CD,YEAR_REGEX_1,TIME,time_reference,4,22
1979,CD,YEAR_REGEX_1,TIME,time_reference,4,22
1980s,CD,YEAR_REGEX_1,TIME,time_reference,0,23
1980,CD,YEAR_REGEX_1,TIME,time_reference,0,24
1980,CD,YEAR_REGEX_1,TIME,time_reference,1,24
1980,CD,YEAR_REGEX_1,TIME,time_reference,1,24
1980,CD,YEAR_REGEX_1,TIME,time_reference,1,24
1982,CD,YEAR_REGEX_1,TIME,time_reference,0,25
A Christmas,DT NNP,INARTICLE_REGEX HOLIDAY_REGEX,MODIFIER TIME,time_reference,0,25
1983,CD,YEAR_REGEX_1,TIME,time_reference,0,25
1984,CD,YEAR_REGEX_1,TIME,time_reference,1,25
1984,CD,YEAR_REGEX_1,TIME,time_reference,2,25
1984,CD,YEAR_REGEX_1,TIME,time_reference,4,25
1985,CD,YEAR_REGEX_1,TIME,time_reference,4,25
1986,CD,YEAR_REGEX_1,TIME,time_reference,4,25
1987,CD,YEAR_REGEX_1,TIME,time_reference,4,25
1987,CD,YEAR_REGEX_1,TIME,time_reference,5,25
1987,CD,YEAR_REGEX_1,TIME,time_reference,0,26
1988,CD,YEAR_REGEX_1,TIME,time_reference,0,26
1989,CD,YEAR_REGEX_1,TIME,time_reference,0,26
80 Days,CD NNS,DIGIT_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,0,26
1989,CD,YEAR_REGEX_1,TIME,time_reference,0,26
1989,CD,YEAR_REGEX_1,TIME,time_reference,1,26
1990,CD,YEAR_REGEX_1,TIME,time_reference,0,28
1615,CD,YEAR_REGEX_1,TIME,time_reference,2,28
"April 29 , 1991","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,3,28
"August 3 , 1957","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,0,30
"January 27 , 1959","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,1,30
"June 7 , 1961","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,1,30
1968,CD,YEAR_REGEX_1,TIME,time_reference,2,30
"December 18 , 1970","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,0,31
1965,CD,YEAR_REGEX_1,TIME,time_reference,1,31
1967,CD,YEAR_REGEX_1,TIME,time_reference,1,31
Winter,NNP,SEASON_REGEX,TIME,time_reference,1,31
1968,CD,YEAR_REGEX_1,TIME,time_reference,1,31
1972,CD,YEAR_REGEX_1,TIME,time_reference,1,31
1976,CD,YEAR_REGEX_1,TIME,time_reference,1,31
1979,CD,YEAR_REGEX_1,TIME,time_reference,1,31
1980,CD,YEAR_REGEX_1,TIME,time_reference,3,31
1982,CD,YEAR_REGEX_1,TIME,time_reference,3,31
1984,CD,YEAR_REGEX_1,TIME,time_reference,3,31
1986,CD,YEAR_REGEX_1,TIME,time_reference,3,31
