time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
more than 25 years,JJR IN CD NNS,PREFIX_REGEX_1 PREFIX_REGEX_1 DIGIT_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER NUMERAL TIME,time_reference,"With more than 25 years in the music industry, Young has racked up over 60 #1 Billboard Club Chart Hits and has collaborated on remixes with over 100 artists, including 14 exclusively for Madonna.",1,0,,37353630
1989,CD,YEAR_REGEX_1,TIME,time_reference,"In 1989, at 19, she DJed at frat parties at University of Maryland and later was the resident DJ at the Hill Haven Nightclub in Washington, D.C.",0,3,== Biography ==,37353630
Nightclub,NNP,DAY_TIME_REGEX,TIME,time_reference,"In 1989, at 19, she DJed at frat parties at University of Maryland and later was the resident DJ at the Hill Haven Nightclub in Washington, D.C.",0,3,== Biography ==,37353630
a year,DT NN,INARTICLE_REGEX TIME_UNIT_REGEX,MODIFIER TIME,time_reference,She was soon promoted to Assistant Music Director and then became the stations Music Director where she remained for a year and a half before accepting a new position at Interscope Records.,2,5,== Career ==,37353630
nightclub,NN,DAY_TIME_REGEX,TIME,time_reference,"Shortly after her move, Young met club impresario Ingrid Casares who along with Chris Paciello opened Liquid nightclub in South Beach.",4,5,== Career ==,37353630
2011,CD,YEAR_REGEX_1,TIME,time_reference,"Throughout her career as a professional DJ, Young has served as a deejay for many events including The Emmy Awards, the Sundance Film Festival, Kylie Minogue's 2011 North American tour, and Britney Spears 21st birthday.",9,5,== Career ==,37353630
2003,CD,YEAR_REGEX_1,TIME,time_reference,"In 2003, Young launched her own record label, Ferosh Records and she also began serving as executive producer of the annual New Year's Day party called Genesis.",10,5,== Career ==,37353630
Year,NNP,TIME_UNIT_REGEX,TIME,time_reference,"In 2003, Young launched her own record label, Ferosh Records and she also began serving as executive producer of the annual New Year's Day party called Genesis.",10,5,== Career ==,37353630
Day,NNP,TIME_UNIT_REGEX,TIME,time_reference,"In 2003, Young launched her own record label, Ferosh Records and she also began serving as executive producer of the annual New Year's Day party called Genesis.",10,5,== Career ==,37353630
1990,CD,YEAR_REGEX_1,TIME,time_reference,"In addition, Young has been a featured talent for Pride Festivals all around the world since 1990.",12,5,== Career ==,37353630
2017,CD,YEAR_REGEX_1,TIME,time_reference,"In 2017, Young was tapped to remix the campaign song for Hillary Clinton's run for the Presidency of the United States Of America.",0,7,== Career ==,37353630
