time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex
28 February 1929,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,0,0
10 December 2016,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,0,0
1998,CD,YEAR_REGEX_1,TIME,time_reference,4,0
2010,CD,YEAR_REGEX_1,TIME,time_reference,5,0
28 February 1929,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,0,2
1925,CD,YEAR_REGEX_1,TIME,time_reference,1,2
the years,DT NNS,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,0,3
1916,CD,YEAR_REGEX_1,TIME,time_reference,0,3
1928,CD,YEAR_REGEX_1,TIME,time_reference,0,4
years,NNS,TIME_UNIT_REGEX,TIME,time_reference,1,4
1933,CD,YEAR_REGEX_1,TIME,time_reference,0,6
the days,DT NNS,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,2,7
1946,CD,YEAR_REGEX_1,TIME,time_reference,0,9
years,NNS,TIME_UNIT_REGEX,TIME,time_reference,1,9
1953,CD,YEAR_REGEX_1,TIME,time_reference,3,9
now,RB,TIMELINE_REGEX,TIME,time_reference,0,10
Summer,NNP,SEASON_REGEX,TIME,time_reference,1,10
1954 and 1955,CD CC CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,1,10
Middle years,JJ NNS,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,1,11
1950s and 1960s,CD CC CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,1,11
a year,DT NN,INARTICLE_REGEX TIME_UNIT_REGEX,MODIFIER TIME,time_reference,0,12
that summer,IN NN,PREFIX_REGEX_1 SEASON_REGEX,MODIFIER TIME,time_reference,1,12
day,NN,TIME_UNIT_REGEX,TIME,time_reference,2,12
1961,CD,YEAR_REGEX_1,TIME,time_reference,2,12
That year,DT NN,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,0,13
1964,CD,YEAR_REGEX_1,TIME,time_reference,2,13
1967,CD,YEAR_REGEX_1,TIME,time_reference,2,13
1970,CD,YEAR_REGEX_1,TIME,time_reference,2,13
the 1960s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,0,14
1966,CD,YEAR_REGEX_1,TIME,time_reference,0,15
1968,CD,YEAR_REGEX_1,TIME,time_reference,0,15
1970,CD,YEAR_REGEX_1,TIME,time_reference,0,15
1972,CD,YEAR_REGEX_1,TIME,time_reference,1,15
the 1970s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,2,15
1972,CD,YEAR_REGEX_1,TIME,time_reference,4,15
Later years,RB NNS,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,1,16
1974–2016,CD,YEAR_REGEX_1,TIME,time_reference,1,16
1974,CD,YEAR_REGEX_1,TIME,time_reference,0,17
1975,CD,YEAR_REGEX_1,TIME,time_reference,0,17
now,RB,TIMELINE_REGEX,TIME,time_reference,1,17
1976,CD,YEAR_REGEX_1,TIME,time_reference,1,17
1977,CD,YEAR_REGEX_1,TIME,time_reference,1,17
1978,CD,YEAR_REGEX_1,TIME,time_reference,1,17
two years,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,1,17
1979 and 1980,CD CC CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,2,17
1982,CD,YEAR_REGEX_1,TIME,time_reference,2,17
1984,CD,YEAR_REGEX_1,TIME,time_reference,2,17
1987,CD,YEAR_REGEX_1,TIME,time_reference,0,18
1987,CD,YEAR_REGEX_1,TIME,time_reference,1,18
each spring,DT NN,PREFIX_REGEX_1 SEASON_REGEX,MODIFIER TIME,time_reference,2,18
1995,CD,YEAR_REGEX_1,TIME,time_reference,3,18
1997,CD,YEAR_REGEX_1,TIME,time_reference,3,18
1998,CD,YEAR_REGEX_1,TIME,time_reference,5,18
1998 to 2001,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,6,18
2008,CD,YEAR_REGEX_1,TIME,time_reference,7,18
10 December 2016,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,0,20
29 June 2009,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,0,25
2000,CD,YEAR_REGEX_1,TIME,time_reference,1,25
2010,CD,YEAR_REGEX_1,TIME,time_reference,2,25
2016,CD,YEAR_REGEX_1,TIME,time_reference,3,25
2016,CD,YEAR_REGEX_1,TIME,time_reference,4,25
17 November 2016,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,5,25
26 December 2017.,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,6,25
1958,CD,YEAR_REGEX_1,TIME,time_reference,1,27
1967,CD,YEAR_REGEX_1,TIME,time_reference,0,28
1972,CD,YEAR_REGEX_1,TIME,time_reference,1,29
1975,CD,YEAR_REGEX_1,TIME,time_reference,1,30
1975,CD,YEAR_REGEX_1,TIME,time_reference,1,31
1978,CD,YEAR_REGEX_1,TIME,time_reference,1,32
1978,CD,YEAR_REGEX_1,TIME,time_reference,0,33
1984,CD,YEAR_REGEX_1,TIME,time_reference,0,34
1984,CD,YEAR_REGEX_1,TIME,time_reference,1,35
1987,CD,YEAR_REGEX_1,TIME,time_reference,1,36
1989,CD,YEAR_REGEX_1,TIME,time_reference,1,37
1989,CD,YEAR_REGEX_1,TIME,time_reference,1,38
1989,CD,YEAR_REGEX_1,TIME,time_reference,1,39
1989,CD,YEAR_REGEX_1,TIME,time_reference,1,40
1991,CD,YEAR_REGEX_1,TIME,time_reference,1,41
1992,CD,YEAR_REGEX_1,TIME,time_reference,1,42
1992,CD,YEAR_REGEX_1,TIME,time_reference,1,43
1993,CD,YEAR_REGEX_1,TIME,time_reference,1,43
1989,CD,YEAR_REGEX_1,TIME,time_reference,1,44
1993,CD,YEAR_REGEX_1,TIME,time_reference,1,45
1995,CD,YEAR_REGEX_1,TIME,time_reference,0,46
1995,CD,YEAR_REGEX_1,TIME,time_reference,0,47
1999,CD,YEAR_REGEX_1,TIME,time_reference,0,48
2001,CD,YEAR_REGEX_1,TIME,time_reference,0,49
2004,CD,YEAR_REGEX_1,TIME,time_reference,0,50
2005,CD,YEAR_REGEX_1,TIME,time_reference,0,51
2005,CD,YEAR_REGEX_1,TIME,time_reference,1,52
2007,CD,YEAR_REGEX_1,TIME,time_reference,0,53
2010,CD,YEAR_REGEX_1,TIME,time_reference,1,54
2011,CD,YEAR_REGEX_1,TIME,time_reference,1,55
2012,CD,YEAR_REGEX_1,TIME,time_reference,0,56
2012,CD,YEAR_REGEX_1,TIME,time_reference,0,57
2015,CD,YEAR_REGEX_1,TIME,time_reference,0,58
June 2008,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,1,66
1964,CD,YEAR_REGEX_1,TIME,time_reference,0,67
2003,CD,YEAR_REGEX_1,TIME,time_reference,0,67
1999,CD,YEAR_REGEX_1,TIME,time_reference,0,69
1975,CD,YEAR_REGEX_1,TIME,time_reference,1,70
2004,CD,YEAR_REGEX_1,TIME,time_reference,1,71
