time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex
15 September 1912 – 29 July 1991,CD NNP CD NNP CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1 LINKAGE_REGEX DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME MODIFIER NUMERAL TIME TIME,time_range,0,0
1930,CD,YEAR_REGEX_1,TIME,time_reference,1,2
1934,CD,YEAR_REGEX_1,TIME,time_reference,1,2
1949,CD,YEAR_REGEX_1,TIME,time_reference,1,2
1950,CD,YEAR_REGEX_1,TIME,time_reference,0,4
1983,CD,YEAR_REGEX_1,TIME,time_reference,2,4
1960,CD,YEAR_REGEX_1,TIME,time_reference,0,5
1995,CD,YEAR_REGEX_1,TIME,time_reference,2,5
day to day,NN TO NN,TIME_UNIT_REGEX LINKAGE_REGEX TIME_UNIT_REGEX,TIME MODIFIER TIME,time_reference,3,6
July 1991,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,1,9
1940,CD,YEAR_REGEX_1,TIME,time_reference,0,11
1949,CD,YEAR_REGEX_1,TIME,time_reference,0,12
1956,CD,YEAR_REGEX_1,TIME,time_reference,0,13
1959,CD,YEAR_REGEX_1,TIME,time_reference,0,14
1969,CD,YEAR_REGEX_1,TIME,time_reference,0,15
1972,CD,YEAR_REGEX_1,TIME,time_reference,0,16
1988,CD,YEAR_REGEX_1,TIME,time_reference,0,17
1990,CD,YEAR_REGEX_1,TIME,time_reference,0,18
1951,CD,YEAR_REGEX_1,TIME,time_reference,0,21
1953-4,JJ,YEAR_REGEX_1,TIME,time_reference,1,22
1975,CD,YEAR_REGEX_1,TIME,time_reference,2,22
1958,CD,YEAR_REGEX_1,TIME,time_reference,0,23
1960,CD,YEAR_REGEX_1,TIME,time_reference,1,24
1962,CD,YEAR_REGEX_1,TIME,time_reference,0,25
1962,CD,YEAR_REGEX_1,TIME,time_reference,0,26
1962,CD,YEAR_REGEX_1,TIME,time_reference,0,27
1974,CD,YEAR_REGEX_1,TIME,time_reference,0,28
1978,CD,YEAR_REGEX_1,TIME,time_reference,1,29
1978,CD,YEAR_REGEX_1,TIME,time_reference,0,30
1981,CD,YEAR_REGEX_1,TIME,time_reference,1,31
1986,CD,YEAR_REGEX_1,TIME,time_reference,1,32
1987,CD,YEAR_REGEX_1,TIME,time_reference,0,33
1991,CD,YEAR_REGEX_1,TIME,time_reference,1,34
Medieval,NNP,TIMELINE_REGEX,TIME,time_reference,1,35
1995,CD,YEAR_REGEX_1,TIME,time_reference,1,35
1912-1991,JJ,YEAR_REGEX_1,TIME,time_reference,0,37
1992,CD,YEAR_REGEX_1,TIME,time_reference,0,37
"August 3 , 1991","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,0,38
2010,CD,YEAR_REGEX_1,TIME,time_reference,0,39
