time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
5 April 1950,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"Agneta Åse Fältskog (born 5 April 1950), known as Agnetha Fältskog (Swedish pronunciation:",0,0,,212686
1968,CD,YEAR_REGEX_1,TIME,time_reference,"She first achieved success in Sweden with the release of her 1968 self-titled debut album, and later achieved international stardom in the 1970s as a member of the pop group ABBA.",2,0,,212686
the 1970s,DT NNS,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"She first achieved success in Sweden with the release of her 1968 self-titled debut album, and later achieved international stardom in the 1970s as a member of the pop group ABBA.",2,0,,212686
December 1982,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"After the unofficial break-up of ABBA in December 1982, Fältskog found renewed success later in the decade as a solo artist with three albums and a leading role in a movie.",4,0,,212686
the decade,DT NN,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,"After the unofficial break-up of ABBA in December 1982, Fältskog found renewed success later in the decade as a solo artist with three albums and a leading role in a movie.",4,0,,212686
the 1990s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"She became reclusive in the 1990s, avoiding outside publicity and residing on the Stockholm County island of Ekerö.",5,0,,212686
16 years,CD NNS,DIGIT_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,"Fältskog stopped recording music for 16 years until she released a new album, My Colouring Book, in 2004.",6,0,,212686
2004,CD,YEAR_REGEX_1,TIME,time_reference,"Fältskog stopped recording music for 16 years until she released a new album, My Colouring Book, in 2004.",6,0,,212686
2013,CD,YEAR_REGEX_1,TIME,time_reference,"She returned again in 2013 with A, her highest UK charting solo album to date.",7,0,,212686
5 April 1950,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"Agneta Åse Fältskog was born in Jönköping, Sweden on 5 April 1950.",0,3,== Life and career == | === Early life ===,212686
1922–1995,CD,YEAR_REGEX_1,TIME,time_reference,She was the first of two daughters of department store manager Knut Ingvar Fältskog (1922–1995) and his wife Birgit Margareta Johansson (1923–1994).,1,3,== Life and career == | === Early life ===,212686
1923–1994,CD,YEAR_REGEX_1,TIME,time_reference,She was the first of two daughters of department store manager Knut Ingvar Fältskog (1922–1995) and his wife Birgit Margareta Johansson (1923–1994).,1,3,== Life and career == | === Early life ===,212686
1955,CD,YEAR_REGEX_1,TIME,time_reference,"Fältskog's younger sister, Mona, was born in 1955.",3,3,== Life and career == | === Early life ===,212686
1958,CD,YEAR_REGEX_1,TIME,time_reference,"In 1958, she began taking piano lessons, and also sang in a local church choir.",1,4,== Life and career == | === Early life ===,212686
early 1960,JJ CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"In early 1960, Fältskog formed a musical trio, the Cambers, with her friends Lena Johansson and Elisabeth Strub.",2,4,== Life and career == | === Early life ===,212686
1966–1971,CD,YEAR_REGEX_1,TIME,time_reference,Career development in Sweden (1966–1971),1,5,== Life and career == | === Career development in Sweden (1966–1971) ===,212686
two years,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,She continued singing with the Bernt Enghardt band for two years.,2,6,== Life and career == | === Career development in Sweden (1966–1971) ===,212686
16 October 1967,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"Her self-penned début single ""Jag var så kär"" was recorded on 16 October 1967 and released through Cupol Records the following month.",8,6,== Life and career == | === Career development in Sweden (1966–1971) ===,212686
the following month,DT VBG NN,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,"Her self-penned début single ""Jag var så kär"" was recorded on 16 October 1967 and released through Cupol Records the following month.",8,6,== Life and career == | === Career development in Sweden (1966–1971) ===,212686
28 January 1968,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"It topped the Swedish Chart on 28 January 1968 and sold more than 80,000 copies.",9,6,== Life and career == | === Career development in Sweden (1966–1971) ===,212686
1969,CD,YEAR_REGEX_1,TIME,time_reference,"Fältskog developed a career as one of Sweden's most popular pop music artists, participating in a television special about Swedish composer Jules Sylvain in 1969.",11,6,== Life and career == | === Career development in Sweden (1966–1971) ===,212686
year,NN,TIME_UNIT_REGEX,TIME,time_reference,"The same year, she released the single ""Zigenarvän"" (""Gypsy Friend"") about a young girl attending a Gypsy wedding and falling in love with the bride's brother.",12,6,== Life and career == | === Career development in Sweden (1966–1971) ===,212686
the late 1960s,DT JJ NNS,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,Fältskog's success continued throughout the late 1960s.,14,6,== Life and career == | === Career development in Sweden (1966–1971) ===,212686
1970,CD,YEAR_REGEX_1,TIME,time_reference,"In 1970, she released ""Om tårar vore guld"" (""If Tears Were Gold"").",19,6,== Life and career == | === Career development in Sweden (1966–1971) ===,212686
the 1950s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"The Danish composer Per Hviid claimed that she used 22 bars from his composition ""Tema"" (""Theme""), even though it  was written in the 1950s and had never been recorded.",20,6,== Life and career == | === Career development in Sweden (1966–1971) ===,212686
