time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
"March 17 , 1927 – June 22 , 2009","NNP CD , CD NNP NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1 LINKAGE_REGEX MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME MODIFIER TIME NUMERAL MODIFIER TIME,time_reference,"Betty Allen (March 17, 1927 – June 22, 2009) was an American operatic mezzo-soprano who had an active international singing career during the 1950s through the 1970s.",0,0,,23404820
the 1950s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"Betty Allen (March 17, 1927 – June 22, 2009) was an American operatic mezzo-soprano who had an active international singing career during the 1950s through the 1970s.",0,0,,23404820
the 1970s,DT NNS,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"Betty Allen (March 17, 1927 – June 22, 2009) was an American operatic mezzo-soprano who had an active international singing career during the 1950s through the 1970s.",0,0,,23404820
1973,CD,YEAR_REGEX_1,TIME,time_reference,She was greatly admired by Bernstein and the conductor notably chose her to be the featured soloist for his final performances as music director of the New York Philharmonic in 1973.,4,0,,23404820
the 1930s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,Her father was a college educated math teacher who worked in a steel mill as racial prejudice prevented him from being hired in the public school system during the 1930s.,1,2,== Early life and education ==,23404820
1943,CD,YEAR_REGEX_1,TIME,time_reference,"In 1943 Allen entered Wilberforce College in Xenia, Ohio, where she majored in languages.",6,2,== Early life and education ==,23404820
1947,CD,YEAR_REGEX_1,TIME,time_reference,After graduating she entered Connecticut's Hartford School of Music in 1947 on a scholarship where she earned a bachelor's degree in vocal performance.,10,2,== Early life and education ==,23404820
1950s,CD,YEAR_REGEX_1,TIME,time_reference,Early singing career: 1950s,1,3,== Early singing career: 1950s ==,23404820
1951,CD,YEAR_REGEX_1,TIME,time_reference,Allen's first major performance came in 1951 while studying at the Tanglewood Music Festival's Berkshire Music Center.,0,4,== Early singing career: 1950s ==,23404820
a presentation,DT NN,INARTICLE_REGEX TIMELINE_REGEX,MODIFIER TIME,time_reference,"At Tanglewood, she was chosen by Leonard Bernstein to be the mezzo-soprano soloist in a presentation of his Jeremiah Symphony with the Boston Symphony Orchestra.",1,4,== Early singing career: 1950s ==,23404820
the following year,DT JJ NN,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,She made her opera debut the following year as St. Theresa II in Virgil Thomson’s Four Saints in Three Acts at the August Wilson Theatre in a production mounted by the American National Theater and Academy; twenty-nine years later she would record the role of Commère for the same opera's first complete recording.,2,4,== Early singing career: 1950s ==,23404820
