time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex
"November 13 , 1898 – December 19 , 1993","NNP CD , CD NNP NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1 LINKAGE_REGEX MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME MODIFIER TIME NUMERAL MODIFIER TIME,time_reference,0,0
1951 to 1974,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,1,0
1868,CD,YEAR_REGEX_1,TIME,time_reference,1,2
1916,CD,YEAR_REGEX_1,TIME,time_reference,2,2
September 1918,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,4,2
1919,CD,YEAR_REGEX_1,TIME,time_reference,5,2
a year,DT NN,INARTICLE_REGEX TIME_UNIT_REGEX,MODIFIER TIME,time_reference,6,2
1922,CD,YEAR_REGEX_1,TIME,time_reference,0,4
1918 to 1945,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,0,4
1920,CD,YEAR_REGEX_1,TIME,time_reference,0,6
1929,CD,YEAR_REGEX_1,TIME,time_reference,2,6
1938,CD,YEAR_REGEX_1,TIME,time_reference,2,6
1950,CD,YEAR_REGEX_1,TIME,time_reference,3,6
1938,CD,YEAR_REGEX_1,TIME,time_reference,4,6
1939 to 1950,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,5,6
1949,CD,YEAR_REGEX_1,TIME,time_reference,7,6
daily,JJ,PERIOD_REGEX,TIME,time_reference,9,6
Hour,NNP,TIME_UNIT_REGEX,TIME,time_reference,9,6
1932–1933,CD,YEAR_REGEX_1,TIME,time_reference,9,6
1938–1941,CD,YEAR_REGEX_1,TIME,time_reference,9,6
1944–1945,CD,YEAR_REGEX_1,TIME,time_reference,9,6
1935,CD,YEAR_REGEX_1,TIME,time_reference,10,6
Sunday,NNP,WEEK_REGEX,TIME,time_reference,10,6
1942–1948,CD,YEAR_REGEX_1,TIME,time_reference,11,6
the 1985,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,11,6
1950,CD,YEAR_REGEX_1,TIME,time_reference,12,6
1958,CD,YEAR_REGEX_1,TIME,time_reference,12,6
March 1950,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,0,8
November,NNP,MONTH_REGEX,TIME,time_reference,3,8
the late 1950s,DT JJ NNS,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,0,10
1961,CD,YEAR_REGEX_1,TIME,time_reference,2,10
1963,CD,YEAR_REGEX_1,TIME,time_reference,3,10
now,RB,TIMELINE_REGEX,TIME,time_reference,4,10
of 1963,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,5,10
1963,CD,YEAR_REGEX_1,TIME,time_reference,7,10
Two years,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,9,10
of 1965,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,10,10
23 years,CD NNS,DIGIT_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,0,12
"of 1957 , 1960 , 1964","IN CD , CD , CD",PREFIX_REGEX_1 YEAR_REGEX_1 COMMA_REGEX YEAR_REGEX_1 COMMA_REGEX YEAR_REGEX_1,MODIFIER TIME MODIFIER TIME MODIFIER TIME,time_reference,3,12
1968,CD,YEAR_REGEX_1,TIME,time_reference,3,12
of 1965,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,3,12
1974,CD,YEAR_REGEX_1,TIME,time_reference,10,12
December 20,NNP CD,MONTH_REGEX DIGIT_REGEX_1,TIME NUMERAL,time_reference,10,12
20 of that year,CD IN DT NN,DIGIT_REGEX_1 PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,NUMERAL MODIFIER MODIFIER TIME,time_range,10,12
1992,CD,YEAR_REGEX_1,TIME,time_reference,1,14
