time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
1984 to 2004,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,"Persing started working for the Roland Corporation as Chief Sound Designer from 1984 to 2004, where he worked on many influential synthesizers and music-related products such as the Roland D-50, the JD-800, the Roland JX, JV, JP, XP series synthesizers and many others.",3,0,,16750874
today,NN,TIMELINE_REGEX,TIME,time_reference,"Even today, his sounds can be heard in many productions.",4,0,,16750874
the 2011,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"At the 2011 NAMM Show, as part of a joint promotion with the Bob Moog Foundation, Persing exhibited the OMG-1 synthesizer, a unique synthesizer of his own design that integrated a Moog Little Phatty with an Apple Mac Mini and two iPads running virtual instruments, all housed in a custom curly maple cabinet.",0,1,,16750874
Jan,NNP,MONTH_ABBR_REGEX,TIME,time_reference,"Important influences for Persing are Vangelis, Kraftwerk, Jan Hammer, Yes, Genesis and Thomas Dolby.",1,1,,16750874
2011,CD,YEAR_REGEX_1,TIME,time_reference,"In 2011, Persing and his team accepted the TEC Award for ""Best Musical Instrument Software"" for Omnisphere version 1.5.",0,3,== Awards ==,16750874
2011,CD,YEAR_REGEX_1,TIME,time_reference,2011 Interview on kvraudio.com,0,6,== External links ==,16750874
2000,CD,YEAR_REGEX_1,TIME,time_reference,2000 Interview in SOS magazine,0,7,== External links ==,16750874
2009,CD,YEAR_REGEX_1,TIME,time_reference,2009 Interview on TraxMusic.org,0,10,== External links ==,16750874
2011,CD,YEAR_REGEX_1,TIME,time_reference,2011 Interview for NAMM Oral History Program,0,11,== External links ==,16750874
