time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
"September 29 , 1971","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Theodore Michael Shapiro (born September 29, 1971) is an American composer best known for his film scores.",0,0,,6880994
1993,CD,YEAR_REGEX_1,TIME,time_reference,"He earned a Bachelor of Arts degree in music from Brown University in 1993, followed by a Master of Fine Arts in music composition from the Juilliard School in 1995.",1,2,== Life and career ==,6880994
1995,CD,YEAR_REGEX_1,TIME,time_reference,"He earned a Bachelor of Arts degree in music from Brown University in 1993, followed by a Master of Fine Arts in music composition from the Juilliard School in 1995.",1,2,== Life and career ==,6880994
Summer,NNP,SEASON_REGEX,TIME,time_reference,"He is best known for his film scores, particularly for the comedies State and Main, 13 Going on 30, Along Came Polly, The Devil Wears Prada, Fun with Dick and Jane, Idiocracy, You, Me and Dupree, Wet Hot American Summer, Marley & Me, Tropic Thunder, the Jay Roach film Dinner for Schmucks and was one of the composers for Diary of a Wimpy Kid.",0,3,== Life and career ==,6880994
2012,CD,YEAR_REGEX_1,TIME,time_reference,"In 2012, Shapiro composed his first animated film, The Pirates!",1,3,== Life and career ==,6880994
