time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
"April 22 , 1966","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Antonia D. Reed (born April 22, 1966), known professionally as Bahamadia, is an American hip-hop artist and singer.",0,0,,1913845
1996,CD,YEAR_REGEX_1,TIME,time_reference,"Bahamadia released her debut album, Kollage, in 1996, followed by the independently released EP BB Queen in 2000.",1,0,,1913845
2000,CD,YEAR_REGEX_1,TIME,time_reference,"Bahamadia released her debut album, Kollage, in 1996, followed by the independently released EP BB Queen in 2000.",1,0,,1913845
2005,CD,YEAR_REGEX_1,TIME,time_reference,"She then released a full-length album, Good Rap Music, in 2005.",2,0,,1913845
2013,CD,YEAR_REGEX_1,TIME,time_reference,"1” (in 2013), “Here” (in 2015), and “Dialed Up Vol.",4,0,,1913845
2015,CD,YEAR_REGEX_1,TIME,time_reference,"1” (in 2013), “Here” (in 2015), and “Dialed Up Vol.",4,0,,1913845
2018,CD,YEAR_REGEX_1,TIME,time_reference,2” (in 2018.),5,0,,1913845
November 2016,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"In November 2016, Bahamadia appeared as a guest client on season 15 of Project Runway, in which her son, Mah-Jing Wong, was a contestant.",0,2,,1913845
