time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
"December 26 , 1894 – February 3 , 1980","NNP CD , CD NNP NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1 LINKAGE_REGEX MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME MODIFIER TIME NUMERAL MODIFIER TIME,time_reference,"Stephen Dunn (December 26, 1894 – February 3, 1980) was an American sound engineer.",0,0,,32745252
1943,CD,YEAR_REGEX_1,TIME,time_reference,WonThis Land Is Mine (1943),0,2,== Selected filmography ==,32745252
1945,CD,YEAR_REGEX_1,TIME,time_reference,The Bells of St. Mary's (1945)NominatedOnce Upon a Honeymoon (1942),0,3,== Selected filmography ==,32745252
1942,CD,YEAR_REGEX_1,TIME,time_reference,The Bells of St. Mary's (1945)NominatedOnce Upon a Honeymoon (1942),0,3,== Selected filmography ==,32745252
1944,CD,YEAR_REGEX_1,TIME,time_reference,Music in Manhattan (1944),0,4,== Selected filmography ==,32745252
