time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
"October 14 , 1977","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Jason Adasiewicz (born October 14, 1977) is an American jazz vibraphonist and composer.",0,0,,49995846
1977,CD,YEAR_REGEX_1,TIME,time_reference,"Jason was born in Wichita, Kansas in 1977, but raised in Crystal Lake, Illinois.",0,2,== Life and career ==,49995846
three years,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,He studied jazz drums at DePaul University for three years.,1,2,== Life and career ==,49995846
the early 2000s,DT JJ CD,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,In the early 2000s he began his collaboration with cornetist Josh Berman and drummer Mike Reed.,3,2,== Life and career ==,49995846
2004,CD,YEAR_REGEX_1,TIME,time_reference,"Adasiewicz formed his Chicago-based jazz quintet, Rolldown, in 2004, while living in Madison.",5,2,== Life and career ==,49995846
2008,CD,YEAR_REGEX_1,TIME,time_reference,"In 2008 he founded the trio Sun Rooms, with Nate McBride and Mike Reed.",6,2,== Life and career ==,49995846
Sun,NNP,WEEK_ABBR_REGEX,TIME,time_reference,"In 2008 he founded the trio Sun Rooms, with Nate McBride and Mike Reed.",6,2,== Life and career ==,49995846
