time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
"July 3 , 1937","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"David Lee Shire (born July 3, 1937) is an American songwriter and composer of stage musicals, film and television scores.",0,0,,2488967
the 1976,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"The soundtracks to the 1976 film The Big Bus, The Taking of Pelham One Two Three, The Conversation and All the President's Men, and parts of the Saturday Night Fever soundtrack such as ""Manhattan Skyline"", are some of his best-known works.",1,0,,2488967
of the Saturday Night,IN DT NNP NNP,PREFIX_REGEX_1 PREFIX_REGEX_1 WEEK_REGEX DAY_TIME_REGEX,MODIFIER MODIFIER TIME TIME,time_reference,"The soundtracks to the 1976 film The Big Bus, The Taking of Pelham One Two Three, The Conversation and All the President's Men, and parts of the Saturday Night Fever soundtrack such as ""Manhattan Skyline"", are some of his best-known works.",1,0,,2488967
of the 1985,IN DT CD,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,"His other work includes the score of the 1985 film Return to Oz (the ""sequel-in-part"" of The Wizard of Oz), and the stage musical scores of Baby, Big, Closer Than Ever, and Starting Here, Starting Now.",2,0,,2488967
Now,RB,TIMELINE_REGEX,TIME,time_reference,"His other work includes the score of the 1985 film Return to Oz (the ""sequel-in-part"" of The Wizard of Oz), and the stage musical scores of Baby, Big, Closer Than Ever, and Starting Here, Starting Now.",2,0,,2488967
1959,CD,YEAR_REGEX_1,TIME,time_reference,He was a member of the Pundits and Elihu and he graduated magna cum laude in 1959.,5,2,== Education and early career ==,2488967
six months,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,"After a semester of graduate work at Brandeis University (where he was the first Eddie Fisher Fellow) and six months in the National Guard infantry, Shire took up residence in New York City, working as a dance class pianist, theater rehearsal and pit pianist, and society band musician while constantly working with Maltby on musicals.",0,3,== Education and early career ==,2488967
1961,CD,YEAR_REGEX_1,TIME,time_reference,"Their first off-Broadway show, The Sap of Life, was produced in 1961 at One Sheridan Square Theater in Greenwich Village.",1,3,== Education and early career ==,2488967
1963,CD,YEAR_REGEX_1,TIME,time_reference,"He co-wrote The Village Stompers' ""Washington Square"" with Bob Goldstein in 1963.",2,3,== Education and early career ==,2488967
the 1960s,DT NNS,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,Shire began scoring for television in the 1960s and made the leap to scoring feature films in the early 1970s.,0,5,== Film and television scoring ==,2488967
