time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
13 December 1978,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"Paul Towndrow (born 13 December 1978) is a Scottish saxophonist, composer, arranger and educator.",0,0,,25367263
The 2003,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"He won the Audience Prize at The 2003 World Saxophone Competition and is a member of Scotland’s flagship jazz orchestra, the Scotland National Jazz Orchestra.",1,0,,25367263
2009,CD,YEAR_REGEX_1,TIME,time_reference,"His 2009 album, Newology, attracted a four star review in The Guardian.",2,0,,25367263
2003,CD,YEAR_REGEX_1,TIME,time_reference,Paul Towndrow: Colours - 2003 FMR Records,0,3,== Discography == | === Solo ===,25367263
2005,CD,YEAR_REGEX_1,TIME,time_reference,Paul Towndrow: Out Of Town - 2005 Keywork Records,0,4,== Discography == | === Solo ===,25367263
Six - 2007,NNP : CD,BASIC_NUMBER_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,NUMERAL MODIFIER TIME,time_reference,Paul Towndrow: Six By Six - 2007 Keywork Records,0,5,== Discography == | === Solo ===,25367263
2009,CD,YEAR_REGEX_1,TIME,time_reference,Paul Towndrow: Newology - 2009 Keywork Records,0,6,== Discography == | === Solo ===,25367263
2013,CD,YEAR_REGEX_1,TIME,time_reference,Paul Towndrow Trio: EP1 - 2013 Keywork Records,0,7,== Discography == | === Solo ===,25367263
The Sun - 2016,DT NNP : CD,PREFIX_REGEX_1 WEEK_ABBR_REGEX LINKAGE_REGEX YEAR_REGEX_1,MODIFIER TIME MODIFIER TIME,time_reference,Paul Towndrow & Steve Hamilton Duo: We Shine The Sun - 2016 Keywork Records,0,8,== Discography == | === Solo ===,25367263
