time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex
18 February 1943,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,0,0
presenter,NN,TIMELINE_REGEX,TIME,time_reference,0,0
1910-1982,JJ,YEAR_REGEX_1,TIME,time_reference,0,2
1964,CD,YEAR_REGEX_1,TIME,time_reference,2,2
the 1964,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,2,2
the late 1960s,DT JJ NNS,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,0,6
this morning,DT NN,PREFIX_REGEX_1 DAY_TIME_REGEX,MODIFIER TIME,time_reference,4,6
almost fifty years,RB JJ NNS,PREFIX_REGEX_1 BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,MODIFIER NUMERAL TIME,time_reference,0,7
Mornington,NNP,DAY_TIME_REGEX,TIME,time_reference,1,7
the 1989,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,0,8
2000,CD,YEAR_REGEX_1,TIME,time_reference,1,8
2001 and 2002,CD CC CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,2,8
2006,CD,YEAR_REGEX_1,TIME,time_reference,2,9
2003,CD,YEAR_REGEX_1,TIME,time_reference,0,10
2007,CD,YEAR_REGEX_1,TIME,time_reference,0,10
1999,CD,YEAR_REGEX_1,TIME,time_reference,2,11
presenter,NN,TIMELINE_REGEX,TIME,time_reference,3,11
presenter,NN,TIMELINE_REGEX,TIME,time_reference,3,11
2010,CD,YEAR_REGEX_1,TIME,time_reference,4,11
1970 to 1982,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,0,13
a Fortnight,DT NNP,INARTICLE_REGEX TIME_UNIT_REGEX,MODIFIER TIME,time_reference,4,13
1982,CD,YEAR_REGEX_1,TIME,time_reference,0,14
the near future,DT JJ NN,PREFIX_REGEX_1 PREFIX_REGEX_1 TIMELINE_REGEX,MODIFIER MODIFIER TIME,time_reference,1,14
1983,CD,YEAR_REGEX_1,TIME,time_reference,0,15
1994,CD,YEAR_REGEX_1,TIME,time_reference,2,15
presenter,NN,TIMELINE_REGEX,TIME,time_reference,2,16
fifteen years ago,JJ NNS RB,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX SUFFIX_REGEX,NUMERAL TIME MODIFIER,time_reference,3,17
2004,CD,YEAR_REGEX_1,TIME,time_reference,4,17
of the Past,IN DT NNP,PREFIX_REGEX_1 PREFIX_REGEX_1 TIMELINE_REGEX,MODIFIER MODIFIER TIME,time_reference,6,17
1986,CD,YEAR_REGEX_1,TIME,time_reference,0,20
2006,CD,YEAR_REGEX_1,TIME,time_reference,0,21
August 2006,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,1,21
their 2006,PRP$ CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,,2,23
2002,CD,YEAR_REGEX_1,TIME,time_reference,3,23
some months,DT NNS,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,4,23
the 2011,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,0,24
1984,CD,YEAR_REGEX_1,TIME,time_reference,0,27
Mornington,NNP,DAY_TIME_REGEX,TIME,time_reference,0,31
2010,CD,YEAR_REGEX_1,TIME,time_reference,2,35
the 1964,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,0,48
2011,CD,YEAR_REGEX_1,TIME,time_reference,0,51
27 May 1971,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,0,53
