time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
2006,CD,YEAR_REGEX_1,TIME,time_reference,"Hector Buitrago's Conector (a play on words between the homophone con Héctor, ""with Héctor"", and the word “connector”), released in 2006, marks the first solo project by the Aterciopelados co-founder, following in the footsteps of Aterciopelados frontwoman Andrea Echeverri, whose debut solo album was released a year before.",0,2,== Solo career ==,15728850
a year,DT NN,INARTICLE_REGEX TIME_UNIT_REGEX,MODIFIER TIME,time_reference,"Hector Buitrago's Conector (a play on words between the homophone con Héctor, ""with Héctor"", and the word “connector”), released in 2006, marks the first solo project by the Aterciopelados co-founder, following in the footsteps of Aterciopelados frontwoman Andrea Echeverri, whose debut solo album was released a year before.",0,2,== Solo career ==,15728850
April 2012,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,Connector II was released in April 2012.,0,3,== Solo career ==,15728850
JUNE 27TH,NNP CD,MONTH_REGEX DIGIT_REGEX_1,TIME NUMERAL,time_reference,"""SOLO DEBUT FROM HECTOR BUITRAGO OF ATERCIOPELADOS SET FOR RELEASE JUNE 27TH""",0,7,== References ==,15728850
"June 1 , 2006","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"June 1, 2006.",3,7,== References ==,15728850
2008-01-08,JJ,YEAR_REGEX_1,TIME,time_reference,Retrieved 2008-01-08.,1,8,== References ==,15728850
2013-02-02,JJ,YEAR_REGEX_1,TIME,time_reference,Archived from the original on 2013-02-02.,1,9,== References ==,15728850
2008-01-08,JJ,YEAR_REGEX_1,TIME,time_reference,Retrieved 2008-01-08.,2,9,== References ==,15728850
2008-01-08,JJ,YEAR_REGEX_1,TIME,time_reference,Retrieved 2008-01-08.,1,10,== References ==,15728850
2006,CD,YEAR_REGEX_1,TIME,time_reference,"""Las novedades de 2006 (RollingStone.com)"".",0,11,== References ==,15728850
2008-02-11,JJ,YEAR_REGEX_1,TIME,time_reference,Retrieved 2008-02-11.,1,11,== References ==,15728850
