time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex
"July 18 , 1913 – September 17 , 1997","NNP CD , CD NNP NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1 LINKAGE_REGEX MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME MODIFIER TIME NUMERAL MODIFIER TIME,time_reference,0,0
1937 and 1971,CD CC CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,0,0
nightclubs,NNS,DAY_TIME_REGEX,TIME,time_reference,1,0
1934,CD,YEAR_REGEX_1,TIME,time_reference,1,1
1937,CD,YEAR_REGEX_1,TIME,time_reference,3,1
Hour,NNP,TIME_UNIT_REGEX,TIME,time_reference,3,1
1938,CD,YEAR_REGEX_1,TIME,time_reference,3,1
1941,CD,YEAR_REGEX_1,TIME,time_reference,4,1
1957,CD,YEAR_REGEX_1,TIME,time_reference,4,1
1938,CD,YEAR_REGEX_1,TIME,time_reference,5,1
the 1940s and 1950s,DT CD CC CD,PREFIX_REGEX_1 YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,MODIFIER TIME MODIFIER TIME,time_reference,5,1
1941,CD,YEAR_REGEX_1,TIME,time_reference,5,1
1943,CD,YEAR_REGEX_1,TIME,time_reference,5,1
1946,CD,YEAR_REGEX_1,TIME,time_reference,5,1
1953,CD,YEAR_REGEX_1,TIME,time_reference,5,1
"September 30 , 1951","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,1,2
1954,CD,YEAR_REGEX_1,TIME,time_reference,2,2
one hour,CD NN,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,,2,2
Hour,NNP,TIME_UNIT_REGEX,TIME,time_reference,2,2
1962,CD,YEAR_REGEX_1,TIME,time_reference,2,2
1970,CD,YEAR_REGEX_1,TIME,time_reference,3,2
last year,JJ NN,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,4,2
1971,CD,YEAR_REGEX_1,TIME,time_reference,4,2
a year,DT NN,INARTICLE_REGEX TIME_UNIT_REGEX,MODIFIER TIME,time_reference,5,2
1964,CD,YEAR_REGEX_1,TIME,time_reference,0,3
Early years,JJ NNS,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,1,6
1913–1929,CD,YEAR_REGEX_1,TIME,time_reference,1,6
"July 18 , 1913","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,0,7
a 1983,DT CD,INARTICLE_REGEX YEAR_REGEX_1,MODIFIER TIME,time_reference,1,7
The Tonight,DT NNP,PREFIX_REGEX_1 DAY_TIME_REGEX,MODIFIER TIME,time_reference,1,7
two months,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,3,7
about the year,IN DT NN,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,5,7
future,NN,TIMELINE_REGEX,TIME,time_reference,7,7
around 1923,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,10,7
around 1926 or 1927,IN CD CC CD,PREFIX_REGEX_1 YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,MODIFIER TIME MODIFIER TIME,time_reference,16,7
13 or 14 years old,CD CC CD NNS JJ,DIGIT_REGEX_1 LINKAGE_REGEX DIGIT_REGEX_1 TIME_UNIT_REGEX SUFFIX_REGEX,NUMERAL MODIFIER NUMERAL TIME MODIFIER,time_range,16,7
a week,DT NN,INARTICLE_REGEX TIME_UNIT_REGEX,MODIFIER TIME,time_reference,21,7
four months,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,22,7
1929,CD,YEAR_REGEX_1,TIME,time_reference,22,7
16 years old,CD NNS JJ,DIGIT_REGEX_1 TIME_UNIT_REGEX SUFFIX_REGEX,NUMERAL TIME MODIFIER,,22,7
Around 1929,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,26,7
the fall,DT NN,PREFIX_REGEX_1 SEASON_REGEX,MODIFIER TIME,time_reference,28,7
four years,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,29,7
a week,DT NN,INARTICLE_REGEX TIME_UNIT_REGEX,MODIFIER TIME,time_reference,30,7
1929–1937,CD,YEAR_REGEX_1,TIME,time_reference,1,8
the 1930s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,2,9
1931,CD,YEAR_REGEX_1,TIME,time_reference,5,9
one month,CD NN,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,,6,9
every night,DT NN,PREFIX_REGEX_1 DAY_TIME_REGEX,MODIFIER TIME,time_reference,15,9
a year,DT NN,INARTICLE_REGEX TIME_UNIT_REGEX,MODIFIER TIME,time_reference,0,11
1934,CD,YEAR_REGEX_1,TIME,time_reference,0,11
the years,DT NNS,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,2,11
1937,CD,YEAR_REGEX_1,TIME,time_reference,8,11
1937,CD,YEAR_REGEX_1,TIME,time_reference,12,11
many years,JJ NNS,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,15,11
1932,CD,YEAR_REGEX_1,TIME,time_reference,0,13
1938,CD,YEAR_REGEX_1,TIME,time_reference,1,13
1939,CD,YEAR_REGEX_1,TIME,time_reference,2,13
1940,CD,YEAR_REGEX_1,TIME,time_reference,3,13
the 1940s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,6,13
1940,CD,YEAR_REGEX_1,TIME,time_reference,7,13
1941,CD,YEAR_REGEX_1,TIME,time_reference,8,13
Day,NNP,TIME_UNIT_REGEX,TIME,time_reference,8,13
1941,CD,YEAR_REGEX_1,TIME,time_reference,9,13
1942,CD,YEAR_REGEX_1,TIME,time_reference,10,13
1943,CD,YEAR_REGEX_1,TIME,time_reference,10,13
1941,CD,YEAR_REGEX_1,TIME,time_reference,11,13
1942,CD,YEAR_REGEX_1,TIME,time_reference,12,13
1943,CD,YEAR_REGEX_1,TIME,time_reference,0,14
a nightclub,DT JJ,INARTICLE_REGEX DAY_TIME_REGEX,MODIFIER TIME,time_reference,0,14
1926,CD,YEAR_REGEX_1,TIME,time_reference,2,14
1948,CD,YEAR_REGEX_1,TIME,time_reference,2,14
1944,CD,YEAR_REGEX_1,TIME,time_reference,5,14
1946,CD,YEAR_REGEX_1,TIME,time_reference,7,14
1947,CD,YEAR_REGEX_1,TIME,time_reference,3,15
1948,CD,YEAR_REGEX_1,TIME,time_reference,9,15
a year,DT NN,INARTICLE_REGEX TIME_UNIT_REGEX,MODIFIER TIME,time_reference,9,15
ad,NN,ERA_REGEX,TIME,time_reference,10,15
The 1950,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,17,15
"September 30 , 1951","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,17,15
1950,CD,YEAR_REGEX_1,TIME,time_reference,19,15
1951,CD,YEAR_REGEX_1,TIME,time_reference,19,15
1951,CD,YEAR_REGEX_1,TIME,time_reference,19,15
1952,CD,YEAR_REGEX_1,TIME,time_reference,19,15
1953,CD,YEAR_REGEX_1,TIME,time_reference,19,15
1954,CD,YEAR_REGEX_1,TIME,time_reference,19,15
1957,CD,YEAR_REGEX_1,TIME,time_reference,19,15
a 1956,DT CD,INARTICLE_REGEX YEAR_REGEX_1,MODIFIER TIME,time_reference,20,15
Eighty Days,NNP NNP,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,21,15
1956,CD,YEAR_REGEX_1,TIME,time_reference,21,15
1960,CD,YEAR_REGEX_1,TIME,time_reference,21,15
1965,CD,YEAR_REGEX_1,TIME,time_reference,21,15
1937–1951,CD,YEAR_REGEX_1,TIME,time_reference,1,16
Hour,NNP,TIME_UNIT_REGEX,TIME,time_reference,0,17
"August 12 , 1937","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,0,17
two weeks,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,4,17
November,NNP,MONTH_REGEX,TIME,time_reference,4,17
of that year,IN DT NN,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,4,17
"October 1 , 1938","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,5,17
late 1939,JJ CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,6,17
"October 7 , 1941","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,9,17
moments,NNS,TIMELINE_REGEX,TIME,time_reference,4,19
a 1943,DT CD,INARTICLE_REGEX YEAR_REGEX_1,MODIFIER TIME,time_reference,7,19
1942,CD,YEAR_REGEX_1,TIME,time_reference,8,19
1943,CD,YEAR_REGEX_1,TIME,time_reference,9,19
two weeks,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,10,19
1986,CD,YEAR_REGEX_1,TIME,time_reference,11,19
1943,CD,YEAR_REGEX_1,TIME,time_reference,11,19
1993,CD,YEAR_REGEX_1,TIME,time_reference,11,19
1928,CD,YEAR_REGEX_1,TIME,time_reference,12,19
1942,CD,YEAR_REGEX_1,TIME,time_reference,0,21
1943,CD,YEAR_REGEX_1,TIME,time_reference,2,21
five days,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,7,21
1952,CD,YEAR_REGEX_1,TIME,time_reference,9,21
early 1944,JJ CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,1,22
"June 6 , 1944","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,2,22
the day,DT NN,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,2,22
1944,CD,YEAR_REGEX_1,TIME,time_reference,4,22
a few days,DT JJ NNS,INARTICLE_REGEX PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,4,22
the last minute,DT JJ NN,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,5,22
"March 9 , 1945","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,0,23
the eastern,DT JJ,PREFIX_REGEX_1 HOLIDAY_REGEX,MODIFIER TIME,time_reference,1,23
"May 5 , 1947","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,4,23
"May 20 , 1948","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,4,23
day,NN,TIME_UNIT_REGEX,TIME,time_reference,1,25
September 1945,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,7,25
"December 4 , 1945","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,9,25
1947,CD,YEAR_REGEX_1,TIME,time_reference,11,25
"April 22 , 1947","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,12,25
two minutes,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,12,25
the previous week,DT JJ NN,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,13,25
the previous month,DT JJ NN,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,15,25
the April,DT NNP,PREFIX_REGEX_1 MONTH_REGEX,MODIFIER TIME,time_reference,16,25
1948,CD,YEAR_REGEX_1,TIME,time_reference,17,25
The next year,DT JJ NN,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,19,25
May 1953,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,19,25
1954,CD,YEAR_REGEX_1,TIME,time_reference,20,25
daily,JJ,PERIOD_REGEX,TIME,time_reference,21,25
1951–1970,CD,YEAR_REGEX_1,TIME,time_reference,1,26
1951,CD,YEAR_REGEX_1,TIME,time_reference,0,27
"May 4 , 1951","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,1,27
"September 30 , 1951","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,3,27
A 1943,DT CD,INARTICLE_REGEX YEAR_REGEX_1,MODIFIER TIME,time_reference,5,27
1952,CD,YEAR_REGEX_1,TIME,time_reference,8,27
night,NN,DAY_TIME_REGEX,TIME,time_reference,10,27
