time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex
"January 30 , 1912 – February 6 , 1989","NNP CD , CD NNP NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1 LINKAGE_REGEX MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME MODIFIER TIME NUMERAL MODIFIER TIME,time_reference,0,0
of August,IN NNP,PREFIX_REGEX_1 MONTH_REGEX,MODIFIER TIME,time_reference,1,0
1962,CD,YEAR_REGEX_1,TIME,time_reference,1,0
the first month,DT JJ NN,PREFIX_REGEX_1 ORDINAL_REGEX_1 TIME_UNIT_REGEX,MODIFIER NUMERAL TIME,time_reference,1,0
1971,CD,YEAR_REGEX_1,TIME,time_reference,1,0
Early years,JJ NNS,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,1,1
"January 30 , 1912","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,0,2
of August,IN NNP,PREFIX_REGEX_1 MONTH_REGEX,MODIFIER TIME,time_reference,3,2
That morning,DT NN,PREFIX_REGEX_1 DAY_TIME_REGEX,MODIFIER TIME,time_reference,4,2
"August 10 , 1914","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,4,2
"August 29 , 1914","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,6,2
48 years,CD NNS,DIGIT_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,7,2
1933,CD,YEAR_REGEX_1,TIME,time_reference,2,3
a year,DT NN,INARTICLE_REGEX TIME_UNIT_REGEX,MODIFIER TIME,time_reference,0,5
1934–35,CD,YEAR_REGEX_1,TIME,time_reference,0,5
a month,DT NN,INARTICLE_REGEX TIME_UNIT_REGEX,MODIFIER TIME,time_reference,0,5
1937,CD,YEAR_REGEX_1,TIME,time_reference,1,5
1700,CD,YEAR_REGEX_1,TIME,time_reference,2,5
1938,CD,YEAR_REGEX_1,TIME,time_reference,2,5
1940,CD,YEAR_REGEX_1,TIME,time_reference,0,6
the years,DT NNS,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,2,6
the next decade,DT JJ NN,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,3,6
the 1956,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,3,6
1956,CD,YEAR_REGEX_1,TIME,time_reference,0,8
every four years,DT CD NNS,PREFIX_REGEX_1 BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,MODIFIER NUMERAL TIME,time_reference,0,8
1963,CD,YEAR_REGEX_1,TIME,time_reference,4,8
of August,IN NNP,PREFIX_REGEX_1 MONTH_REGEX,MODIFIER TIME,time_reference,4,8
the summer,DT NN,PREFIX_REGEX_1 SEASON_REGEX,MODIFIER TIME,time_reference,4,8
of 1914,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,4,8
1971,CD,YEAR_REGEX_1,TIME,time_reference,0,9
1972,CD,YEAR_REGEX_1,TIME,time_reference,1,9
1978,CD,YEAR_REGEX_1,TIME,time_reference,0,10
1979,CD,YEAR_REGEX_1,TIME,time_reference,1,10
1980,CD,YEAR_REGEX_1,TIME,time_reference,2,10
1980,CD,YEAR_REGEX_1,TIME,time_reference,3,10
Moments,NNPS,TIMELINE_REGEX,TIME,time_reference,4,10
1989,CD,YEAR_REGEX_1,TIME,time_reference,0,12
now,RB,TIMELINE_REGEX,TIME,time_reference,0,13
1978,CD,YEAR_REGEX_1,TIME,time_reference,0,15
of today,IN NN,PREFIX_REGEX_1 TIMELINE_REGEX,MODIFIER TIME,time_reference,3,16
the evening—on,DT NN,PREFIX_REGEX_1 DAY_TIME_REGEX,MODIFIER TIME,time_reference,4,16
day—without,NN,TIME_UNIT_REGEX,TIME,time_reference,4,16
1700,CD,YEAR_REGEX_1,TIME,time_reference,0,20
1938,CD,YEAR_REGEX_1,TIME,time_reference,1,20
1437885,CD,YEAR_REGEX_1,TIME,time_reference,2,20
1956,CD,YEAR_REGEX_1,TIME,time_reference,1,21
1958,CD,YEAR_REGEX_1,TIME,time_reference,1,22
221110341,CD,YEAR_REGEX_1,TIME,time_reference,2,22
of August,IN NNP,PREFIX_REGEX_1 MONTH_REGEX,MODIFIER TIME,time_reference,0,23
1962,CD,YEAR_REGEX_1,TIME,time_reference,1,23
1890–1914,CD,YEAR_REGEX_1,TIME,time_reference,0,24
1966,CD,YEAR_REGEX_1,TIME,time_reference,1,24
1911–45,CD,YEAR_REGEX_1,TIME,time_reference,0,25
1971,CD,YEAR_REGEX_1,TIME,time_reference,0,25
109537,CD,YEAR_REGEX_1,TIME,time_reference,0,25
1972,CD,YEAR_REGEX_1,TIME,time_reference,1,26
