time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
24 January 1975,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"Hanna Kristina Hedlund (born 24 January 1975, Kilafors, Bollnäs Municipality, Sweden) is a Swedish singer.",0,0,,9972228
2000,CD,YEAR_REGEX_1,TIME,time_reference,"Hedlund competed in Melodifestivalen 2000 with the song ""Anropar försvunnen"" and finished in eighth place.",0,2,== Career ==,9972228
2002,CD,YEAR_REGEX_1,TIME,time_reference,"She also competed with her sister Lina in Melodifestivalen 2002 with the song ""Big Time Party""  and finished in ninth place.",1,2,== Career ==,9972228
2007,CD,YEAR_REGEX_1,TIME,time_reference,"Hedlund was a judge of the TV4 show Talang 2007, the Swedish version of Britain's Got Talent, with Bert Karlsson and Tobbe Blom.",2,2,== Career ==,9972228
currently,RB,TIMELINE_REGEX,TIME,time_reference,Hedlund currently hosts the singing competition Singing Bee on TV3 in Sweden.,3,2,== Career ==,9972228
2009,CD,YEAR_REGEX_1,TIME,time_reference,"In 2009, she participated in the Swedish version of Clash of the choirs with a choir from her hometown Bollnäs, and won the final against Erik Segerstedt.",4,2,== Career ==,9972228
