time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
"December 15 , 1918 – June 17 , 1961","NNP CD , CD NNP NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1 LINKAGE_REGEX MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME MODIFIER TIME NUMERAL MODIFIER TIME,time_reference,"Jeff Chandler (born Ira Grossel; Yiddish: יראַ גראָססעל‎; December 15, 1918 – June 17, 1961) was an American actor, film producer, and singer, best remembered for playing Cochise in Broken Arrow (1950), for which he was nominated for an Oscar.",0,0,,1136916
1950,CD,YEAR_REGEX_1,TIME,time_reference,"Jeff Chandler (born Ira Grossel; Yiddish: יראַ גראָססעל‎; December 15, 1918 – June 17, 1961) was an American actor, film producer, and singer, best remembered for playing Cochise in Broken Arrow (1950), for which he was nominated for an Oscar.",0,0,,1136916
of the 1950s,IN DT CD,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,He was one of Universal Pictures' more popular male stars of the 1950s.,1,0,,1136916
1948,CD,YEAR_REGEX_1,TIME,time_reference,"His other credits include Sword in the Desert (1948), Deported (1950), Female on the Beach (1955), and Away All Boats (1956).",2,0,,1136916
1950,CD,YEAR_REGEX_1,TIME,time_reference,"His other credits include Sword in the Desert (1948), Deported (1950), Female on the Beach (1955), and Away All Boats (1956).",2,0,,1136916
1955,CD,YEAR_REGEX_1,TIME,time_reference,"His other credits include Sword in the Desert (1948), Deported (1950), Female on the Beach (1955), and Away All Boats (1956).",2,0,,1136916
1956,CD,YEAR_REGEX_1,TIME,time_reference,"His other credits include Sword in the Desert (1948), Deported (1950), Female on the Beach (1955), and Away All Boats (1956).",2,0,,1136916
a year,DT NN,INARTICLE_REGEX TIME_UNIT_REGEX,MODIFIER TIME,time_reference,"Chandler said he always wanted to act, but courses for commercial art were cheaper, so he studied art for a year and worked as a layout artist for a mail-order catalogue at $18 a week.",2,3,== Early life ==,1136916
18 a week,CD DT NN,DIGIT_REGEX_1 INARTICLE_REGEX TIME_UNIT_REGEX,NUMERAL MODIFIER TIME,,"Chandler said he always wanted to act, but courses for commercial art were cheaper, so he studied art for a year and worked as a layout artist for a mail-order catalogue at $18 a week.",2,3,== Early life ==,1136916
two years,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,"He worked for two years in stock companies, including a performance of The Trojan Horse opposite famous singers and actors Gordon MacRae and his wife Sheila MacRae, who became his good friends.",5,3,== Early life ==,1136916
the summer,DT NN,PREFIX_REGEX_1 SEASON_REGEX,MODIFIER TIME,time_reference,"Chandler formed his own company, the Shady Lane Playhouse, in Illinois in the summer of 1941.",6,3,== Early life ==,1136916
of 1941,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"Chandler formed his own company, the Shady Lane Playhouse, in Illinois in the summer of 1941.",6,3,== Early life ==,1136916
four years,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,"He served for four years, mostly in the Aleutians, finishing with the rank of lieutenant.",9,3,== Early life ==,1136916
December 1945,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"After being discharged from the Army, Chandler moved to Los Angeles in December 1945 with $3,000 he had saved.",0,5,== Radio ==,1136916
May 1946,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"Chandler initially struggled to find work in Hollywood, and had spent all his savings when he got his first job as a radio actor in May 1946.",2,5,== Radio ==,1136916
1947,CD,YEAR_REGEX_1,TIME,time_reference,"Chandler had appeared on air in Rogue's Gallery with Dick Powell, who was impressed by the actor, and put pressure on Columbia to give Chandler his first film role, a small part as a gangster in Johnny O'Clock (1947).",0,7,== Early film roles ==,1136916
July 1948,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"Chandler received more attention playing Eve Arden's love interest on radio in Our Miss Brooks, which debuted in July 1948 and became a massive hit.",3,7,== Early film roles ==,1136916
1949,CD,YEAR_REGEX_1,TIME,time_reference,"Chandler's performance in Our Miss Brooks brought him to the attention of executives at Universal, who were looking for someone to play an Israeli leader in Sword in the Desert (1949).",0,9,== Early film roles == | === Sword in the Desert ===,1136916
February 1949,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,He was cast in February 1949.,1,9,== Early film roles == | === Sword in the Desert ===,1136916
1949,CD,YEAR_REGEX_1,TIME,time_reference,His first film under the arrangement was a supporting role in Abandoned (1949).,3,9,== Early film roles == | === Sword in the Desert ===,1136916
1950,CD,YEAR_REGEX_1,TIME,time_reference,Writer-director Delmer Daves was looking for an actor to play Cochise in Broken Arrow (1950) at 20th Century Fox.,0,11,== Broken Arrow and stardom ==,1136916
20th Century,JJ NNP,DIGIT_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,Writer-director Delmer Daves was looking for an actor to play Cochise in Broken Arrow (1950) at 20th Century Fox.,0,11,== Broken Arrow and stardom ==,1136916
May 1949,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"Chandler's performance as a similar resistance leader-type in Sword of the Desert brought him to the studio's attention, and he was borrowed from Universal for the role in May 1949.",2,11,== Broken Arrow and stardom ==,1136916
a year,DT NN,INARTICLE_REGEX TIME_UNIT_REGEX,MODIFIER TIME,time_reference,"As part of the arrangement, Chandler signed a deal with Fox to make a film a year with them for six years.",3,11,== Broken Arrow and stardom ==,1136916
six years,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,"As part of the arrangement, Chandler signed a deal with Fox to make a film a year with them for six years.",3,11,== Broken Arrow and stardom ==,1136916
