time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
8 August 1977,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,Alasdair Roberts (born 8 August 1977) is a Scottish folk musician.,0,0,,1905911
following the 2001,VBG DT CD,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,"He released a number of albums under the name Appendix Out and, following the 2001 album The Night Is Advancing, under his own name.",1,0,,1905911
The Night,DT NNP,PREFIX_REGEX_1 DAY_TIME_REGEX,MODIFIER TIME,time_reference,"He released a number of albums under the name Appendix Out and, following the 2001 album The Night Is Advancing, under his own name.",1,0,,1905911
1946–2001,CD,YEAR_REGEX_1,TIME,time_reference,"Roberts was born in Swabia, Germany, the son of former folk guitarist (and partner of Dougie MacLean) Alan Roberts (1946–2001) and his German wife Annegret.",0,2,== Early life ==,1905911
1994,CD,YEAR_REGEX_1,TIME,time_reference,In 1994 Alasdair Roberts formed Appendix Out with school friends Dave Elcock and Kenny McBride and started playing small venues.,0,4,== Appendix Out ==,1905911
1995,CD,YEAR_REGEX_1,TIME,time_reference,"While attending a Will Oldham concert in 1995, he offered a demo tape to the American singer, and a contract with US label Drag City soon followed.",2,4,== Appendix Out ==,1905911
around a year,IN DT NN,PREFIX_REGEX_1 INARTICLE_REGEX TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,"The band's first release was a double A-side single, ""Pissed With You/Ice Age"", and the band released its first album around a year later.",3,4,== Appendix Out ==,1905911
1997 and 2001,CD CC CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,"Between 1997 and 2001, Appendix Out released three albums, two EPs and some limited-edition recordings that were never widely distributed.",0,5,== Appendix Out ==,1905911
2001,CD,YEAR_REGEX_1,TIME,time_reference,They recorded a session for John Peel's BBC radio show in 2001.,1,5,== Appendix Out ==,1905911
January 2013,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"A fourth, A Wonder Working Stone, was released in January 2013, credited to Alasdair Roberts and Friends, a group of musicians which includes among others Stevie Jones, Rafe Fitzpatrick, Olivia Chaney and Alex Neilson.",4,7,== Solo career ==,1905911
2015,CD,YEAR_REGEX_1,TIME,time_reference,"In 2015 Roberts released a self-titled album, a return to relative sparseness of earlier albums, and in 2017 Pangs, which was again a more collaborative album, featuring musicians with whom Roberts has previously worked – Stevie Jones, Tom Crossley and Alex Neilson – and backing vocals from Debbie Armour.",5,7,== Solo career ==,1905911
2017,CD,YEAR_REGEX_1,TIME,time_reference,"In 2015 Roberts released a self-titled album, a return to relative sparseness of earlier albums, and in 2017 Pangs, which was again a more collaborative album, featuring musicians with whom Roberts has previously worked – Stevie Jones, Tom Crossley and Alex Neilson – and backing vocals from Debbie Armour.",5,7,== Solo career ==,1905911
previously,RB,TIMELINE_REGEX,TIME,time_reference,"In 2015 Roberts released a self-titled album, a return to relative sparseness of earlier albums, and in 2017 Pangs, which was again a more collaborative album, featuring musicians with whom Roberts has previously worked – Stevie Jones, Tom Crossley and Alex Neilson – and backing vocals from Debbie Armour.",5,7,== Solo career ==,1905911
