time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex
"April 3 , 1942","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,0,0
The Midnight,DT NNP,PREFIX_REGEX_1 DAY_TIME_REGEX,MODIFIER TIME,time_reference,1,0
1972,CD,YEAR_REGEX_1,TIME,time_reference,2,0
Years,NNS,TIME_UNIT_REGEX,TIME,time_reference,2,0
1980,CD,YEAR_REGEX_1,TIME,time_reference,2,0
1965,CD,YEAR_REGEX_1,TIME,time_reference,2,0
1963,CD,YEAR_REGEX_1,TIME,time_reference,3,0
Day,NNP,TIME_UNIT_REGEX,TIME,time_reference,3,0
1986,CD,YEAR_REGEX_1,TIME,time_reference,3,0
Early years,JJ NNS,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,1,1
early years,JJ NNS,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,3,2
1952,CD,YEAR_REGEX_1,TIME,time_reference,6,2
year,NN,TIME_UNIT_REGEX,TIME,time_reference,6,2
Hour,NNP,TIME_UNIT_REGEX,TIME,time_reference,7,2
the spring,DT NN,PREFIX_REGEX_1 SEASON_REGEX,MODIFIER TIME,time_reference,0,3
of 1958,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,0,3
year,NN,TIME_UNIT_REGEX,TIME,time_reference,0,3
two weeks,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,1,3
five years,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,1,3
a day,DT NN,INARTICLE_REGEX TIME_UNIT_REGEX,MODIFIER TIME,time_reference,1,3
"September 29 , 1962","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,2,3
the following two years,DT JJ CD NNS,PREFIX_REGEX_1 PREFIX_REGEX_1 BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER NUMERAL TIME,time_reference,3,3
1963,CD,YEAR_REGEX_1,TIME,time_reference,0,4
1972,CD,YEAR_REGEX_1,TIME,time_reference,3,6
July 1972,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,3,6
June 1972,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,4,6
Fall,NNP,SEASON_REGEX,TIME,time_reference,0,7
the 1970s and 1980s,DT CD CC CD,PREFIX_REGEX_1 YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,MODIFIER TIME MODIFIER TIME,time_reference,0,8
1980,CD,YEAR_REGEX_1,TIME,time_reference,1,8
1982,CD,YEAR_REGEX_1,TIME,time_reference,1,8
Day,NNP,TIME_UNIT_REGEX,TIME,time_reference,1,8
April 1983,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,2,8
Day,NNP,TIME_UNIT_REGEX,TIME,time_reference,2,8
Day,NNP,TIME_UNIT_REGEX,TIME,time_reference,3,8
1981 and 1982,CD CC CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,3,8
the future,DT NN,PREFIX_REGEX_1 TIMELINE_REGEX,MODIFIER TIME,time_reference,3,8
1983,CD,YEAR_REGEX_1,TIME,time_reference,4,8
Day,NNP,TIME_UNIT_REGEX,TIME,time_reference,4,8
Day,NNP,TIME_UNIT_REGEX,TIME,time_reference,5,8
"July 4 , 1983","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,5,8
"May 23 , 1989","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,6,8
"December 12 , 1992","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,0,9
1994,CD,YEAR_REGEX_1,TIME,time_reference,0,10
1999,CD,YEAR_REGEX_1,TIME,time_reference,0,11
there 40 weeks,RB CD NNS,PREFIX_REGEX_1 DIGIT_REGEX_1 TIME_UNIT_REGEX,MODIFIER NUMERAL TIME,time_reference,0,11
of the year,IN DT NN,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,0,11
a week,DT NN,INARTICLE_REGEX TIME_UNIT_REGEX,MODIFIER TIME,time_reference,0,11
2005,CD,YEAR_REGEX_1,TIME,time_reference,2,11
that summer,IN NN,PREFIX_REGEX_1 SEASON_REGEX,MODIFIER TIME,time_reference,2,11
"April 20 , 2005","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,3,11
