time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex
24 June 1941,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,0,0
the late 1950s,DT JJ NNS,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,1,0
1957,CD,YEAR_REGEX_1,TIME,time_reference,2,0
Eastern,JJ,HOLIDAY_REGEX,TIME,time_reference,5,0
the late 1960s,DT JJ NNS,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,0,1
1967,CD,YEAR_REGEX_1,TIME,time_reference,0,1
the early 1970s,DT JJ CD,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,0,2
1973,CD,YEAR_REGEX_1,TIME,time_reference,3,2
1967 to 1973,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,3,2
1974,CD,YEAR_REGEX_1,TIME,time_reference,5,2
day,NN,TIME_UNIT_REGEX,TIME,time_reference,7,2
Now,RB,TIMELINE_REGEX,TIME,time_reference,8,2
this day,DT NN,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,8,2
the late 1990s,DT JJ NNS,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,1,3
early 2000s,JJ CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,1,3
1973,CD,YEAR_REGEX_1,TIME,time_reference,0,5
1974,CD,YEAR_REGEX_1,TIME,time_reference,0,6
1976,CD,YEAR_REGEX_1,TIME,time_reference,0,7
1977,CD,YEAR_REGEX_1,TIME,time_reference,0,8
1982,CD,YEAR_REGEX_1,TIME,time_reference,0,9
1983,CD,YEAR_REGEX_1,TIME,time_reference,0,10
1985,CD,YEAR_REGEX_1,TIME,time_reference,0,11
1986,CD,YEAR_REGEX_1,TIME,time_reference,0,12
1987,CD,YEAR_REGEX_1,TIME,time_reference,0,13
1989,CD,YEAR_REGEX_1,TIME,time_reference,0,14
1990,CD,YEAR_REGEX_1,TIME,time_reference,0,15
1996,CD,YEAR_REGEX_1,TIME,time_reference,0,16
1999,CD,YEAR_REGEX_1,TIME,time_reference,0,17
