time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex
"July 2 , 1939 – August 17 , 1973","NNP CD , CD NN NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1 LINKAGE_REGEX MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME MODIFIER TIME NUMERAL MODIFIER TIME,time_reference,0,0
1971,CD,YEAR_REGEX_1,TIME,time_reference,3,0
two years,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,4,0
Early years,JJ NNS,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,1,1
1957,CD,YEAR_REGEX_1,TIME,time_reference,5,2
Now,RB,TIMELINE_REGEX,TIME,time_reference,6,2
1961,CD,YEAR_REGEX_1,TIME,time_reference,0,3
1961,CD,YEAR_REGEX_1,TIME,time_reference,3,3
now,RB,TIMELINE_REGEX,TIME,time_reference,0,6
1964,CD,YEAR_REGEX_1,TIME,time_reference,0,6
years,NNS,TIME_UNIT_REGEX,TIME,time_reference,0,7
1965,CD,YEAR_REGEX_1,TIME,time_reference,0,7
1965,CD,YEAR_REGEX_1,TIME,time_reference,2,7
early years,JJ NNS,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,3,7
1961,CD,YEAR_REGEX_1,TIME,time_reference,4,7
1962,CD,YEAR_REGEX_1,TIME,time_reference,4,7
1963,CD,YEAR_REGEX_1,TIME,time_reference,4,7
1961,CD,YEAR_REGEX_1,TIME,time_reference,4,7
1963,CD,YEAR_REGEX_1,TIME,time_reference,4,7
1965,CD,YEAR_REGEX_1,TIME,time_reference,7,7
1967,CD,YEAR_REGEX_1,TIME,time_reference,7,7
1969,CD,YEAR_REGEX_1,TIME,time_reference,7,7
1968,CD,YEAR_REGEX_1,TIME,time_reference,0,8
"December 9 , 1968","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,1,8
1965,CD,YEAR_REGEX_1,TIME,time_reference,1,10
now,RB,TIMELINE_REGEX,TIME,time_reference,2,10
a day—that,DT NN,INARTICLE_REGEX TIME_UNIT_REGEX,MODIFIER TIME,time_reference,4,10
the spring,DT NN,PREFIX_REGEX_1 SEASON_REGEX,MODIFIER TIME,time_reference,5,10
of 1969,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,5,10
2020,CD,YEAR_REGEX_1,TIME,time_reference,6,10
April 1971,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,13,10
the next two years,DT JJ CD NNS,PREFIX_REGEX_1 PREFIX_REGEX_1 BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER NUMERAL TIME,time_reference,16,10
early 1973,JJ CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,0,12
the following summer,DT JJ NN,PREFIX_REGEX_1 PREFIX_REGEX_1 SEASON_REGEX,MODIFIER MODIFIER TIME,time_reference,2,12
"August 17 , 1973","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,0,14
months,NNS,TIME_UNIT_REGEX,TIME,time_reference,3,14
August 24,NNP CD,MONTH_REGEX DIGIT_REGEX_1,TIME NUMERAL,time_reference,4,14
1989,CD,YEAR_REGEX_1,TIME,time_reference,0,17
1999,CD,YEAR_REGEX_1,TIME,time_reference,0,17
2013,CD,YEAR_REGEX_1,TIME,time_reference,0,17
the 1980s and 1990s,DT CD CC CD,PREFIX_REGEX_1 YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,MODIFIER TIME MODIFIER TIME,time_reference,1,17
1998,CD,YEAR_REGEX_1,TIME,time_reference,0,18
2002,CD,YEAR_REGEX_1,TIME,time_reference,0,22
1988,CD,YEAR_REGEX_1,TIME,time_reference,1,22
2010,CD,YEAR_REGEX_1,TIME,time_reference,0,23
