time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
18 June 1915 – 6 August 2000,CD NNP CD NNP CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1 LINKAGE_REGEX DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME MODIFIER NUMERAL TIME TIME,time_range,Joan Trimble (18 June 1915 – 6 August 2000) was an Irish composer and pianist.,0,0,,23748035
1936,CD,YEAR_REGEX_1,TIME,time_reference,"She studied piano with Annie Lord at the Royal Irish Academy of Music, Dublin, and music at Trinity College Dublin (BA 1936, BMus 1937) and continued her studies at the Royal College of Music (RCM), London, until 1940 (piano with Arthur Benjamin and composition with Herbert Howells and Ralph Vaughan Williams).",1,2,== Education and career ==,23748035
1937,CD,YEAR_REGEX_1,TIME,time_reference,"She studied piano with Annie Lord at the Royal Irish Academy of Music, Dublin, and music at Trinity College Dublin (BA 1936, BMus 1937) and continued her studies at the Royal College of Music (RCM), London, until 1940 (piano with Arthur Benjamin and composition with Herbert Howells and Ralph Vaughan Williams).",1,2,== Education and career ==,23748035
1940,CD,YEAR_REGEX_1,TIME,time_reference,"She studied piano with Annie Lord at the Royal Irish Academy of Music, Dublin, and music at Trinity College Dublin (BA 1936, BMus 1937) and continued her studies at the Royal College of Music (RCM), London, until 1940 (piano with Arthur Benjamin and composition with Herbert Howells and Ralph Vaughan Williams).",1,2,== Education and career ==,23748035
1917–1980,CD,YEAR_REGEX_1,TIME,time_reference,"She first gained notice as part of a piano duo with her sister Valerie (1917–1980), earning a first prize at a Belfast music competition as early as 1925.",2,2,== Education and career ==,23748035
1925,CD,YEAR_REGEX_1,TIME,time_reference,"She first gained notice as part of a piano duo with her sister Valerie (1917–1980), earning a first prize at a Belfast music competition as early as 1925.",2,2,== Education and career ==,23748035
A 1938,DT CD,INARTICLE_REGEX YEAR_REGEX_1,MODIFIER TIME,time_reference,"A 1938 recital at the RCM, at which they performed three of them, was their breakthrough.",4,2,== Education and career ==,23748035
1940,CD,YEAR_REGEX_1,TIME,time_reference,Trimble's Phantasy Trio (1940) won the Cobbett Prize for chamber music.,6,2,== Education and career ==,23748035
1970,CD,YEAR_REGEX_1,TIME,time_reference,"The sisters also performed modern music, including works by Stravinsky, Dallapiccola, Arthur Bliss and Lennox Berkeley and continued to perform in public until 1970.",7,2,== Education and career ==,23748035
1942,CD,YEAR_REGEX_1,TIME,time_reference,"Trimble married in 1942 and had children, which restricted her compositional output.",8,2,== Education and career ==,23748035
1957,CD,YEAR_REGEX_1,TIME,time_reference,"In 1957 her opera Blind Raftery was the third opera commissioned by the BBC for television, and the first television opera written by a female composer.",9,2,== Education and career ==,23748035
1959 and 1977,CD CC CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,"Between 1959 and 1977 she taught piano at the RCM, with the years since 1967 travelling from Northern Ireland.",10,2,== Education and career ==,23748035
the years,DT NNS,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,"Between 1959 and 1977 she taught piano at the RCM, with the years since 1967 travelling from Northern Ireland.",10,2,== Education and career ==,23748035
1967,CD,YEAR_REGEX_1,TIME,time_reference,"Between 1959 and 1977 she taught piano at the RCM, with the years since 1967 travelling from Northern Ireland.",10,2,== Education and career ==,23748035
1940,CD,YEAR_REGEX_1,TIME,time_reference,Her most advanced music will be found in the Sonatina for two pianos (1940) and the impressive song cycle,3,3,== Education and career ==,23748035
1949,CD,YEAR_REGEX_1,TIME,time_reference,The County Mayo (1949).,4,3,== Education and career ==,23748035
1967,CD,YEAR_REGEX_1,TIME,time_reference,"After her father's death in 1967 she went to work on his newspaper, The Impartial Reporter in Enniskillen, and cared for her husband who was severely ill for decades.",0,4,== Education and career ==,23748035
decades,NNS,TIME_UNIT_REGEX,TIME,time_reference,"After her father's death in 1967 she went to work on his newspaper, The Impartial Reporter in Enniskillen, and cared for her husband who was severely ill for decades.",0,4,== Education and career ==,23748035
the 1990s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,She regained some attention in the 1990s when she was commissioned for a new composition and the first recordings of her music appeared.,1,4,== Education and career ==,23748035
two weeks,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,She died in Enniskillen just two weeks after her husband.,2,4,== Education and career ==,23748035
18 June 2015,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"On 18 June 2015 ""Music in Fermanagh"" presented A Celebration Concert, as part of the Joan Trimble Centenary Celebration, at the Ardhowen Theatre in Enniskillen.",0,6,== Legacy ==,23748035
2013,CD,YEAR_REGEX_1,TIME,time_reference,"List derived from Jamieson (2013), see Bibliography.",0,8,== Works ==,23748035
1994,CD,YEAR_REGEX_1,TIME,time_reference,"Celtic Keyboards: Duets by Irish Composers, performed by Bruce Posner & Donald Garvelmann (pianos), on: Koch International Classics 3-7287-2 H1 (CD, 1994).",0,10,== Recordings ==,23748035
1003,CD,YEAR_REGEX_1,TIME,time_reference,"Silver Apples of the Moon – Irish Classical Music, performed by Irish Chamber Orchestra, Fionnuala Hunt (cond.), on: Black Box Music BBM 1003 (CD, 1997).",0,11,== Recordings ==,23748035
1997,CD,YEAR_REGEX_1,TIME,time_reference,"Silver Apples of the Moon – Irish Classical Music, performed by Irish Chamber Orchestra, Fionnuala Hunt (cond.), on: Black Box Music BBM 1003 (CD, 1997).",0,11,== Recordings ==,23748035
1999,CD,YEAR_REGEX_1,TIME,time_reference,"Joan Trimble: Two Pianos – Songs and Chamber Music, performed by Patricia Bardon (mezzo), Joe Corbett (baritone), Una Hunt (piano), Roy Holmes (piano), Dublin Piano Trio, on: Marco Polo 8.225059 (CD, 1999).",0,12,== Recordings ==,23748035
Pastorale,NNP,TIMELINE_REGEX,TIME,time_reference,"Contains: The Cows are a-milking, A Gartan Mother's Lullaby, The Heather Glen, My Grief on the Sea, Green Rain, Girl's Song, Sonatina, Pastorale (Hommage à F. Poulenc), Phantasy Trio, Puck Fair, The Green Bough, The County Mayo, Buttermilk Point, The Bard of Lisgoole, The Humours of Carrick.",1,12,== Recordings ==,23748035
2016,CD,YEAR_REGEX_1,TIME,time_reference,"Phantasy Trio, performed by Fidelio Trio, on: RTÉ lyric fm CD 153 (CD, 2016).",0,13,== Recordings ==,23748035
18495,CD,YEAR_REGEX_1,TIME,time_reference,"The Pool Among the Rushes, performed by John Finucane (clarinet) and Elisaveta Blumina (piano), on: Genuin GEN 18495 (CD, 2018).",0,14,== Recordings ==,23748035
2018,CD,YEAR_REGEX_1,TIME,time_reference,"The Pool Among the Rushes, performed by John Finucane (clarinet) and Elisaveta Blumina (piano), on: Genuin GEN 18495 (CD, 2018).",0,14,== Recordings ==,23748035
2018,CD,YEAR_REGEX_1,TIME,time_reference,"Green Rain; Girl's Song; My Grief on the Sea, performed by Carolyn Dobbin (mezzo) & Iain Burnside (piano), on: Delphian Records DCD 34187 (CD, 2018).",0,15,== Recordings ==,23748035
1984–85,CD,YEAR_REGEX_1,TIME,time_reference,"Philip Hammond: ""Woman of Parts: Joan Trimble"", in: Soundpost 5 (1984–85), p. 24–7.",0,17,== Bibliography ==,23748035
1994,CD,YEAR_REGEX_1,TIME,time_reference,"""Joan Trimble"", in: Contemporary Music Review 9 (1994), p. 277–84.",0,18,== Bibliography ==,23748035
1996,CD,YEAR_REGEX_1,TIME,time_reference,"Jahrhundert (Hildesheim: Georg Olms, 1996).",1,19,== Bibliography ==,23748035
Twilight,NNP,DAY_TIME_REGEX,TIME,time_reference,"Lisa McCarroll: The Celtic Twilight as Reflected in the Two-Piano Works of Joan Trimble (1915-2000) (DMA dissertation, Moores School of Music, University of Houston, 2013).",0,20,== Bibliography ==,23748035
1915-2000,CD,YEAR_REGEX_1,TIME,time_reference,"Lisa McCarroll: The Celtic Twilight as Reflected in the Two-Piano Works of Joan Trimble (1915-2000) (DMA dissertation, Moores School of Music, University of Houston, 2013).",0,20,== Bibliography ==,23748035
2013,CD,YEAR_REGEX_1,TIME,time_reference,"Lisa McCarroll: The Celtic Twilight as Reflected in the Two-Piano Works of Joan Trimble (1915-2000) (DMA dissertation, Moores School of Music, University of Houston, 2013).",0,20,== Bibliography ==,23748035
