time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex
"August 10 , 1880 – June 30 , 1960","NNP CD , CD NNP NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1 LINKAGE_REGEX MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME MODIFIER TIME NUMERAL MODIFIER TIME,time_reference,0,0
the first decades,DT JJ NNS,PREFIX_REGEX_1 ORDINAL_REGEX_1 TIME_UNIT_REGEX,MODIFIER NUMERAL TIME,time_reference,2,0
of the twentieth century,IN DT JJ NN,PREFIX_REGEX_1 PREFIX_REGEX_1 ORDINAL_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER NUMERAL TIME,time_reference,2,0
Early years,JJ NNS,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,1,1
two years old,CD NNS JJ,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX SUFFIX_REGEX,NUMERAL TIME MODIFIER,,1,2
1890,CD,YEAR_REGEX_1,TIME,time_reference,4,3
Two years,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,5,3
the summer,DT NN,PREFIX_REGEX_1 SEASON_REGEX,MODIFIER TIME,time_reference,6,4
of 1892,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,6,4
1894,CD,YEAR_REGEX_1,TIME,time_reference,0,6
1896–1901,CD,YEAR_REGEX_1,TIME,time_reference,1,6
1901,CD,YEAR_REGEX_1,TIME,time_reference,2,6
one month,CD NN,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,,2,6
1906,CD,YEAR_REGEX_1,TIME,time_reference,5,6
1908 to 1910,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,5,6
of 1930–1932,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,6,6
1902–1903,CD,YEAR_REGEX_1,TIME,time_reference,1,8
1903-1907,JJ,YEAR_REGEX_1,TIME,time_reference,1,8
1922 to 1924,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,3,8
1924 to 1930,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,4,8
1932—1935,CD,YEAR_REGEX_1,TIME,time_reference,4,8
A Night,DT NNP,INARTICLE_REGEX DAY_TIME_REGEX,MODIFIER TIME,time_reference,5,8
Winters,NNP,SEASON_REGEX,TIME,time_reference,6,8
"April 24 , 1905","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,0,10
"March 27 , 1906–1938","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,0,11
"March 11 , 1908–January 30 , 1913","NNP CD , CD CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1 DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME NUMERAL MODIFIER TIME,time_reference,0,12
October 1942,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,0,12
1943,CD,YEAR_REGEX_1,TIME,time_reference,1,12
"June 30 , 1960","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,2,12
The 1954,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,4,14
1918,CD,YEAR_REGEX_1,TIME,time_reference,0,16
1920,CD,YEAR_REGEX_1,TIME,time_reference,1,17
1927,CD,YEAR_REGEX_1,TIME,time_reference,0,18
1927,CD,YEAR_REGEX_1,TIME,time_reference,1,19
1927,CD,YEAR_REGEX_1,TIME,time_reference,0,20
1929,CD,YEAR_REGEX_1,TIME,time_reference,0,21
1932,CD,YEAR_REGEX_1,TIME,time_reference,0,22
1955,CD,YEAR_REGEX_1,TIME,time_reference,0,23
1956,CD,YEAR_REGEX_1,TIME,time_reference,0,24
1915,CD,YEAR_REGEX_1,TIME,time_reference,0,27
Daily,NNP,PERIOD_REGEX,TIME,time_reference,0,28
1924,CD,YEAR_REGEX_1,TIME,time_reference,0,28
1998,CD,YEAR_REGEX_1,TIME,time_reference,2,31
1890-1919,JJ,YEAR_REGEX_1,TIME,time_reference,0,33
2004,CD,YEAR_REGEX_1,TIME,time_reference,0,33
A 1919,DT CD,INARTICLE_REGEX YEAR_REGEX_1,MODIFIER TIME,time_reference,1,33
1005,CD,YEAR_REGEX_1,TIME,time_reference,1,33
