time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex
28 May 1945 – 20 June 2016,CD NNP CD NN CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1 LINKAGE_REGEX DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME MODIFIER NUMERAL TIME TIME,time_range,0,0
the early 1970s,DT JJ CD,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,1,2
1982,CD,YEAR_REGEX_1,TIME,time_reference,0,3
"September 17 , 1985","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,1,3
June 2003,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,2,3
50 days,CD NNS,DIGIT_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,2,3
last days,JJ NNS,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,4,3
1500,CD,YEAR_REGEX_1,TIME,time_reference,0,6
1980,CD,YEAR_REGEX_1,TIME,time_reference,0,42
1980,CD,YEAR_REGEX_1,TIME,time_reference,0,43
1979,CD,YEAR_REGEX_1,TIME,time_reference,0,44
1977,CD,YEAR_REGEX_1,TIME,time_reference,0,45
1987,CD,YEAR_REGEX_1,TIME,time_reference,0,46
1977,CD,YEAR_REGEX_1,TIME,time_reference,0,47
1976,CD,YEAR_REGEX_1,TIME,time_reference,0,53
2005,CD,YEAR_REGEX_1,TIME,time_reference,0,55
2012-07-17,JJ,YEAR_REGEX_1,TIME,time_reference,0,59
