time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
the 1990s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"Formerly of Bressa Creeting Cake in the 1990s, after the dissolution of the band in 1997 he released the 2004 solo album Downtown Puff on Lil' Chief Records.",1,0,,11385114
1997,CD,YEAR_REGEX_1,TIME,time_reference,"Formerly of Bressa Creeting Cake in the 1990s, after the dissolution of the band in 1997 he released the 2004 solo album Downtown Puff on Lil' Chief Records.",1,0,,11385114
the 2004,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"Formerly of Bressa Creeting Cake in the 1990s, after the dissolution of the band in 1997 he released the 2004 solo album Downtown Puff on Lil' Chief Records.",1,0,,11385114
2009,CD,YEAR_REGEX_1,TIME,time_reference,In 2009 he released another album with the band Pie Warmer.,2,0,,11385114
Early years,JJ NNS,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,Early years ==,1,1,== Early years ==,11385114
around 1991,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"Bressa Creeting Cake, a New Zealand rock band originally named Breast Secreting Cake, formed in Auckland around 1991 around the nucleus of Cake and his school-mates Geoff Maddock and Joel Wilton.",0,5,== Music career == | === Bressa Creeting Cake ===,11385114
1994,CD,YEAR_REGEX_1,TIME,time_reference,A few of these songs were being played on local college radio station bFM by 1994.,3,5,== Music career == | === Bressa Creeting Cake ===,11385114
1996/7,CD,YEAR_REGEX_1,TIME,time_reference,By the time the band recorded its first EP and album in 1996/7 Dave Neilsen had left and the record was made by the original three members only.,7,5,== Music career == | === Bressa Creeting Cake ===,11385114
1999,CD,YEAR_REGEX_1,TIME,time_reference,"By 1999, the band had ended, with Maddock and Wilton playing in Goldenhorse.",11,5,== Music career == | === Bressa Creeting Cake ===,11385114
2004,CD,YEAR_REGEX_1,TIME,time_reference,Downtown Puff (2004)In 2004 Cake released his solo album Downtown Puff on the label Lil' Chief Records.,0,8,== Music career == | === Solo period ===,11385114
2004,CD,YEAR_REGEX_1,TIME,time_reference,Downtown Puff (2004)In 2004 Cake released his solo album Downtown Puff on the label Lil' Chief Records.,0,8,== Music career == | === Solo period ===,11385114
summer,NN,SEASON_REGEX,TIME,time_reference,"In summer of 2007 it was reported that Cake was in a new indie pop band, Pie Warmer.",0,11,== Music career == | === Pie Warmer ===,11385114
of 2007,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"In summer of 2007 it was reported that Cake was in a new indie pop band, Pie Warmer.",0,11,== Music career == | === Pie Warmer ===,11385114
2005,CD,YEAR_REGEX_1,TIME,time_reference,The group had been assembled in 2005 after Cake was released from a mental health clinic in Auckland.,1,11,== Music career == | === Pie Warmer ===,11385114
2009,CD,YEAR_REGEX_1,TIME,time_reference,"Their first album, The Fearsome Feeling, was released in 2009, and was included in Nick Bollinger's '100 essential New Zealand albums.",3,11,== Music career == | === Pie Warmer ===,11385114
'100,NNP,YEAR_REGEX_2,TIME,time_reference,"Their first album, The Fearsome Feeling, was released in 2009, and was included in Nick Bollinger's '100 essential New Zealand albums.",3,11,== Music career == | === Pie Warmer ===,11385114
of 2009,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"'As of 2009 Cake has been featured as musician, producer, or engineer on albums from Tim Guy, Anika Moa, Herriot Row, Don McGlashan, Duchess, The Brunettes, The Chills and Brand New Math.",4,11,== Music career == | === Pie Warmer ===,11385114
1997,CD,YEAR_REGEX_1,TIME,time_reference,1997:,0,14,== Discography == | === Studio albums ===,11385114
2004,CD,YEAR_REGEX_1,TIME,time_reference,2004:,0,15,== Discography == | === Studio albums ===,11385114
2009,CD,YEAR_REGEX_1,TIME,time_reference,2009:,0,16,== Discography == | === Studio albums ===,11385114
September 2007,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,September 2007.,2,21,== External links ==,11385114
