time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex
14 January 1898 – 15 December 1985,CD NNP CD NNP CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1 LINKAGE_REGEX DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME MODIFIER NUMERAL TIME TIME,time_range,0,0
1923,CD,YEAR_REGEX_1,TIME,time_reference,0,2
the 1930s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,0,3
"October 31 , 1936","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,1,3
25 April,CD NNP,DIGIT_REGEX_1 MONTH_REGEX,NUMERAL TIME,,2,3
1962 to 1968,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,2,5
1944 to 1946,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,0,7
1948,CD,YEAR_REGEX_1,TIME,time_reference,1,9
the days,DT NNS,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,0,11
1949 to 1950—the first,CD TO CD JJ,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1 ORDINAL_REGEX_1,TIME MODIFIER TIME NUMERAL,time_range,0,13
"1957 , 1980 and 1981","CD , CD CC CD",YEAR_REGEX_1 COMMA_REGEX YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME MODIFIER TIME,time_range,0,13
1942,CD,YEAR_REGEX_1,TIME,time_reference,1,13
Eastern,NNP,HOLIDAY_REGEX,TIME,time_reference,2,13
the 1953,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,0,15
January 1952 to May 1953,NNP CD TO NNP CD,MONTH_REGEX YEAR_REGEX_1 LINKAGE_REGEX MONTH_REGEX YEAR_REGEX_1,TIME TIME MODIFIER TIME TIME,time_reference,0,17
September 1955 to February 1962,NNP CD TO NNP CD,MONTH_REGEX YEAR_REGEX_1 LINKAGE_REGEX MONTH_REGEX YEAR_REGEX_1,TIME TIME MODIFIER TIME TIME,time_reference,1,17
1973 to 1984,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,0,22
1950 to 1952,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,0,22
1963 to 1964,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,0,22
1968 to 1984,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,0,22
April 1955,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,1,22
1983,CD,YEAR_REGEX_1,TIME,time_reference,1,24
1984,CD,YEAR_REGEX_1,TIME,time_reference,2,24
Day,NNP,TIME_UNIT_REGEX,TIME,time_reference,3,24
an ad,DT NN,INARTICLE_REGEX ERA_REGEX,MODIFIER TIME,time_reference,3,24
the ad,DT NN,PREFIX_REGEX_1 ERA_REGEX,MODIFIER TIME,time_reference,4,24
15 December 1985,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,0,26
of the 20th century,IN DT JJ NN,PREFIX_REGEX_1 PREFIX_REGEX_1 DIGIT_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER NUMERAL TIME,time_reference,1,26
1980,CD,YEAR_REGEX_1,TIME,time_reference,2,26
the Fall,DT NN,PREFIX_REGEX_1 SEASON_REGEX,MODIFIER TIME,time_reference,1,28
"April 17 , 1951","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,0,31
1952,CD,YEAR_REGEX_1,TIME,time_reference,0,36
"January 12 , 1984","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,0,37
1942,CD,YEAR_REGEX_1,TIME,time_reference,0,47
March 1947,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,0,48
May 1947,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,0,49
1947,CD,YEAR_REGEX_1,TIME,time_reference,0,50
January 1948,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,0,50
October 1948,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,0,51
"July 3 , 1949","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,0,55
1984,CD,YEAR_REGEX_1,TIME,time_reference,0,56
1935,CD,YEAR_REGEX_1,TIME,time_reference,0,57
1960,CD,YEAR_REGEX_1,TIME,time_reference,0,58
1950,CD,YEAR_REGEX_1,TIME,time_reference,0,59
June 1989,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,1,60
1948,CD,YEAR_REGEX_1,TIME,time_reference,0,61
October 1944,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,1,70
later years,JJ NNS,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,0,71
the Fall,DT NN,PREFIX_REGEX_1 SEASON_REGEX,MODIFIER TIME,time_reference,0,73
Day,NNP,TIME_UNIT_REGEX,TIME,time_reference,0,78
1955,CD,YEAR_REGEX_1,TIME,time_reference,0,78
about the 1953,IN DT CD,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,0,78
Day,NNP,TIME_UNIT_REGEX,TIME,time_reference,0,80
1956,CD,YEAR_REGEX_1,TIME,time_reference,0,80
December 1957,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,0,80
