time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
"October 16 , 1945 – May 20 , 2021","NNP CD , CD NN NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1 LINKAGE_REGEX MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME MODIFIER TIME NUMERAL MODIFIER TIME,time_reference,"Roger G. Hawkins (October 16, 1945 – May 20, 2021) was an American drummer best known for playing as part of the studio backing band known as the Muscle Shoals Rhythm Section (also known as the Swampers) of Alabama.",0,0,,11270100
of 1000,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"Hawkins's drumming can be heard on dozens of hit singles, including tracks by Percy Sledge (""When a Man Loves a Woman""), Aretha Franklin (""Respect"", ""I Never Loved a Man (The Way I Love You)"" etc.), Wilson Pickett (""Mustang Sally"", ""Land of 1000 Dances""), The Staple Singers, Johnnie Taylor, Bobby Womack, Clarence Carter, Etta James, Duane Allman, Joe Cocker, Paul Simon, Bob Seger, Bonnie Bramlett, Bobby ""Blue"" Bland, Boz Scaggs, Albert King, Traffic, Rod Stewart, Dan Penn, Lulu, and Willie Nelson.",0,2,== Biography ==,11270100
2004,CD,YEAR_REGEX_1,TIME,time_reference,"Weinberg, Max (2004).",0,8,== Notes ==,11270100
1992,CD,YEAR_REGEX_1,TIME,time_reference,"Whitburn, Joel (1992).",0,9,== Notes ==,11270100
1993,CD,YEAR_REGEX_1,TIME,time_reference,1993.,3,10,== Notes ==,11270100
2002,CD,YEAR_REGEX_1,TIME,time_reference,2002.{{cite AV media notes}}:,3,11,== Notes ==,11270100
1994,CD,YEAR_REGEX_1,TIME,time_reference,1994.{{cite AV media notes}}:,3,12,== Notes ==,11270100
