time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
"May 10 , 1954","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Lorne Lofsky (born May 10, 1954) is a Canadian jazz guitarist who was a member of the Oscar Peterson Quartet.",0,0,,11389891
the 1970s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"In the 1970s, he attended York University in Toronto and studied music while working at clubs in Toronto.",1,1,,11389891
1980,CD,YEAR_REGEX_1,TIME,time_reference,"In 1980, Lofsky met Canadian pianist Oscar Peterson, who produced his first album, It Could Happen to You.",3,1,,11389891
the 1980s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"He toured with Peterson in the 1980s, and he toured and recorded as a member of Peterson's quartet and quintet in the 1990s.",4,1,,11389891
the 1990s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"He toured with Peterson in the 1980s, and he toured and recorded as a member of Peterson's quartet and quintet in the 1990s.",4,1,,11389891
1983 to 1991,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,From 1983 to 1991 Lofsky played in a quartet with jazz guitarist Ed Bickert.,6,1,,11389891
1991,CD,YEAR_REGEX_1,TIME,time_reference,This collaboration yielded two recordings (one of which was for the prestigious Concord label entitled This Is New) and a tour of Spain in 1991.,7,1,,11389891
1980,CD,YEAR_REGEX_1,TIME,time_reference,"It Could Happen to You (Pablo, 1980)",0,5,== Discography ==,11389891
1985,CD,YEAR_REGEX_1,TIME,time_reference,"Ed Bickert, Lorne Lofsky and Friends, (Unisson, 1985)",0,6,== Discography ==,11389891
1990,CD,YEAR_REGEX_1,TIME,time_reference,"This is New, with Ed Bickert (Concord, 1990)",0,7,== Discography ==,11389891
1992,CD,YEAR_REGEX_1,TIME,time_reference,"Lorne Lofsky (Jazz Inspiration, 1992)",0,8,== Discography ==,11389891
1994,CD,YEAR_REGEX_1,TIME,time_reference,"Bill Please (Jazz Inspiration, 1994)With Brass Connection",0,9,== Discography ==,11389891
1982,CD,YEAR_REGEX_1,TIME,time_reference,"Brass Connection, (Innovation, 1982)",0,10,== Discography ==,11389891
1984,CD,YEAR_REGEX_1,TIME,time_reference,"A New Look, (Innovation, 1984)",0,11,== Discography ==,11389891
1988,CD,YEAR_REGEX_1,TIME,time_reference,"A Five Star Edition, (Innovation, 1988)With Oscar Peterson",0,12,== Discography ==,11389891
1995,CD,YEAR_REGEX_1,TIME,time_reference,"The More I See You, (Telarc, 1995)",0,13,== Discography ==,11389891
Christmas,NNP,HOLIDAY_REGEX,TIME,time_reference,"An Oscar Peterson Christmas (Telarc, 1995)",0,14,== Discography ==,11389891
1995,CD,YEAR_REGEX_1,TIME,time_reference,"An Oscar Peterson Christmas (Telarc, 1995)",0,14,== Discography ==,11389891
1996,CD,YEAR_REGEX_1,TIME,time_reference,"Oscar in Paris (Live at Salle Pleyel) (Telarc, 1996)With Kirk Macdonald",0,15,== Discography ==,11389891
1997,CD,YEAR_REGEX_1,TIME,time_reference,"The Atlantic Sessions (Koch, 1997)",0,16,== Discography ==,11389891
1998,CD,YEAR_REGEX_1,TIME,time_reference,"New Beginnings (Radioland, 1998)With others",0,17,== Discography ==,11389891
1981,CD,YEAR_REGEX_1,TIME,time_reference,"This One's for Tedi, by Johnny Hartman (Audiophile, 1981)",0,18,== Discography ==,11389891
1984,CD,YEAR_REGEX_1,TIME,time_reference,"Chet Baker in Buffalo (CCB, 1984)",0,19,== Discography ==,11389891
1993,CD,YEAR_REGEX_1,TIME,time_reference,"Le Rouge by Duncan Hopkins with Kenny Wheeler, (1993)",0,20,== Discography ==,11389891
1995,CD,YEAR_REGEX_1,TIME,time_reference,"Don't Get Around Much Anymore, Rob McConnell's Boss Brass (Concord, 1995)",0,21,== Discography ==,11389891
2004,CD,YEAR_REGEX_1,TIME,time_reference,"What Is This Thing?, Inside Out (Romhog, 2004)",0,23,== Discography ==,11389891
