time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
1889–1980,CD,YEAR_REGEX_1,TIME,time_reference,"Arthur Morris Jones (1889–1980), was a missionary and musicologist who worked in Zambia during the early 20th century.",0,0,,4093900
the early 20th century,DT JJ JJ NN,PREFIX_REGEX_1 PREFIX_REGEX_1 DIGIT_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER NUMERAL TIME,time_reference,"Arthur Morris Jones (1889–1980), was a missionary and musicologist who worked in Zambia during the early 20th century.",0,0,,4093900
1934,CD,YEAR_REGEX_1,TIME,time_reference,"In 1934 he introduced the technical term cross-rhythm: Formulae of movement, phrases or motifs are combined in that way, that their starting place, main accents and, or beat reference points ""cross"", that is, that they do not coincide.",0,1,,4093900
A.M.,NNP,HALFDAY_REGEX_1,TIME,time_reference,"Jones, A.M. Africa and Indonesia: The Evidence of the Xylophone and Other Musical and Cultural Factors.",0,3,== Bibliography ==,4093900
1964,CD,YEAR_REGEX_1,TIME,time_reference,"Leiden: Brill, 1964.",1,3,== Bibliography ==,4093900
A.M,NNP,HALFDAY_REGEX_1,TIME,time_reference,"Jones, A.M.",0,4,== Bibliography ==,4093900
1976,CD,YEAR_REGEX_1,TIME,time_reference,"Gwelo: Mambo Press, 1976.",2,4,== Bibliography ==,4093900
A.M.,NNP,HALFDAY_REGEX_1,TIME,time_reference,"Jones, A.M. African Music.",0,5,== Bibliography ==,4093900
1943,CD,YEAR_REGEX_1,TIME,time_reference,"Livingstone, Northern Rhodesia: Rhodes-Livingstone Institute, 1943.",2,5,== Bibliography ==,4093900
A.M.,NNP,HALFDAY_REGEX_1,TIME,time_reference,"Jones, A.M. African Rhythm.",0,6,== Bibliography ==,4093900
1954,CD,YEAR_REGEX_1,TIME,time_reference,"London: International African Institute, 1954.",1,6,== Bibliography ==,4093900
A.M.,NNP,HALFDAY_REGEX_1,TIME,time_reference,"Jones, A.M. Studies in African Music.",0,7,== Bibliography ==,4093900
1978,CD,YEAR_REGEX_1,TIME,time_reference,"London: New York, 1978.",2,7,== Bibliography ==,4093900
A.M.,NNP,HALFDAY_REGEX_1,TIME,time_reference,"Jones, A.M., and L. Kombe.",0,8,== Bibliography ==,4093900
1952,CD,YEAR_REGEX_1,TIME,time_reference,"Roodepoort, South Africa: Published by Longmans, Green and Co. for African Music Society, 1952.",3,8,== Bibliography ==,4093900
