time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
2 September 1952,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"Chris Knox (born 2 September 1952) is a New Zealand rock and roll musician, cartoonist and movie reviewer who emerged during the punk rock era with his bands The Enemy and Toy Love.",0,0,,548722
the early 1980s,DT JJ CD,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,"After Toy Love disbanded in the early 1980s, he formed the group Tall Dwarfs with guitarist Alec Bathgate.",1,0,,548722
the 2001,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"At the 2001 New Zealand Music Awards Knox's ballad ""Not Given Lightly"" (1990) was announced as New Zealand's thirteenth best song of all time, as voted by APRA members.",0,3,== Career ==,548722
1990,CD,YEAR_REGEX_1,TIME,time_reference,"At the 2001 New Zealand Music Awards Knox's ballad ""Not Given Lightly"" (1990) was announced as New Zealand's thirteenth best song of all time, as voted by APRA members.",0,3,== Career ==,548722
1995,CD,YEAR_REGEX_1,TIME,time_reference,"His swing through the US in 1995 included, among others, stops in Seattle to play the Crocodile Cafe.",2,4,== Career ==,548722
1986-1987,JJ,YEAR_REGEX_1,TIME,time_reference,"In 1986-1987, he edited and published three issues of a New Zealand comics anthology Jesus on a Stick.",1,5,== Career ==,548722
1987,CD,YEAR_REGEX_1,TIME,time_reference,"Starting in 1987, his satirical comic strip Max Media appeared in The New Zealand Herald every week until 2009.",2,5,== Career ==,548722
every week,DT NN,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,"Starting in 1987, his satirical comic strip Max Media appeared in The New Zealand Herald every week until 2009.",2,5,== Career ==,548722
2009,CD,YEAR_REGEX_1,TIME,time_reference,"Starting in 1987, his satirical comic strip Max Media appeared in The New Zealand Herald every week until 2009.",2,5,== Career ==,548722
2006,CD,YEAR_REGEX_1,TIME,time_reference,Knox launched his own label 'A Major Records' in 2006 to release the album Chris Knox and the Nothing.,0,6,== Career ==,548722
the 2000,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"Knox's ""It's Love"", from the 2000 album Beat, has been used in ""Share the Good"", a Heineken Premium Light commercial directed by Todd Haynes and cinematographed by Edward Lachman.",0,7,== Career ==,548722
2009,CD,YEAR_REGEX_1,TIME,time_reference,In 2009 Knox was awarded a New Zealand Arts Foundation Arts Laureate Award.,0,8,== Career ==,548722
11 June 2009,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,On 11 June 2009 Knox was admitted to Auckland hospital suffering from a stroke.,1,8,== Career ==,548722
16 November 2009,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,The album Stroke: Songs for Chris Knox was released in New Zealand on 16 November 2009.,2,8,== Career ==,548722
6 May 2010,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,The Greenwich Village arts venue Le Poisson Rouge hosted a benefit concert for Knox on 6 May 2010.,0,9,== Career ==,548722
the 2009,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"Artists included Jeff Mangum and Yo La Tengo, who both participated in the 2009 benefit album for Knox.",1,9,== Career ==,548722
the presentation,DT NN,PREFIX_REGEX_1 TIMELINE_REGEX,MODIFIER TIME,time_reference,"Since his stroke, Knox has done a very small number of live appearances, for instance at the presentation of Stroke – Songs For Chris Knox in November 2009, on 22 April 2012, on 29 September 2012 in Auckland, with Rackets, as Knoxious and in support of Neutral Milk Hotel on 23 and 24 of November, 2013.",0,10,== Career ==,548722
November 2009,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"Since his stroke, Knox has done a very small number of live appearances, for instance at the presentation of Stroke – Songs For Chris Knox in November 2009, on 22 April 2012, on 29 September 2012 in Auckland, with Rackets, as Knoxious and in support of Neutral Milk Hotel on 23 and 24 of November, 2013.",0,10,== Career ==,548722
22 April 2012,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"Since his stroke, Knox has done a very small number of live appearances, for instance at the presentation of Stroke – Songs For Chris Knox in November 2009, on 22 April 2012, on 29 September 2012 in Auckland, with Rackets, as Knoxious and in support of Neutral Milk Hotel on 23 and 24 of November, 2013.",0,10,== Career ==,548722
29 September 2012,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"Since his stroke, Knox has done a very small number of live appearances, for instance at the presentation of Stroke – Songs For Chris Knox in November 2009, on 22 April 2012, on 29 September 2012 in Auckland, with Rackets, as Knoxious and in support of Neutral Milk Hotel on 23 and 24 of November, 2013.",0,10,== Career ==,548722
"23 and 24 of November , 2013","CD CC CD IN NNP , CD",DIGIT_REGEX_1 LINKAGE_REGEX DIGIT_REGEX_1 PREFIX_REGEX_1 MONTH_REGEX COMMA_REGEX YEAR_REGEX_1,NUMERAL MODIFIER NUMERAL MODIFIER TIME MODIFIER TIME,time_range,"Since his stroke, Knox has done a very small number of live appearances, for instance at the presentation of Stroke – Songs For Chris Knox in November 2009, on 22 April 2012, on 29 September 2012 in Auckland, with Rackets, as Knoxious and in support of Neutral Milk Hotel on 23 and 24 of November, 2013.",0,10,== Career ==,548722
