time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
"February 25 , 1931 – January 6 , 2015","NNP CD , CD NNP NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1 LINKAGE_REGEX MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME MODIFIER TIME NUMERAL MODIFIER TIME,time_reference,"Lawrence Arthur ""Larry"" Gushee (February 25, 1931 – January 6, 2015) was an American musicologist, who specialized in medieval music and early jazz.",0,0,,27433698
1959,CD,YEAR_REGEX_1,TIME,time_reference,"He earned his doctorate at Yale in 1959, with the dissertation ""The Musica Disciplina of Aurelian of Réôme: a critical edition and commentary.""",2,1,,27433698
14th century,JJ NN,DIGIT_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,"Gushee was twice a Guggenheim Fellow, once in Europe to study sources of medieval music (particularly 14th century French music), and once relating to research into early jazz.",0,2,,27433698
1914 and 1918,CD CC CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,"In his jazz research he studied the role of the Freddie Keppard's band's tours of the vaudeville circuit in the diffusion of jazz between 1914 and 1918, before he settled in Chicago.",1,2,,27433698
"January 6 , 2015","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"He died at a nursing home in Urbana, Illinois, on January 6, 2015.",1,4,,27433698
2005,CD,YEAR_REGEX_1,TIME,time_reference,"Pioneers of Jazz: The Story of the Creole Band, Oxford University Press 2005, ISBN 0-19-516131-9",0,6,== Books ==,27433698
1988,CD,YEAR_REGEX_1,TIME,time_reference,"Jazz Studies Online article: Gushee, Carr ""How the Creole Band came to be"", 1988",0,10,== External links ==,27433698
