time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex
"August 29 , 1927 – July 2 , 1994","NNP CD , CD NNP NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1 LINKAGE_REGEX MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME MODIFIER TIME NUMERAL MODIFIER TIME,time_reference,0,0
Early years,JJ NNS,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,1,1
nine years old,CD NNS JJ,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX SUFFIX_REGEX,NUMERAL TIME MODIFIER,,1,2
1987,CD,YEAR_REGEX_1,TIME,time_reference,4,2
1946,CD,YEAR_REGEX_1,TIME,time_reference,0,4
A year,DT NN,INARTICLE_REGEX TIME_UNIT_REGEX,MODIFIER TIME,time_reference,2,4
1958,CD,YEAR_REGEX_1,TIME,time_reference,0,5
1965,CD,YEAR_REGEX_1,TIME,time_reference,1,5
the next 15 years,DT JJ CD NNS,PREFIX_REGEX_1 PREFIX_REGEX_1 DIGIT_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER NUMERAL TIME,time_reference,2,5
1992,CD,YEAR_REGEX_1,TIME,time_reference,0,6
1946,CD,YEAR_REGEX_1,TIME,time_reference,0,9
1947,CD,YEAR_REGEX_1,TIME,time_reference,1,9
eleven years,JJ NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,1,9
Am,VBP,HALFDAY_REGEX_1,TIME,,2,9
1948,CD,YEAR_REGEX_1,TIME,time_reference,2,9
1958,CD,YEAR_REGEX_1,TIME,time_reference,0,11
1961,CD,YEAR_REGEX_1,TIME,time_reference,2,11
1965,CD,YEAR_REGEX_1,TIME,time_reference,0,13
the 1990,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,0,17
1991,CD,YEAR_REGEX_1,TIME,time_reference,2,17
1948,CD,YEAR_REGEX_1,TIME,time_reference,0,23
1993,CD,YEAR_REGEX_1,TIME,time_reference,0,25
1993,CD,YEAR_REGEX_1,TIME,time_reference,1,25
the pastorate,DT NN,PREFIX_REGEX_1 TIMELINE_REGEX,MODIFIER TIME,time_reference,0,27
"July 2 , 1994","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,1,27
