time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex
"August 21 , 1919 – September 25 , 2000","NNP CD , CD NNP NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1 LINKAGE_REGEX MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME MODIFIER TIME NUMERAL MODIFIER TIME,time_reference,0,0
the 1940s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,2,0
1935,CD,YEAR_REGEX_1,TIME,time_reference,1,2
1945,CD,YEAR_REGEX_1,TIME,time_reference,0,4
1959-77,JJ,YEAR_REGEX_1,TIME,time_reference,3,4
of 1951,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,4,4
1960,CD,YEAR_REGEX_1,TIME,time_reference,5,4
1951,CD,YEAR_REGEX_1,TIME,time_reference,1,5
1959,CD,YEAR_REGEX_1,TIME,time_reference,2,5
1967,CD,YEAR_REGEX_1,TIME,time_reference,3,5
1992,CD,YEAR_REGEX_1,TIME,time_reference,0,7
1952,CD,YEAR_REGEX_1,TIME,time_reference,0,11
1959,CD,YEAR_REGEX_1,TIME,time_reference,0,12
1969,CD,YEAR_REGEX_1,TIME,time_reference,0,13
20143,CD,YEAR_REGEX_1,TIME,time_reference,1,19
"August , 2019","NNP , CD",MONTH_REGEX COMMA_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_reference,1,19
