time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
2015,CD,YEAR_REGEX_1,TIME,time_reference,Outstanding Original Main Title Theme Music in 2015.,0,5,== Career ==,6136243
previously,RB,TIMELINE_REGEX,TIME,time_reference,They were previously Emmy-nominated for Camelot in 2011.,1,5,== Career ==,6136243
2011,CD,YEAR_REGEX_1,TIME,time_reference,They were previously Emmy-nominated for Camelot in 2011.,1,5,== Career ==,6136243
2015,CD,YEAR_REGEX_1,TIME,time_reference,"In 2015, Jeff and Mychael Danna worked on the score for The Good Dinosaur and received an Annie nomination for Outstanding Achievement, Music in an Animated Feature Production.",2,5,== Career ==,6136243
September 2016,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"Jeff and Mychael Danna also wrote the original score for the animated film Storks, which was released in theatres in September 2016,  and for Billy Lynn's Long Halftime Walk, directed by Ang Lee which opened in November 2016.",3,5,== Career ==,6136243
November 2016,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"Jeff and Mychael Danna also wrote the original score for the animated film Storks, which was released in theatres in September 2016,  and for Billy Lynn's Long Halftime Walk, directed by Ang Lee which opened in November 2016.",3,5,== Career ==,6136243
2017,CD,YEAR_REGEX_1,TIME,time_reference,"In 2017, Jeff and Mychael wrote the original score for the animated film The Breadwinner, which had its world premiere at the Toronto International Film Festival in September and was released in theaters in November 2017.",4,5,== Career ==,6136243
September,NNP,MONTH_REGEX,TIME,time_reference,"In 2017, Jeff and Mychael wrote the original score for the animated film The Breadwinner, which had its world premiere at the Toronto International Film Festival in September and was released in theaters in November 2017.",4,5,== Career ==,6136243
November 2017,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"In 2017, Jeff and Mychael wrote the original score for the animated film The Breadwinner, which had its world premiere at the Toronto International Film Festival in September and was released in theaters in November 2017.",4,5,== Career ==,6136243
Of The Year,IN DT NN,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,"The Breadwinner was nominated for an Annie Award for best Animated Film Score, and won the Canadian Screen Award for Film Score Of The Year.",5,5,== Career ==,6136243
