time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
"September 15 , 1992","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Park Jae-hyung (Korean: 박제형; born September 15, 1992), better known as Jae (Korean: 제이), is an American musician, singer, songwriter, and composer of Korean descent, best known as a former vocalist and lead guitarist of South Korean rock band Day6.",0,0,,51249329
Day6,NNP,TIME_UNIT_REGEX,TIME,time_reference,"Park Jae-hyung (Korean: 박제형; born September 15, 1992), better known as Jae (Korean: 제이), is an American musician, singer, songwriter, and composer of Korean descent, best known as a former vocalist and lead guitarist of South Korean rock band Day6.",0,0,,51249329
Day6,NNP,TIME_UNIT_REGEX,TIME,time_reference,"Prior to joining Day6, he gained attention in South Korea as one of the final six contestants in the first season of the singing competition television series K-pop Star.",1,0,,51249329
2020,CD,YEAR_REGEX_1,TIME,time_reference,"In 2020, Park began releasing solo music under the name eaJ.",2,0,,51249329
2012,CD,YEAR_REGEX_1,TIME,time_reference,"In 2012, Park took a leave from university to compete as a singer-guitarist in the inaugural season of K-pop Star.",3,2,== Early life ==,51249329
"September 7 , 2015","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Park debuted on September 7, 2015, as a vocalist and electric guitarist of JYP's first rock band, Day6.",0,4,== Career ==,51249329
Day6,NNP,TIME_UNIT_REGEX,TIME,time_reference,"Park debuted on September 7, 2015, as a vocalist and electric guitarist of JYP's first rock band, Day6.",0,4,== Career ==,51249329
The Day,DT NNP,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,The band debuted with EP The Day.,1,4,== Career ==,51249329
March 2016,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"In March 2016, the band released its second EP, Daydream, for which Park participated in the making of two tracks: ""Blood"" and ""First Time"".",2,4,== Career ==,51249329
Daydream,NNP,TIME_UNIT_REGEX,TIME,time_reference,"In March 2016, the band released its second EP, Daydream, for which Park participated in the making of two tracks: ""Blood"" and ""First Time"".",2,4,== Career ==,51249329
following their Daydream,VBG PRP$ NNP,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,Park continues to actively participate in the making of numerous tracks following their Daydream album.,3,4,== Career ==,51249329
"June 28 , 2016","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"On June 28, 2016, he became an MC of Arirang's After School Club, alongside Park Ji-min and Kevin Woo, formerly of U-KISS.",4,4,== Career ==,51249329
"July 17 , 2018","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"He officially graduated as ASC's MC on July 17, 2018.",5,4,== Career ==,51249329
September 2017,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"In September 2017, Park started a Youtube channel called JaeSix (later renamed eaJ).",6,4,== Career ==,51249329
2020,CD,YEAR_REGEX_1,TIME,time_reference,"He began a personal music project on the channel in 2020, releasing self-written solo tracks under the name eaJ.",7,4,== Career ==,51249329
every Monday,DT NNP,PREFIX_REGEX_1 WEEK_REGEX,MODIFIER TIME,time_reference,Park was a guest DJ every Monday on Arirang Radio's Monday Music Access with singer Bernard Park.,8,4,== Career ==,51249329
Monday,NNP,WEEK_REGEX,TIME,time_reference,Park was a guest DJ every Monday on Arirang Radio's Monday Music Access with singer Bernard Park.,8,4,== Career ==,51249329
"April 30 , 2018","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"His last appearance as a guest DJ was on April 30, 2018.",9,4,== Career ==,51249329
"February 5 , 2020","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"On February 5, 2020, Park started his first podcast ""How Did I Get Here?""",10,4,== Career ==,51249329
"August 7 , 2020","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"AleXa officially joined as his new co-host on August 7, 2020.",12,4,== Career ==,51249329
every Tuesday,DT NNP,PREFIX_REGEX_1 WEEK_REGEX,MODIFIER TIME,time_reference,"With episodes releasing every Tuesday, it quickly gained a sizeable audience.",13,4,== Career ==,51249329
2020,CD,YEAR_REGEX_1,TIME,time_reference,"HDIGH Podcast won ""People's Choice"" and ""Entertainment"" Category by Podcast Award in 2020 and Best Podcast 2020 by Apple Podcast.",14,4,== Career ==,51249329
2020,CD,YEAR_REGEX_1,TIME,time_reference,"HDIGH Podcast won ""People's Choice"" and ""Entertainment"" Category by Podcast Award in 2020 and Best Podcast 2020 by Apple Podcast.",14,4,== Career ==,51249329
"May 26 , 2021","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"On May 26, 2021, The Dive Studios officially announced that they will release the final episode of HDIGH on June 1, 2021.",15,4,== Career ==,51249329
