time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
24 October 1927 – 18 December 2001,CD NNP CD VBD CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1 LINKAGE_REGEX DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME MODIFIER NUMERAL TIME TIME,time_range,"Gilbert Bécaud (French pronunciation: ​[ʒil.bɛːʁ be.ko], 24 October 1927 – 18 December 2001) was a French singer, composer, pianist and actor, known as ""Monsieur 100,000 Volts"" for his energetic performances.",0,0,,392949
a 1961,DT CD,INARTICLE_REGEX YEAR_REGEX_1,MODIFIER TIME,time_reference,"His best-known hits are ""Nathalie"" and ""Et maintenant"", a 1961 release that became an English language hit as ""What Now My Love"".",1,0,,392949
Now,RB,TIMELINE_REGEX,TIME,time_reference,"His best-known hits are ""Nathalie"" and ""Et maintenant"", a 1961 release that became an English language hit as ""What Now My Love"".",1,0,,392949
nearly fifty years,RB JJ NNS,PREFIX_REGEX_1 BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,MODIFIER NUMERAL TIME,time_reference,"He remained a popular artist for nearly fifty years, identifiable in his dark blue suits, with a white shirt and ""lucky tie""; blue with white polka dots.",2,0,,392949
1954,CD,YEAR_REGEX_1,TIME,time_reference,"He debuted there in 1954 and headlined in 1955, attracting 6,000 on his first night, three times the capacity.",5,0,,392949
1955,CD,YEAR_REGEX_1,TIME,time_reference,"He debuted there in 1954 and headlined in 1955, attracting 6,000 on his first night, three times the capacity.",5,0,,392949
first night,JJ NN,ORDINAL_REGEX_1 DAY_TIME_REGEX,NUMERAL TIME,time_reference,"He debuted there in 1954 and headlined in 1955, attracting 6,000 on his first night, three times the capacity.",5,0,,392949
13 November 1997,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"On 13 November 1997, Bécaud was present for the re-opening of the venue after its reconstruction.",6,0,,392949
1942,CD,YEAR_REGEX_1,TIME,time_reference,"In 1942, he left school to join the French Resistance during World War II.",1,2,== Biography ==,392949
1948,CD,YEAR_REGEX_1,TIME,time_reference,"He began songwriting in 1948, after meeting Maurice Vidalin, who inspired him to write his early compositions.",2,2,== Biography ==,392949
1950,CD,YEAR_REGEX_1,TIME,time_reference,"He began writing for Marie Bizet; Bizet, Bécaud and Vidalin became a successful trio, and their partnership lasted until 1950.",3,2,== Biography ==,392949
1952,CD,YEAR_REGEX_1,TIME,time_reference,In 1952 he married Monique Nicholas.,0,3,== Biography ==,392949
1953,CD,YEAR_REGEX_1,TIME,time_reference,"He began singing at her suggestion in 1953, with ""Mes Mains"" and ""Les Croix"".",3,3,== Biography ==,392949
the year,DT NN,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,His first performance came the year after.,4,3,== Biography ==,392949
of the decade,IN DT NN,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,"His hits in the later part of the decade included ""La Corrida"" (1956), ""Le Jour où la Pluie Viendra"" (1957), and ""C'est Merveilleux L'amour"" (1958).",5,3,== Biography ==,392949
1956,CD,YEAR_REGEX_1,TIME,time_reference,"His hits in the later part of the decade included ""La Corrida"" (1956), ""Le Jour où la Pluie Viendra"" (1957), and ""C'est Merveilleux L'amour"" (1958).",5,3,== Biography ==,392949
1957,CD,YEAR_REGEX_1,TIME,time_reference,"His hits in the later part of the decade included ""La Corrida"" (1956), ""Le Jour où la Pluie Viendra"" (1957), and ""C'est Merveilleux L'amour"" (1958).",5,3,== Biography ==,392949
1958,CD,YEAR_REGEX_1,TIME,time_reference,"His hits in the later part of the decade included ""La Corrida"" (1956), ""Le Jour où la Pluie Viendra"" (1957), and ""C'est Merveilleux L'amour"" (1958).",5,3,== Biography ==,392949
The Day,DT NNP,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,"His first hit in the English-speaking world was Jane Morgan's cover version of ""Le Jour où la Pluie Viendra"" (as ""The Day the Rains Came"", with English lyrics by Carl Sigman) in 1958.",0,4,== Biography ==,392949
1958,CD,YEAR_REGEX_1,TIME,time_reference,"His first hit in the English-speaking world was Jane Morgan's cover version of ""Le Jour où la Pluie Viendra"" (as ""The Day the Rains Came"", with English lyrics by Carl Sigman) in 1958.",0,4,== Biography ==,392949
1956,CD,YEAR_REGEX_1,TIME,time_reference,"He began acting in the same period, starting with ""Le Pays D'où Je Viens"" (1956).",1,4,== Biography ==,392949
1960,CD,YEAR_REGEX_1,TIME,time_reference,"In 1960, he won a Grand Prix du Disque and composed ""L'enfant à L'étoile,"" a Christmas cantata.",2,4,== Biography ==,392949
a Christmas,DT NNP,INARTICLE_REGEX HOLIDAY_REGEX,MODIFIER TIME,time_reference,"In 1960, he won a Grand Prix du Disque and composed ""L'enfant à L'étoile,"" a Christmas cantata.",2,4,== Biography ==,392949
year,NN,TIME_UNIT_REGEX,TIME,time_reference,"That same year, ""Let It Be Me"", an English version of his ""Je t'appartiens"", became a hit for the Everly Brothers, followed, over the years, by Bob Dylan, Nina Simone, Elvis Presley, Willie Nelson, Jerry Butler, Sam & Dave and James Brown.",3,4,== Biography ==,392949
the years,DT NNS,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,"That same year, ""Let It Be Me"", an English version of his ""Je t'appartiens"", became a hit for the Everly Brothers, followed, over the years, by Bob Dylan, Nina Simone, Elvis Presley, Willie Nelson, Jerry Butler, Sam & Dave and James Brown.",3,4,== Biography ==,392949
1973,CD,YEAR_REGEX_1,TIME,time_reference,"In 1973 he married Kitty Saint-John, with whom he had two children.",0,5,== Biography ==,392949
1960,CD,YEAR_REGEX_1,TIME,time_reference,Career from 1960 ==,1,6,== Career from 1960 ==,392949
1961,CD,YEAR_REGEX_1,TIME,time_reference,"In 1961, Bécaud wrote and recorded ""Et Maintenant"", one of the biggest selling singles in French history.",0,7,== Career from 1960 ==,392949
Now,RB,TIMELINE_REGEX,TIME,time_reference,"Translated as ""What Now My Love"", the song became a hit by Shirley Bassey, Sonny & Cher, Elvis Presley, Judy Garland, Andy Williams, Herb Alpert and Frank Sinatra.",1,7,== Career from 1960 ==,392949
1962,CD,YEAR_REGEX_1,TIME,time_reference,"In 1962, he completed his largest composition, the 2-act opera L'Opéra d'Aran, which was premiered at the Théâtre des Champs-Élysées on 25 October 1962 (Georges Prêtre conductor).",2,7,== Career from 1960 ==,392949
25 October 1962,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"In 1962, he completed his largest composition, the 2-act opera L'Opéra d'Aran, which was premiered at the Théâtre des Champs-Élysées on 25 October 1962 (Georges Prêtre conductor).",2,7,== Career from 1960 ==,392949
September,NNP,MONTH_REGEX,TIME,time_reference,"In addition, he co-wrote ""September Morn"" with Diamond.",6,7,== Career from 1960 ==,392949
1964,CD,YEAR_REGEX_1,TIME,time_reference,"He wrote the song ""Nathalie"" to the text by Pierre Delanoë about a Moscow female guide in 1964.",0,8,== Career from 1960 ==,392949
1965,CD,YEAR_REGEX_1,TIME,time_reference,Bécaud visited Moscow in 1965 allegedly invited by students.,1,8,== Career from 1960 ==,392949
1967,CD,YEAR_REGEX_1,TIME,time_reference,"His song ""Seul sur son étoile"" became ""It Must Be Him"" (with English lyrics by Mack David), a hit in 1967 for the American singer Vikki Carr, and the following year another Bécaud song, ""L'important c'est la rose"" was given an English lyric (by Norman Newell) and became a hit for the British singer Vince Hill under the title ""Importance of Your Love"".",5,8,== Career from 1960 ==,392949
the following year,DT JJ NN,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,"His song ""Seul sur son étoile"" became ""It Must Be Him"" (with English lyrics by Mack David), a hit in 1967 for the American singer Vikki Carr, and the following year another Bécaud song, ""L'important c'est la rose"" was given an English lyric (by Norman Newell) and became a hit for the British singer Vince Hill under the title ""Importance of Your Love"".",5,8,== Career from 1960 ==,392949
19 June 1968,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"On 19 June 1968, the American Broadcasting Company aired a half-hour colour special starring Bécaud that had been taped in Saarbrücken.",0,9,== Career from 1960 ==,392949
The Day,DT NNP,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,"Bécaud performed ""Nathalie"", ""Mademoiselle Lise"" and ""The Day the Rains Came"" and sang a duet with Inge Brück, ""Sand and Sea"".",1,9,== Career from 1960 ==,392949
the 1970s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,Bécaud turned his focus more toward touring than recording in the 1970s.,3,9,== Career from 1960 ==,392949
June 1971,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,An example was his live performance at the festival The Golden Orpheus in June 1971 in Communist Bulgaria.,4,9,== Career from 1960 ==,392949
1973,CD,YEAR_REGEX_1,TIME,time_reference,"He followed this with some acting work and at last finally took time off in 1973, citing exhaustion.",5,9,== Career from 1960 ==,392949
1974,CD,YEAR_REGEX_1,TIME,time_reference,"In 1974, he was named Chevalier in the Légion d'honneur.",6,9,== Career from 1960 ==,392949
The following year,DT JJ NN,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,"The following year, he scored his one and only entry on the UK Singles Chart with ""A Little Love and Understanding"", which reached number 10 in the spring.",7,9,== Career from 1960 ==,392949
the spring,DT NN,PREFIX_REGEX_1 SEASON_REGEX,MODIFIER TIME,time_reference,"The following year, he scored his one and only entry on the UK Singles Chart with ""A Little Love and Understanding"", which reached number 10 in the spring.",7,9,== Career from 1960 ==,392949
three weeks,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,"The song also became his first and only chart hit in Australia, spending three weeks at Number One in August.",8,9,== Career from 1960 ==,392949
August,NNP,MONTH_REGEX,TIME,time_reference,"The song also became his first and only chart hit in Australia, spending three weeks at Number One in August.",8,9,== Career from 1960 ==,392949
the century,DT NN,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,"Later in the century, he began writing with Pierre Grosz and then Neil Diamond, also penning the Broadway musical Roza with Julian More.",9,9,== Career from 1960 ==,392949
1982,CD,YEAR_REGEX_1,TIME,time_reference,"In 1982, he recorded the duet ""L'Amour est mort"" with Québécoise singer Martine St. Clair at the start of her career.",10,9,== Career from 1960 ==,392949
The 1980s and 1990s,DT CD CC CD,PREFIX_REGEX_1 YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,MODIFIER TIME MODIFIER TIME,time_reference,"The 1980s and 1990s, saw a slowdown of Bécaud's activity.",0,10,== Career from 1960 ==,392949
18 December 2001,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"On 18 December 2001, he died from lung cancer, aged 74, on his houseboat on the Seine, and was interred in Père Lachaise Cemetery in Paris.",0,11,== Career from 1960 ==,392949
1953,CD,YEAR_REGEX_1,TIME,time_reference,1953 :,0,16,== Discography == | ==== Studio albums ====,392949
1954,CD,YEAR_REGEX_1,TIME,time_reference,1954 :,0,17,== Discography == | ==== Studio albums ====,392949
1955,CD,YEAR_REGEX_1,TIME,time_reference,1955 :,0,18,== Discography == | ==== Studio albums ====,392949
1956,CD,YEAR_REGEX_1,TIME,time_reference,1956 :,0,19,== Discography == | ==== Studio albums ====,392949
1958,CD,YEAR_REGEX_1,TIME,time_reference,1958 :,0,20,== Discography == | ==== Studio albums ====,392949
1959,CD,YEAR_REGEX_1,TIME,time_reference,1959 :,0,21,== Discography == | ==== Studio albums ====,392949
1961,CD,YEAR_REGEX_1,TIME,time_reference,1961 :,0,22,== Discography == | ==== Studio albums ====,392949
1962,CD,YEAR_REGEX_1,TIME,time_reference,1962 :,0,23,== Discography == | ==== Studio albums ====,392949
1964,CD,YEAR_REGEX_1,TIME,time_reference,1964 :,0,24,== Discography == | ==== Studio albums ====,392949
1969,CD,YEAR_REGEX_1,TIME,time_reference,1969 :,0,25,== Discography == | ==== Studio albums ====,392949
1972,CD,YEAR_REGEX_1,TIME,time_reference,1972 :,0,26,== Discography == | ==== Studio albums ====,392949
1974,CD,YEAR_REGEX_1,TIME,time_reference,1974 : Hier et aujourd'hui,0,27,== Discography == | ==== Studio albums ====,392949
1975,CD,YEAR_REGEX_1,TIME,time_reference,1975 :,0,28,== Discography == | ==== Studio albums ====,392949
mon,NN,WEEK_ABBR_REGEX,TIME,time_reference,Je t'aime mon frère,1,28,== Discography == | ==== Studio albums ====,392949
1976,CD,YEAR_REGEX_1,TIME,time_reference,1976 :,0,29,== Discography == | ==== Studio albums ====,392949
1978,CD,YEAR_REGEX_1,TIME,time_reference,1978 :,0,30,== Discography == | ==== Studio albums ====,392949
1980,CD,YEAR_REGEX_1,TIME,time_reference,1980 :,0,31,== Discography == | ==== Studio albums ====,392949
1981,CD,YEAR_REGEX_1,TIME,time_reference,1981 :,0,32,== Discography == | ==== Studio albums ====,392949
1984,CD,YEAR_REGEX_1,TIME,time_reference,1984 :,0,33,== Discography == | ==== Studio albums ====,392949
1987,CD,YEAR_REGEX_1,TIME,time_reference,1987 :,0,34,== Discography == | ==== Studio albums ====,392949
1989,CD,YEAR_REGEX_1,TIME,time_reference,1989 :,0,35,== Discography == | ==== Studio albums ====,392949
1993,CD,YEAR_REGEX_1,TIME,time_reference,1993 :,0,36,== Discography == | ==== Studio albums ====,392949
1996,CD,YEAR_REGEX_1,TIME,time_reference,1996 :,0,37,== Discography == | ==== Studio albums ====,392949
1999,CD,YEAR_REGEX_1,TIME,time_reference,1999 :,0,38,== Discography == | ==== Studio albums ====,392949
1955–2002,CD,YEAR_REGEX_1,TIME,time_reference,1955–2002: 15 different albums all live at OlympiaPlus rarities:,0,40,== Discography == | ==== Live albums ====,392949
1957,CD,YEAR_REGEX_1,TIME,time_reference,1957 :,0,41,== Discography == | ==== Live albums ====,392949
1971,CD,YEAR_REGEX_1,TIME,time_reference,1971 :,0,42,== Discography == | ==== Live albums ====,392949
1978,CD,YEAR_REGEX_1,TIME,time_reference,1978 :,0,43,== Discography == | ==== Live albums ====,392949
2013,CD,YEAR_REGEX_1,TIME,time_reference,2013 :,0,44,== Discography == | ==== Live albums ====,392949
1956–1958,CD,YEAR_REGEX_1,TIME,time_reference,Concerts inédits 1956–1958,1,44,== Discography == | ==== Live albums ====,392949
1960,CD,YEAR_REGEX_1,TIME,time_reference,1960 :,0,46,"== Discography == | ==== Operas, musical comedies, compositions ====",392949
1962,CD,YEAR_REGEX_1,TIME,time_reference,1962 :,0,47,"== Discography == | ==== Operas, musical comedies, compositions ====",392949
1965,CD,YEAR_REGEX_1,TIME,time_reference,1965 :,0,48,"== Discography == | ==== Operas, musical comedies, compositions ====",392949
1972,CD,YEAR_REGEX_1,TIME,time_reference,1972 :,0,49,"== Discography == | ==== Operas, musical comedies, compositions ====",392949
1976,CD,YEAR_REGEX_1,TIME,time_reference,1976 :,0,50,"== Discography == | ==== Operas, musical comedies, compositions ====",392949
