time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
1985 to 1994,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,"Active from 1985 to 1994, the band released only one album, Roadkill, in 1988.",1,0,,53489337
1988,CD,YEAR_REGEX_1,TIME,time_reference,"Active from 1985 to 1994, the band released only one album, Roadkill, in 1988.",1,0,,53489337
