time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
dawn,NN,DAY_TIME_REGEX,TIME,time_reference,"Pragaash (from Kashmiri, meaning ""dawn"") was an all-female Kashmiri rock band consisting of Noma Nazir Bhatt, Aneeqa Khalid and Farah Hassan.",0,0,,38401200
December 2012,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"The band was formed in December 2012 and received controversy from Islamic scholars, who claimed that the band members allegedly broke the codes of Islam.",1,0,,38401200
"December 10 , 2012","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"The band made their first public appearance on December 10, 2012 when they participated in a Battle of Bands competition in Srinagar, where they received the award for ""Best Performance"".",0,2,== History ==,38401200
3 February 2013,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"On 3 February 2013 he issued a fatwa against the group, stating that music was ""not good for society"" and that all of the ""bad things happening in the Indian society are because of music"".",2,4,== History == | === Death threats ===,38401200
month,NN,TIME_UNIT_REGEX,TIME,time_reference,Later that same month the police registered a First Information Report against the online attackers and Chief Minister Omar Abdullah ordered a probe in the matter.,3,4,== History == | === Death threats ===,38401200
February 2013 three,NNP CD CD,MONTH_REGEX YEAR_REGEX_1 BASIC_NUMBER_REGEX_1,TIME TIME NUMERAL,time_reference,"In February 2013 three people were taken into custody and arrested for ""promoting enmity between classes"" and ""criminal intimidation"".",4,4,== History == | === Death threats ===,38401200
2017,CD,YEAR_REGEX_1,TIME,time_reference,in 2017 written and directed by Janmejay Singh which contains all the real interviews of Noma and Judges along with Adnan and famous music personalities of Jammu and Kashmir.,1,10,== Popular culture ==,38401200
