time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
"August 2 , 1987","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Jessica Lynn Danilczyk (known professionally as Jessie Daniels) (born August 2, 1987) is a former American actress, singer, and songwriter.",0,0,,5338060
2008,CD,YEAR_REGEX_1,TIME,time_reference,She retired from the entertainment industry in 2008.,3,0,,5338060
2003,CD,YEAR_REGEX_1,TIME,time_reference,"In 2003, Daniels recorded an EP which she released independently via her website.",0,2,== Discography and appearances ==,5338060
Tonight 9/11,NNP CD,DAY_TIME_REGEX DIGIT_REGEX_1,TIME NUMERAL,time_reference,She was also part of the World News Tonight 9/11 tribute special.,1,2,== Discography and appearances ==,5338060
"June 6 , 2006","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Daniels's debut and only studio album Jessie Daniels was released on June 6, 2006.",0,3,== Discography and appearances ==,5338060
