time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
"September 15 , 1978","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Casey McPherson (born September 15, 1978) is a singer and songwriter based in Austin, Texas where he lives with his two daughters.",0,0,,18210452
currently,RB,TIMELINE_REGEX,TIME,time_reference,"He is currently the frontman of the bands Alpha Rev and Flying Colors, as well as his own Casey McPherson.",1,0,,18210452
a decade,DT NN,INARTICLE_REGEX TIME_UNIT_REGEX,MODIFIER TIME,time_reference,He went on to dedicate over a decade of service to helping others face mental health and prevent suicide by sitting on the boards of prestigious mental health organizations.,3,3,== Personal life ==,18210452
currently,RB,TIMELINE_REGEX,TIME,time_reference,"He currently lives in Austin, Texas, with his two daughters, Weston and Rose.",0,4,== Personal life ==,18210452
2009,CD,YEAR_REGEX_1,TIME,time_reference,"Since 2009, he has successfully invested in a number of Real Estate ventures.",2,5,== Personal life ==,18210452
currently,RB,TIMELINE_REGEX,TIME,time_reference,"He is currently the frontman of the bands Alpha Rev and Flying Colors, as well as his own Casey McPherson.",1,7,== Music career ==,18210452
twenties,NNS,DECADE_REGEX,TIME,time_reference,Casey started his career in his twenties when he formed the band Endochine.,0,8,== Music career ==,18210452
2005,CD,YEAR_REGEX_1,TIME,time_reference,"After the breakup of Endochine, Casey went on to start Alpha Rev in 2005 which was ranked the #1 indie band in Texas, and the #16 indie band nationwide.",1,8,== Music career ==,18210452
2010,CD,YEAR_REGEX_1,TIME,time_reference,"In 2010 Alpha Rev topped the charts with New Morning reaching #3 on radio, and their video made the Top 10 on VH1.",0,9,== Music career ==,18210452
Morning,NNP,DAY_TIME_REGEX,TIME,time_reference,"In 2010 Alpha Rev topped the charts with New Morning reaching #3 on radio, and their video made the Top 10 on VH1.",0,9,== Music career ==,18210452
2011,CD,YEAR_REGEX_1,TIME,time_reference,"In 2011 he was invited to be lead singer and songwriter for Flying Colors, a supergroup with ex-Dream Theater drummer Mike Portnoy, guitarist Steve Morse and bassist Dave LaRue of the Dixie Dregs, and keyboardist Neal Morse, formerly of Spock's Beard.",0,10,== Music career ==,18210452
a decade,DT NN,INARTICLE_REGEX TIME_UNIT_REGEX,MODIFIER TIME,time_reference,"After mourning their deaths, he dedicated over a decade to help others face mental health and prevent suicide.",1,13,== Philanthropy == | === Mental health ===,18210452
2018,CD,YEAR_REGEX_1,TIME,time_reference,"In 2018, Casey's youngest daughter Rose was diagnosed with a rare genetic disease, HNRNPH2.",0,15,== Philanthropy == | === Rare diseases ===,18210452
currently,RB,TIMELINE_REGEX,TIME,time_reference,He is currently working in the scientific field to bring genetic treatments to children across rare diseases.,1,15,== Philanthropy == | === Rare diseases ===,18210452
2001,CD,YEAR_REGEX_1,TIME,time_reference,i (2001),0,19,== Discography ==,18210452
Day Two,NNP CD,TIME_UNIT_REGEX BASIC_NUMBER_REGEX_1,TIME NUMERAL,time_reference,Day Two (2004)With Alpha Rev,0,20,== Discography ==,18210452
2004,CD,YEAR_REGEX_1,TIME,time_reference,Day Two (2004)With Alpha Rev,0,20,== Discography ==,18210452
2007,CD,YEAR_REGEX_1,TIME,time_reference,The Greatest Thing I've Ever Learned (2007),0,21,== Discography ==,18210452
Morning,NNP,DAY_TIME_REGEX,TIME,time_reference,New Morning (2010),0,22,== Discography ==,18210452
2010,CD,YEAR_REGEX_1,TIME,time_reference,New Morning (2010),0,22,== Discography ==,18210452
2011,CD,YEAR_REGEX_1,TIME,time_reference,City Farm: Roots (2011),0,23,== Discography ==,18210452
2013,CD,YEAR_REGEX_1,TIME,time_reference,Bloom (2013),0,24,== Discography ==,18210452
2018,CD,YEAR_REGEX_1,TIME,time_reference,E Sessions Volume 1 (2018),1,25,== Discography ==,18210452
2020,CD,YEAR_REGEX_1,TIME,time_reference,(I Wish You Were) Open (2020)With,0,26,== Discography ==,18210452
2012,CD,YEAR_REGEX_1,TIME,time_reference,Flying Colors (2012),0,27,== Discography ==,18210452
2013,CD,YEAR_REGEX_1,TIME,time_reference,Live in Europe (2013),0,28,== Discography ==,18210452
2014,CD,YEAR_REGEX_1,TIME,time_reference,Second Nature (2014),0,29,== Discography ==,18210452
2015,CD,YEAR_REGEX_1,TIME,time_reference,Second Flight: Live at the Z7 (2015),0,30,== Discography ==,18210452
2019,CD,YEAR_REGEX_1,TIME,time_reference,Third Degree (2019),0,31,== Discography ==,18210452
2020,CD,YEAR_REGEX_1,TIME,time_reference,Third Stage: Live In London (2020)With The Sea,0,32,== Discography ==,18210452
2018,CD,YEAR_REGEX_1,TIME,time_reference,The Sea Within (2018) (album guest and live musician),0,33,== Discography ==,18210452
