time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
"April 30 , 1918 – March 31 , 1997","NNP CD , CD NNP NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1 LINKAGE_REGEX MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME MODIFIER TIME NUMERAL MODIFIER TIME,time_reference,"Dewy Groom (April 30, 1918 – March 31, 1997) was a recording artist and record label owner.",0,0,,63151757
the 1940s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"During the 1940s Groom played at clubs owned by Jack Ruby, a man he referred to as his friend.",0,2,== Background ==,63151757
1950,CD,YEAR_REGEX_1,TIME,time_reference,"In 1950, he opened the Bounty Ballroom.",0,3,== Background ==,63151757
1958,CD,YEAR_REGEX_1,TIME,time_reference,"In 1958, he moved his operation to the former Bob Wills Ranch House.",1,3,== Background ==,63151757
1949,CD,YEAR_REGEX_1,TIME,time_reference,"In 1949, he and his band had a single ""Can't Win For Losing You"" bw ""Butane Blues"" released on the Imperial label.",0,5,== Career ==,63151757
"July , 1971","NNP , CD",MONTH_REGEX COMMA_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_reference,"In July, 1971, his single ""Sentimental Journey"" bw ""What Will My Mary Say"" was released on Thunderbird TH 542.",0,6,== Career ==,63151757
1960,CD,YEAR_REGEX_1,TIME,time_reference,"In 1960, he acquired the Longhorn Records label which had releases by Clay Allen and Billy Gray.",1,6,== Career ==,63151757
1986,CD,YEAR_REGEX_1,TIME,time_reference,"In 1986 after 25 years, Groom shut down his Longhorn Ballroom club.",2,6,== Career ==,63151757
25 years,CD NNS,DIGIT_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,"In 1986 after 25 years, Groom shut down his Longhorn Ballroom club.",2,6,== Career ==,63151757
1997,CD,YEAR_REGEX_1,TIME,time_reference,Groom died in 1997 at the age of 78.,0,8,== Death ==,63151757
