time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
"February 1 , 1983","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Andrew Wells VanWyngarden (born February 1, 1983) is an American musician.",0,0,,20138994
years,NNS,TIME_UNIT_REGEX,TIME,time_reference,"Andrew fondly remembers his childhood years in Memphis, especially fishing and camping with his father.",2,2,== Biography ==,20138994
year,NN,TIME_UNIT_REGEX,TIME,time_reference,"That same year, he won a contest at Lausanne, playing ""Under the Bridge"" by the Red Hot Chili Peppers.",8,2,== Biography ==,20138994
Christmas,NNP,HOLIDAY_REGEX,TIME,time_reference,"""From then on, all he ever wanted for Christmas was musical instruments; future seasons saw a drum set, a banjo, and a mandolin.",10,2,== Biography ==,20138994
the summer,DT NN,PREFIX_REGEX_1 SEASON_REGEX,MODIFIER TIME,time_reference,Andrew invited Ben Goldwasser to play the keyboard for Mersh during the summer of 2002.,17,2,== Biography ==,20138994
of 2002,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,Andrew invited Ben Goldwasser to play the keyboard for Mersh during the summer of 2002.,17,2,== Biography ==,20138994
year,NN,TIME_UNIT_REGEX,TIME,time_reference,"VanWyngarden attended and graduated in music from Wesleyan University, where he met fellow band member Ben Goldwasser in his freshman year.",20,2,== Biography ==,20138994
years,NNS,TIME_UNIT_REGEX,TIME,time_reference,"Andrew (according to Q) remembered his University years as something ""almost sickeningly idyllic: lots of doing mushrooms in the woods, not a hard graft in the library.""",27,2,== Biography ==,20138994
2008,CD,YEAR_REGEX_1,TIME,time_reference,"VanWyngarden was on NME's Cool List in 2008 at number 3, just below Jay-Z and Alice Glass.",0,4,== Biography ==,20138994
2010,CD,YEAR_REGEX_1,TIME,time_reference,Andrew came up with the title of MGMT's 2010 album Congratulations while making Oracular Spectacular.,1,4,== Biography ==,20138994
a few hours,DT JJ NNS,INARTICLE_REGEX PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,"He writes a lot of the lyrics for MGMT, he has described the process, ""I'd sit down for a few hours and try to do them.",2,4,== Biography ==,20138994
a 2010,DT CD,INARTICLE_REGEX YEAR_REGEX_1,MODIFIER TIME,time_reference,"In a 2010 interview, speaking of fame and its effects on him, Andrew conceded that to some extent he's turned into a kind of character he was poking fun at in the debut album.",5,4,== Biography ==,20138994
now,RB,TIMELINE_REGEX,TIME,time_reference,"""I didn't realize it until now, but it's kind of funny, because the first song on our first album was 'Time to Pretend', which was about the imagined rock star scenario.",6,4,== Biography ==,20138994
pastime,NN,TIMELINE_REGEX,TIME,time_reference,His favorite pastime is surfing and says that in the future he would like to produce.,1,5,== Biography ==,20138994
the future,DT NN,PREFIX_REGEX_1 TIMELINE_REGEX,MODIFIER TIME,time_reference,His favorite pastime is surfing and says that in the future he would like to produce.,1,5,== Biography ==,20138994
October 2014,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"In October 2014, it was announced that two songs would be released by Blikk Fang in Polyvinyl Records' 4 Track Singles Series for 2015.",1,7,== Biography == | === Side projects ===,20138994
2015,CD,YEAR_REGEX_1,TIME,time_reference,"In October 2014, it was announced that two songs would be released by Blikk Fang in Polyvinyl Records' 4 Track Singles Series for 2015.",1,7,== Biography == | === Side projects ===,20138994
2014,CD,YEAR_REGEX_1,TIME,time_reference,"In 2014, he released a solo track entitled ""I Just Knew"" for the surfing film Spirit of Akasha.",3,7,== Biography == | === Side projects ===,20138994
previously,RB,TIMELINE_REGEX,TIME,time_reference,He previously dated two models: Camille Rowe and Andreea Diaconu.,1,9,== Personal life ==,20138994
currently,RB,TIMELINE_REGEX,TIME,time_reference,"He currently lives in Rockaway Beach, Queens, New York.",2,9,== Personal life ==,20138994
March 2020,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"In March 2020, VanWyngarden endorsed Senator Bernie Sanders's second presidential bid.",3,9,== Personal life ==,20138994
"November 30 , 2020","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"On November 30, 2020, Vanwyngarden released the Fanta Se EP under the DJ name Gentle Dom.",4,9,== Personal life ==,20138994
January 2021,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"In January 2021, Gentle Dom released a remix of ""All About You"" by The Knocks featuring Foster the People.",5,9,== Personal life ==,20138994
