time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
1996,CD,YEAR_REGEX_1,TIME,time_reference,"Azhar Levi joined Kekal on 1996, the same year that the band released their official demo, Contra Spiritualia Nequitiae.",0,2,== Kekal ==,29631566
year,NN,TIME_UNIT_REGEX,TIME,time_reference,"Azhar Levi joined Kekal on 1996, the same year that the band released their official demo, Contra Spiritualia Nequitiae.",0,2,== Kekal ==,29631566
the first 5 years,DT JJ CD NNS,PREFIX_REGEX_1 ORDINAL_REGEX_1 DIGIT_REGEX_1 TIME_UNIT_REGEX,MODIFIER NUMERAL NUMERAL TIME,time_reference,"Throughout the first 5 years, the band developed their style by incorporating many diverse elements from outside metal.",1,2,== Kekal ==,29631566
the year 2003,DT NN CD,PREFIX_REGEX_1 TIME_UNIT_REGEX YEAR_REGEX_1,MODIFIER TIME TIME,time_reference,"In the year 2003, Kekal released 1000 Thoughts of Violence and received positive media reviews which led to their first international tour in 2004.",3,2,== Kekal ==,29631566
1000,CD,YEAR_REGEX_1,TIME,time_reference,"In the year 2003, Kekal released 1000 Thoughts of Violence and received positive media reviews which led to their first international tour in 2004.",3,2,== Kekal ==,29631566
2004,CD,YEAR_REGEX_1,TIME,time_reference,"In the year 2003, Kekal released 1000 Thoughts of Violence and received positive media reviews which led to their first international tour in 2004.",3,2,== Kekal ==,29631566
2005,CD,YEAR_REGEX_1,TIME,time_reference,"Shortly after this success, Kekal was back in the studio to record their official reunion album, Acidity, which was released in 2005.",4,2,== Kekal ==,29631566
March 2009,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"In March 2009, Azhar Levi decided to step down from Kekal.",0,3,== Kekal ==,29631566
later that year,RB IN NN,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,"However, later that year, Jeff himself stepped down, along with remaining member Leo Setiawan, but it was decided that Kekal as an institution would remain in existence.",2,3,== Kekal ==,29631566
now,RB,TIMELINE_REGEX,TIME,time_reference,"Despite the fact that the band is now member-less, Kekal has continued to function as a musical unit, with all 3 former members including Azhar Levi contributing to the band's eighth studio album, entitled 8 in 2010, and ninth studio album Autonomy in 2012.",0,4,== Kekal ==,29631566
2010,CD,YEAR_REGEX_1,TIME,time_reference,"Despite the fact that the band is now member-less, Kekal has continued to function as a musical unit, with all 3 former members including Azhar Levi contributing to the band's eighth studio album, entitled 8 in 2010, and ninth studio album Autonomy in 2012.",0,4,== Kekal ==,29631566
2012,CD,YEAR_REGEX_1,TIME,time_reference,"Despite the fact that the band is now member-less, Kekal has continued to function as a musical unit, with all 3 former members including Azhar Levi contributing to the band's eighth studio album, entitled 8 in 2010, and ninth studio album Autonomy in 2012.",0,4,== Kekal ==,29631566
1998,CD,YEAR_REGEX_1,TIME,time_reference,Beyond the Glimpse of Dreams – 1998,0,7,== Discography == | === With Kekal ===,29631566
1999,CD,YEAR_REGEX_1,TIME,time_reference,Embrace the Dead – 1999,0,8,== Discography == | === With Kekal ===,29631566
2001,CD,YEAR_REGEX_1,TIME,time_reference,The Painful Experience – 2001,0,9,== Discography == | === With Kekal ===,29631566
1000,CD,YEAR_REGEX_1,TIME,time_reference,1000 Thoughts of Violence – 2003,0,10,== Discography == | === With Kekal ===,29631566
2003,CD,YEAR_REGEX_1,TIME,time_reference,1000 Thoughts of Violence – 2003,0,10,== Discography == | === With Kekal ===,29631566
2005,CD,YEAR_REGEX_1,TIME,time_reference,Acidity – 2005,0,11,== Discography == | === With Kekal ===,29631566
2007,CD,YEAR_REGEX_1,TIME,time_reference,The Habit of Fire – 2007,0,12,== Discography == | === With Kekal ===,29631566
2008,CD,YEAR_REGEX_1,TIME,time_reference,Audible Minority – 2008,0,13,== Discography == | === With Kekal ===,29631566
8 – 2010,CD JJ CD,DIGIT_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,NUMERAL MODIFIER TIME,,8 – 2010,0,14,== Discography == | === With Kekal ===,29631566
2012,CD,YEAR_REGEX_1,TIME,time_reference,Autonomy – 2012,0,15,== Discography == | === With Kekal ===,29631566
1997,CD,YEAR_REGEX_1,TIME,time_reference,Thy Word Abideth (EP) – 1997,0,17,== Discography == | === With Mournphagy ===,29631566
1999,CD,YEAR_REGEX_1,TIME,time_reference,For You – 1999,0,18,== Discography == | === With Mournphagy ===,29631566
2001,CD,YEAR_REGEX_1,TIME,time_reference,Self Krusher compilation: 5th Anniversary THT Productions – 2001,0,20,== Discography == | === With Mournphagy ===,29631566
