time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
30 July 1992,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,Alexandra Lahey ( LAY-hee) (born 30 July 1992) is an Australian alternative rock singer-songwriter and multi-instrumentalist.,0,0,,52988623
6 October 2017,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"Her debut album, I Love You Like a Brother was released on 6 October 2017 and peaked at No. 15 on the ARIA Albums Chart.",1,0,,52988623
1992,CD,YEAR_REGEX_1,TIME,time_reference,"Alex Lahey was born in 1992 and grew up in Melbourne with her mother, Vicki, her father Bill and her brother, Will.",0,2,== Early life ==,52988623
June 2016,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"In June 2016 Lahey won the Josh Pyke Partnership, for unsigned artists, which is co-sponsored by Pyke, Australasian Performing Right Association (APRA) and Australasian Mechanical Copyright Owners Society (AMCOS).",0,4,== Career ==,52988623
100 of 2016,CD IN CD,DIGIT_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,NUMERAL MODIFIER TIME,,"""""You Don't Think You Like People Like Me"" also received Pitchfork's Best New Track Award, and it was listed in the Triple J Hottest 100 of 2016 at No. 97.",5,4,== Career ==,52988623
of the Year,IN DT NN,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,"Lahey subsequently won a Triple J Unearthed prize, leading to a performance slot at Splendour in the Grass and a nomination for a J Award as Unearthed Artist of the Year.",6,4,== Career ==,52988623
29 July 2016,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"Lahey's debut extended play (EP), B-Grade University, was released on 29 July 2016, via Caroline Australia Records with distribution by Universal Music Australia.",0,5,== Career ==,52988623
January 2017,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"In January 2017 Lahey signed to the Dead Oceans label, which re-released her EP.",4,5,== Career ==,52988623
6 October 2017,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"On 6 October 2017 she issued her debut album, I Love You Like a Brother, through her own independent label, Nicky Boy Records/Dead Oceans via Caroline Australia/Universal Music Australia.",5,5,== Career ==,52988623
Morning,NNP,DAY_TIME_REGEX,TIME,time_reference,"Love You Like a Brother was placed on several albums-of-the-year lists, including Bandcamp Daily (at No. 40), Noisey, the Sydney Morning Herald, Under the Radar, BrooklynVegan, and redbull.com.",7,5,== Career ==,52988623
of 2017,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"Spin Magazine would also cite the album as one of the magazine's 13 ""Favorite Overlooked Albums of 2017"".",8,5,== Career ==,52988623
October 2017,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"After touring Australia through October 2017, Lahey undertook an international tour of US and Europe from December 2017 and April 2018.",9,5,== Career ==,52988623
December 2017 and April 2018,NNP CD CC NNP CD,MONTH_REGEX YEAR_REGEX_1 LINKAGE_REGEX MONTH_REGEX YEAR_REGEX_1,TIME TIME MODIFIER TIME TIME,time_reference,"After touring Australia through October 2017, Lahey undertook an international tour of US and Europe from December 2017 and April 2018.",9,5,== Career ==,52988623
of 2018,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,At the ARIA Music Awards of 2018 she was nominated for Breakthrough Artist – Release.,10,5,== Career ==,52988623
May 2019,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"In May 2019, Lahey released her second album 'The Best of Luck Club'.",11,5,== Career ==,52988623
of 2019,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"Lahey spent all of 2019 touring Australia, North America, Europe and the UK and had extensive touring plans for 2020 before they were cancelled due to the COVID-19 pandemic.",13,5,== Career ==,52988623
2020,CD,YEAR_REGEX_1,TIME,time_reference,"Lahey spent all of 2019 touring Australia, North America, Europe and the UK and had extensive touring plans for 2020 before they were cancelled due to the COVID-19 pandemic.",13,5,== Career ==,52988623
2020,CD,YEAR_REGEX_1,TIME,time_reference,"In 2020, Lahey wrote and recorded the original song ""On My Way"" for Sony Picture Animation’s The Mitchells vs. the Machines, now Netflix’s biggest original animated release of all time.",15,5,== Career ==,52988623
now,RB,TIMELINE_REGEX,TIME,time_reference,"In 2020, Lahey wrote and recorded the original song ""On My Way"" for Sony Picture Animation’s The Mitchells vs. the Machines, now Netflix’s biggest original animated release of all time.",15,5,== Career ==,52988623
21 October 2021,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"On 21 October 2021, Lahey revealed she had signed with Liberation Records and released ""Spike the Punch"".",0,6,== Career ==,52988623
