time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
"March 5 , 1938","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Paul Evans (born March 5, 1938) is an American rock and roll singer and songwriter, who was most prominent in the 1950s and 1960s.",0,0,,6567574
the 1950s and 1960s,DT CD CC CD,PREFIX_REGEX_1 YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,MODIFIER TIME MODIFIER TIME,time_reference,"Paul Evans (born March 5, 1938) is an American rock and roll singer and songwriter, who was most prominent in the 1950s and 1960s.",0,0,,6567574
1959,CD,YEAR_REGEX_1,TIME,time_reference,"on the Billboard Hot 100 in 1959), ""Midnight Special"" and ""Happy-Go-Lucky Me"".",0,1,,6567574
Midnight,NNP,DAY_TIME_REGEX,TIME,time_reference,"on the Billboard Hot 100 in 1959), ""Midnight Special"" and ""Happy-Go-Lucky Me"".",0,1,,6567574
1978-79,JJ,YEAR_REGEX_1,TIME,time_reference,"Evans had a sizeable hit in the UK and Australia in 1978-79 with the morbid country song ""Hello, This is Joanie"" (as it was titled on the New Zealand pressing released by Polydor Records) or, as it was known on a Spring Records release, ""Hello, This is Joannie (The Telephone Answering Machine Song)"".",1,1,,6567574
a Spring,DT NN,INARTICLE_REGEX SEASON_REGEX,MODIFIER TIME,time_reference,"Evans had a sizeable hit in the UK and Australia in 1978-79 with the morbid country song ""Hello, This is Joanie"" (as it was titled on the New Zealand pressing released by Polydor Records) or, as it was known on a Spring Records release, ""Hello, This is Joannie (The Telephone Answering Machine Song)"".",1,1,,6567574
a 2004,DT CD,INARTICLE_REGEX YEAR_REGEX_1,MODIFIER TIME,time_reference,In a 2004 interview Evans revealed that the voice of Joannie was provided by country artist Lea Jane Berinati.,2,1,,6567574
"April 8 , 1961","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Evans also had minor hits with ""After the Hurricane"" which hit No.2 on April 8, 1961 on Vancouver's CFUN chart, and ""Feelin' No Pain"" which hit No.23 on Canadian CHUM charts.",3,1,,6567574
2014,CD,YEAR_REGEX_1,TIME,time_reference,"In 2014, the song has been included in advertisements for the video game Clash of Clans.",1,3,== Popular culture ==,6567574
of the 2016,IN DT CD,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,The song was also featured in the pilot episode of the 2016 Hulu miniseries 11.22.63.,0,4,== Popular culture ==,6567574
