time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex
"June 16 , 1945","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,0,0
thirty years,JJ NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,1,0
1970,CD,YEAR_REGEX_1,TIME,time_reference,2,0
1989,CD,YEAR_REGEX_1,TIME,time_reference,3,0
several years,JJ NNS,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,1,2
currently,RB,TIMELINE_REGEX,TIME,time_reference,4,2
the early 1990s,DT JJ CD,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,2,4
1998,CD,YEAR_REGEX_1,TIME,time_reference,0,7
2003,CD,YEAR_REGEX_1,TIME,time_reference,0,7
2007,CD,YEAR_REGEX_1,TIME,time_reference,1,7
2007,CD,YEAR_REGEX_1,TIME,time_reference,1,7
2007,CD,YEAR_REGEX_1,TIME,time_reference,2,7
October 2000,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,0,8
a 2003,DT CD,INARTICLE_REGEX YEAR_REGEX_1,MODIFIER TIME,time_reference,0,9
May 2008,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,1,9
2005,CD,YEAR_REGEX_1,TIME,time_reference,0,13
of the Year,IN DT NN,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,0,13
of the Year,IN DT NN,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,1,13
2009,CD,YEAR_REGEX_1,TIME,time_reference,0,14
of the Year,IN DT NNP,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,1,14
of the Year,IN DT NN,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,1,14
2015,CD,YEAR_REGEX_1,TIME,time_reference,0,15
1970,CD,YEAR_REGEX_1,TIME,time_reference,0,17
1971,CD,YEAR_REGEX_1,TIME,time_reference,0,18
1972,CD,YEAR_REGEX_1,TIME,time_reference,0,19
1974,CD,YEAR_REGEX_1,TIME,time_reference,0,20
1975,CD,YEAR_REGEX_1,TIME,time_reference,0,21
1977,CD,YEAR_REGEX_1,TIME,time_reference,0,22
1977,CD,YEAR_REGEX_1,TIME,time_reference,0,23
1978,CD,YEAR_REGEX_1,TIME,time_reference,0,24
1979,CD,YEAR_REGEX_1,TIME,time_reference,0,25
1980,CD,YEAR_REGEX_1,TIME,time_reference,0,26
1981,CD,YEAR_REGEX_1,TIME,time_reference,0,27
1983,CD,YEAR_REGEX_1,TIME,time_reference,0,28
1984,CD,YEAR_REGEX_1,TIME,time_reference,0,29
1986,CD,YEAR_REGEX_1,TIME,time_reference,0,30
1987,CD,YEAR_REGEX_1,TIME,time_reference,0,31
1988,CD,YEAR_REGEX_1,TIME,time_reference,0,32
1989,CD,YEAR_REGEX_1,TIME,time_reference,0,33
1991,CD,YEAR_REGEX_1,TIME,time_reference,0,34
1994,CD,YEAR_REGEX_1,TIME,time_reference,0,35
1995,CD,YEAR_REGEX_1,TIME,time_reference,0,36
1996,CD,YEAR_REGEX_1,TIME,time_reference,0,37
1997,CD,YEAR_REGEX_1,TIME,time_reference,0,38
1996,CD,YEAR_REGEX_1,TIME,time_reference,0,39
1997,CD,YEAR_REGEX_1,TIME,time_reference,0,40
1997,CD,YEAR_REGEX_1,TIME,time_reference,0,41
1999,CD,YEAR_REGEX_1,TIME,time_reference,0,42
1999,CD,YEAR_REGEX_1,TIME,time_reference,0,43
1998,CD,YEAR_REGEX_1,TIME,time_reference,0,44
2000,CD,YEAR_REGEX_1,TIME,time_reference,0,45
2001,CD,YEAR_REGEX_1,TIME,time_reference,0,46
2002,CD,YEAR_REGEX_1,TIME,time_reference,0,47
2004,CD,YEAR_REGEX_1,TIME,time_reference,0,48
2004,CD,YEAR_REGEX_1,TIME,time_reference,0,49
2006,CD,YEAR_REGEX_1,TIME,time_reference,0,50
2007,CD,YEAR_REGEX_1,TIME,time_reference,0,51
2009,CD,YEAR_REGEX_1,TIME,time_reference,0,52
2014,CD,YEAR_REGEX_1,TIME,time_reference,0,53
2020,CD,YEAR_REGEX_1,TIME,time_reference,0,54
