time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
"February 8 , 1990","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Samantha Scarlette (born February 8, 1990) is a soft grunge / alternative rock singer-songwriter, guitarist,  and former internet radio talk show host.",0,0,,48924134
October 2010,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"Scarlette started writing songs in October 2010 that would later become her ""Into The Darkness"" EP.",0,4,== Music ==,48924134
early February 2011,RB NNP CD,PREFIX_REGEX_1 MONTH_REGEX YEAR_REGEX_1,MODIFIER TIME TIME,time_reference,"In early February 2011, she entered the recording studio with former Scary Kids Scaring Kids drummer, Justin Salter.",1,4,== Music ==,48924134
Fallen,NNP,SEASON_REGEX,TIME,time_reference,"Scarlette played guitar on all of the songs except for ""Fallen Star"" (played by Salter).",3,4,== Music ==,48924134
"June 28 , 2011","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"""Into The Darkness"" was released on June 28, 2011.",4,4,== Music ==,48924134
September 2014,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"In September 2014, Scarlette released a lyric video for a song called ""Iron Maiden"".",5,4,== Music ==,48924134
"October 13 , 2013","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"A digital single for the song was released to iTunes on October 13, 2013.",6,4,== Music ==,48924134
February 2014,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"In February 2014, she released, ""Fallen Star"" a song from Into The Darkness EP, as a single.",7,4,== Music ==,48924134
Fallen,NNP,SEASON_REGEX,TIME,time_reference,"In February 2014, she released, ""Fallen Star"" a song from Into The Darkness EP, as a single.",7,4,== Music ==,48924134
"February 12 , 2014","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"A music video for the song was released on February 12, 2014 and the song was distributed as a free mp3 download on her website.",8,4,== Music ==,48924134
later that year,RBR IN NN,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,She stated that she was going into the studio with a producer and would be releasing a new album later that year.,9,4,== Music ==,48924134
March 2014,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"In March 2014, Scarlette began working with producer Hiili Hiilesmaa(HIM, 69 Eyes, Amorphis) and in July 2014 they recorded a new album titled ""Violent Delights + Violent Ends"" at Quad Studios in Times Square.",10,4,== Music ==,48924134
July 2014,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"In March 2014, Scarlette began working with producer Hiili Hiilesmaa(HIM, 69 Eyes, Amorphis) and in July 2014 they recorded a new album titled ""Violent Delights + Violent Ends"" at Quad Studios in Times Square.",10,4,== Music ==,48924134
October 2014,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"An additional track ( ""[death of a dream] Reprise: Farewell"") was recorded in October 2014 at Quad Studios and features Matt Deis from CKY on guitar and piano.",12,4,== Music ==,48924134
"September 30 , 2014","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"The first single from ""Violent Delights + Violent Ends"", ""These Violent Delights"" was released on iTunes on September 30, 2014, with a music video released a few weeks later.",13,4,== Music ==,48924134
a few weeks,DT JJ NNS,INARTICLE_REGEX PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,"The first single from ""Violent Delights + Violent Ends"", ""These Violent Delights"" was released on iTunes on September 30, 2014, with a music video released a few weeks later.",13,4,== Music ==,48924134
November 7,NNP CD,MONTH_REGEX DIGIT_REGEX_1,TIME NUMERAL,time_reference,"A music video for the second single ""Epitaphs of Love"" was released November 7.",14,4,== Music ==,48924134
"November 18 , 2014","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"The album ""Violent Delights + Violent Ends"" was released November 18, 2014.",15,4,== Music ==,48924134
July 2015,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"Scarlette released a music video for a third single ""Forgiven Sins"" in July 2015.",16,4,== Music ==,48924134
"January 18 , 2016","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Scarlette released ""Gothic Queen"", the final single from ""Violent Delights + Violent Ends"" January 18, 2016.",17,4,== Music ==,48924134
January 2016,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"Scarlette stated in an interview in January 2016, that she is going to start recording an album.",18,4,== Music ==,48924134
June 2016,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"Scarlette announced that a new single titled ""Page Six"" would be released in June 2016.",19,4,== Music ==,48924134
