time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
27 July 1826 – 1889,CD NNP CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,NUMERAL TIME TIME MODIFIER TIME,time_range,Nicolai Berendt   (27 July 1826 – 1889) was a Danish pianist and composer.,0,0,,22226138
November 1846,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,He debuted as a pianist in November 1846 at the Royal Theater of Denmark with a piano concerto by Johann Nepomuk Hummel.,0,1,,22226138
1851–53,CD,YEAR_REGEX_1,TIME,time_reference,In 1851–53 he studied composition and piano in Vienna and lived thereafter as the piano teacher and concert pianist in Hanover.,1,1,,22226138
