time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex
19 December 1894 – 28 June 1979,CD NNP CD NNP CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1 LINKAGE_REGEX DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME MODIFIER NUMERAL TIME TIME,time_range,0,0
1909,CD,YEAR_REGEX_1,TIME,time_reference,2,2
1912,CD,YEAR_REGEX_1,TIME,time_reference,3,2
1914,CD,YEAR_REGEX_1,TIME,time_reference,5,2
1915,CD,YEAR_REGEX_1,TIME,time_reference,5,2
1919 and 1923,CD CC CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,6,2
1923,CD,YEAR_REGEX_1,TIME,time_reference,7,2
1925,CD,YEAR_REGEX_1,TIME,time_reference,7,2
1933,CD,YEAR_REGEX_1,TIME,time_reference,8,2
1939,CD,YEAR_REGEX_1,TIME,time_reference,8,2
1943,CD,YEAR_REGEX_1,TIME,time_reference,8,2
2001,CD,YEAR_REGEX_1,TIME,time_reference,8,2
1948,CD,YEAR_REGEX_1,TIME,time_reference,9,2
1952,CD,YEAR_REGEX_1,TIME,time_reference,10,2
1959,CD,YEAR_REGEX_1,TIME,time_reference,10,2
1952,CD,YEAR_REGEX_1,TIME,time_reference,11,2
1957 and 1962,CD CC CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,11,2
1924,CD,YEAR_REGEX_1,TIME,time_reference,13,2
1948,CD,YEAR_REGEX_1,TIME,time_reference,13,2
1952,CD,YEAR_REGEX_1,TIME,time_reference,13,2
1954,CD,YEAR_REGEX_1,TIME,time_reference,13,2
1954,CD,YEAR_REGEX_1,TIME,time_reference,13,2
28 June 1979,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,0,3
the 1920s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,1,5
the 1950s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,4,5
1945,CD,YEAR_REGEX_1,TIME,time_reference,0,8
1949–1951,CD,YEAR_REGEX_1,TIME,time_reference,0,9
17 March 1951,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,0,9
1956–1959,CD,YEAR_REGEX_1,TIME,time_reference,0,10
15 November 1966,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,0,10
1961,CD,YEAR_REGEX_1,TIME,time_reference,1,11
1967–69,CD,YEAR_REGEX_1,TIME,time_reference,0,12
