time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
"September 10 , 1948","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Greg Nelson (born September 10, 1948) is a music producer from Nashville.",0,0,,19114245
1994,CD,YEAR_REGEX_1,TIME,time_reference,"In 1994 with the Nashville-based Christian songwriter Bob Farrell he composed produced and recorded Saviour, described as a modern oratorio or christian musical.",2,4,== Songwriting ==,19114245
2004,CD,YEAR_REGEX_1,TIME,time_reference,Nelson began serving in a dual role at LifeWay Worship in 2004 as an exclusive songwriter and as Creative Supervisor for song and writer development.,0,6,== Current work ==,19114245
2018,CD,YEAR_REGEX_1,TIME,time_reference,Nelson was inducted into the Gospel Music Hall of Fame in 2018.,0,8,== Awards ==,19114245
