time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
"February 28 , 1968","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Dave Georgeff (born February 28, 1968 in Naperville, Illinois) is an American musician.",0,0,,18156571
previously,RB,TIMELINE_REGEX,TIME,time_reference,"He previously played bass guitar with mid-1990s Interscope-signed California pop punk band, Wax.",1,1,,18156571
this day,DT NN,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,"Georgeff long-ago adopted the alter-ego ""Burdie Cutlass,"" and veterans of the California punk scene still call him that to this day.",0,3,,18156571
