time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
"September 19 , 1942","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Freda Charcilia Payne (born September 19, 1942) is an American singer and actress.",0,0,,228091
1970,CD,YEAR_REGEX_1,TIME,time_reference,"Her most notable record is her 1970 hit single, ""Band of Gold"".",2,0,,228091
1963,CD,YEAR_REGEX_1,TIME,time_reference,"In 1963, she moved to New York City and worked with many entertainers, including Quincy Jones, Pearl Bailey, and Bill Cosby.",2,3,== Biography == | === Early life and career ===,228091
The next year,DT JJ NN,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,"The next year, her debut album, a jazz recording with arranger Manny Albam entitled After the Lights Go Down Low and Much More!!!",3,3,== Biography == | === Early life and career ===,228091
early 2002,JJ CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"(This album was re-issued on CD in Japan in early 2002, and again in the United States in 2005.)",6,3,== Biography == | === Early life and career ===,228091
2005,CD,YEAR_REGEX_1,TIME,time_reference,"(This album was re-issued on CD in Japan in early 2002, and again in the United States in 2005.)",6,3,== Biography == | === Early life and career ===,228091
1965,CD,YEAR_REGEX_1,TIME,time_reference,In 1965 she toured Europe for the first time recording an album in Sweden with Don Gardner and Bengt-Arne Wallin.,7,3,== Biography == | === Early life and career ===,228091
1966,CD,YEAR_REGEX_1,TIME,time_reference,"In 1966, she released her second American album, again in the jazz idiom, How Do You Say I Don't Love You Anymore, for MGM Records.",8,3,== Biography == | === Early life and career ===,228091
The Tonight,DT NNP,PREFIX_REGEX_1 DAY_TIME_REGEX,MODIFIER TIME,time_reference,She also made occasional guest appearances on television shows including The Merv Griffin Show and The Tonight Show Starring Johnny Carson.,9,3,== Biography == | === Early life and career ===,228091
1967,CD,YEAR_REGEX_1,TIME,time_reference,"She added theatrical credits to her repertoire: she understudied Leslie Uggams for the Broadway show Hallelujah Baby in 1967, and appeared with the Equity Theatre in a production of Lost in the Stars.",10,3,== Biography == | === Early life and career ===,228091
1969,CD,YEAR_REGEX_1,TIME,time_reference,"In 1969, her old friends back home in Detroit, Brian Holland, Lamont Dozier, and Edward Holland, Jr., persuaded her to sign with their newly formed record label Invictus.",11,3,== Biography == | === Early life and career ===,228091
year,NN,TIME_UNIT_REGEX,TIME,time_reference,"During that same year, her first Invictus single, ""Unhooked Generation"" (a minor R&B hit), was released.",12,3,== Biography == | === Early life and career ===,228091
early 1970,JJ CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"In early 1970, the song became an instant pop smash reaching #3 in the US and #1 in the UK for six consecutive weeks; it also gave Payne her first gold record.",14,3,== Biography == | === Early life and career ===,228091
