time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex
"November 27 , 1941 – May 7 , 1998","NNP CD , CD NN NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1 LINKAGE_REGEX MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME MODIFIER TIME NUMERAL MODIFIER TIME,time_reference,0,0
the late 1960s,DT JJ NNS,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,1,0
1970,CD,YEAR_REGEX_1,TIME,time_reference,1,0
1974,CD,YEAR_REGEX_1,TIME,time_reference,1,0
the 1970s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,2,0
the 1980s,DT NNS,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,2,0
Night,NNP,DAY_TIME_REGEX,TIME,time_reference,2,0
Days,NNP,TIME_UNIT_REGEX,TIME,time_reference,3,0
1941,CD,YEAR_REGEX_1,TIME,time_reference,0,2
night,NN,DAY_TIME_REGEX,TIME,time_reference,6,2
the late 1950s,DT JJ NNS,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,0,5
an hour,DT NN,INARTICLE_REGEX TIME_UNIT_REGEX,MODIFIER TIME,time_reference,1,5
of Saturday night,IN NNP NN,PREFIX_REGEX_1 WEEK_REGEX DAY_TIME_REGEX,MODIFIER TIME TIME,time_reference,1,5
1964,CD,YEAR_REGEX_1,TIME,time_reference,2,5
20th Century,JJ NN,DIGIT_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,2,5
Six Nights and Seven Days,NNP NNP CC NNP NNP,BASIC_NUMBER_REGEX_1 DAY_TIME_REGEX LINKAGE_REGEX BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME MODIFIER NUMERAL TIME,time_reference,2,5
Four years,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,3,5
first night,JJ NN,ORDINAL_REGEX_1 DAY_TIME_REGEX,NUMERAL TIME,time_reference,4,5
1968,CD,YEAR_REGEX_1,TIME,time_reference,4,5
week,NN,TIME_UNIT_REGEX,TIME,time_reference,6,5
1969,CD,YEAR_REGEX_1,TIME,time_reference,8,5
1974,CD,YEAR_REGEX_1,TIME,time_reference,12,5
1975,CD,YEAR_REGEX_1,TIME,time_reference,0,6
40 that year,CD IN NN,DIGIT_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,NUMERAL MODIFIER TIME,,1,6
1975,CD,YEAR_REGEX_1,TIME,time_reference,1,6
1975,CD,YEAR_REGEX_1,TIME,time_reference,2,6
1976,CD,YEAR_REGEX_1,TIME,time_reference,3,6
1977,CD,YEAR_REGEX_1,TIME,time_reference,4,6
1977,CD,YEAR_REGEX_1,TIME,time_reference,5,6
of the Year,IN DT NN,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,5,6
1977,CD,YEAR_REGEX_1,TIME,time_reference,7,6
of the Year,IN DT NNP,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,8,6
1978,CD,YEAR_REGEX_1,TIME,time_reference,0,8
Following the 1978,VBG DT CD,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,1,8
the 1978,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,2,8
2005,CD,YEAR_REGEX_1,TIME,time_reference,4,8
2006,CD,YEAR_REGEX_1,TIME,time_reference,5,8
1979,CD,YEAR_REGEX_1,TIME,time_reference,6,8
"July 10 , 1980","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,7,8
Night,NNP,DAY_TIME_REGEX,TIME,time_reference,0,9
Night,NNP,DAY_TIME_REGEX,TIME,time_reference,1,9
a 1960s,DT CD,INARTICLE_REGEX YEAR_REGEX_1,MODIFIER TIME,time_reference,1,9
1981,CD,YEAR_REGEX_1,TIME,time_reference,4,9
1982,CD,YEAR_REGEX_1,TIME,time_reference,7,9
1983,CD,YEAR_REGEX_1,TIME,time_reference,10,9
the 1980s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,0,11
1984,CD,YEAR_REGEX_1,TIME,time_reference,1,11
Year,NN,TIME_UNIT_REGEX,TIME,time_reference,1,11
following the 1985,VBG DT CD,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,2,11
Days,NNP,TIME_UNIT_REGEX,TIME,time_reference,3,11
1988,CD,YEAR_REGEX_1,TIME,time_reference,4,11
1996,CD,YEAR_REGEX_1,TIME,time_reference,7,11
1991,CD,YEAR_REGEX_1,TIME,time_reference,0,12
That year,DT NN,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,1,12
1997,CD,YEAR_REGEX_1,TIME,time_reference,0,13
1998,CD,YEAR_REGEX_1,TIME,time_reference,2,13
of Sun,IN NNP,PREFIX_REGEX_1 WEEK_ABBR_REGEX,MODIFIER TIME,time_reference,4,15
the 1950s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,4,15
the 1980s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,9,15
the early 1990s,DT JJ CD,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,13,15
the late 1960s,DT JJ NNS,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,0,17
days,NNS,TIME_UNIT_REGEX,TIME,time_reference,2,17
the early 1970s,DT JJ CD,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,2,17
1976,CD,YEAR_REGEX_1,TIME,time_reference,4,17
previously,RB,TIMELINE_REGEX,TIME,time_reference,5,17
1985,CD,YEAR_REGEX_1,TIME,time_reference,8,17
1986,CD,YEAR_REGEX_1,TIME,time_reference,10,17
Easter,NNP,HOLIDAY_REGEX,TIME,time_reference,11,17
1996,CD,YEAR_REGEX_1,TIME,time_reference,13,17
1991–92,CD,YEAR_REGEX_1,TIME,time_reference,14,17
"May 7 , 1998","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,0,19
March 1997,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,1,19
"May 8 , 1998","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,2,19
the final months,DT JJ NNS,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,1,20
1944,CD,YEAR_REGEX_1,TIME,time_reference,2,20
this year,DT NN,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,2,20
1941,CD,YEAR_REGEX_1,TIME,time_reference,2,20
