time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
"January 13 , 1983","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"William Hing Cheung Hung (Chinese: 孔慶翔; born January 13, 1983) is a Hong Kong-born American motivational speaker and former singer who gained fame in early 2004 as a result of his unsuccessful audition performance of Ricky Martin's hit song ""She Bangs"" on the third season of the television series American Idol.",0,0,,465668
early 2004,JJ CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"William Hing Cheung Hung (Chinese: 孔慶翔; born January 13, 1983) is a Hong Kong-born American motivational speaker and former singer who gained fame in early 2004 as a result of his unsuccessful audition performance of Ricky Martin's hit song ""She Bangs"" on the third season of the television series American Idol.",0,0,,465668
2011,CD,YEAR_REGEX_1,TIME,time_reference,"He brought his own career as a musician to an end when in 2011 he accepted a job opportunity as a technical crime analyst for the Los Angeles County Sheriff's Department, and decided to pursue law enforcement.",4,1,,465668
"June 18 , 2014","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Hung was married to Jian Teng on June 18, 2014.",5,3,== Personal life ==,465668
September 2003,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"While studying civil engineering at the University of California, Berkeley, Hung auditioned for the third season of American Idol in San Francisco in September 2003, becoming the final auditioner on the show of January 15, 2004.",0,6,== Career == | === Initial fame ===,465668
"of January 15 , 2004","IN NNP CD , CD",PREFIX_REGEX_1 MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,MODIFIER TIME NUMERAL MODIFIER TIME,time_reference,"While studying civil engineering at the University of California, Berkeley, Hung auditioned for the third season of American Idol in San Francisco in September 2003, becoming the final auditioner on the show of January 15, 2004.",0,6,== Career == | === Initial fame ===,465668
of the century,IN DT NN,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,"Well, this is the surprise of the century.""",5,7,== Career == | === Initial fame ===,465668
first week,JJ NN,ORDINAL_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,"A William Hung fan site, set up by realtor Don Chin and his wife Laura, recorded over four million hits within its first week.",1,9,== Career == | === Cult following ===,465668
Tonight,NNP,DAY_TIME_REGEX,TIME,time_reference,"On Air with Ryan Seacrest, Entertainment Tonight, George Lopez, the Late Show with David Letterman, Countdown with Keith Olbermann, The Howard Stern Radio Show, The Ellen DeGeneres Show, Dateline NBC, Arrested Development and CBS's The Early Show.",1,10,== Career == | === Cult following ===,465668
Saturday Night,NNP NNP,WEEK_REGEX DAY_TIME_REGEX,TIME TIME,time_reference,"Hung was featured in several national magazines and newspapers; he was parodied on Saturday Night Live, Mad TV, Celebrity Deathmatch, and The Fairly OddParents.",2,10,== Career == | === Cult following ===,465668
late February,JJ NNP,PREFIX_REGEX_1 MONTH_REGEX,MODIFIER TIME,time_reference,"An online petition to bring Hung back to American Idol included more than 100,000 signatures by late February.",0,11,== Career == | === Cult following ===,465668
"March 1 , 2004","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Hung was brought back to American Idol as part of a mid-season special titled Uncut, Uncensored and Untalented, airing March 1, 2004.",1,11,== Career == | === Cult following ===,465668
the 2006,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"At the 2006 Artichoke Festival in Castroville, California, Hung was crowned the Artichoke King; Marilyn Monroe had previously received a similar honor.",0,12,== Career == | === Cult following ===,465668
previously,RB,TIMELINE_REGEX,TIME,time_reference,"At the 2006 Artichoke Festival in Castroville, California, Hung was crowned the Artichoke King; Marilyn Monroe had previously received a similar honor.",0,12,== Career == | === Cult following ===,465668
2004,CD,YEAR_REGEX_1,TIME,time_reference,"William Hung was offered a $25,000 advance on a record deal from Koch Entertainment in 2004, and released three albums on that label in 2004 and 2005.",0,14,== Career == | === Record deal ===,465668
2004 and 2005,CD CC CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,"William Hung was offered a $25,000 advance on a record deal from Koch Entertainment in 2004, and released three albums on that label in 2004 and 2005.",0,14,== Career == | === Record deal ===,465668
a March 2004 weekend,DT NNP CD NN,INARTICLE_REGEX MONTH_REGEX YEAR_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME TIME TIME,time_reference,"Produced by Giuseppe D, it was recorded over a March 2004 weekend with Hung singing vocals over karaoke music.",2,14,== Career == | === Record deal ===,465668
April 6,NNP CD,MONTH_REGEX DIGIT_REGEX_1,TIME NUMERAL,time_reference,"To promote it, Hung performed before nearly 20,000 fans during half-time at a Golden State Warriors basketball game on April 6 and performed ""She Bangs"", included on the album, on such shows as The Tonight Show with Jay Leno.",3,14,== Career == | === Record deal ===,465668
The Tonight,DT NNP,PREFIX_REGEX_1 DAY_TIME_REGEX,MODIFIER TIME,time_reference,"To promote it, Hung performed before nearly 20,000 fans during half-time at a Golden State Warriors basketball game on April 6 and performed ""She Bangs"", included on the album, on such shows as The Tonight Show with Jay Leno.",3,14,== Career == | === Record deal ===,465668
a Christmas,DT NNP,INARTICLE_REGEX HOLIDAY_REGEX,MODIFIER TIME,time_reference,"His two follow-up albums were far less successful, as Hung for the Holidays (a Christmas album) only sold 35,000 copies, despite a national promotion campaign including appearances on The Howard Stern Show, and Miracle: Happy Summer from William Hung (another karaoke cover album) only sold 7,000.",5,14,== Career == | === Record deal ===,465668
