time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
"November 4 , 1987","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Choi Seung-hyun (Korean: 최승현; born November 4, 1987), better known by his stage name T.O.P, is a South Korean rapper, singer, songwriter, record producer and actor.",0,0,,18180883
2006,CD,YEAR_REGEX_1,TIME,time_reference,He used to perform as an underground rapper before joining the record label YG Entertainment and debuting as the main rapper for the boy band Big Bang in 2006.,1,0,,18180883
2010,CD,YEAR_REGEX_1,TIME,time_reference,"In 2010, while the group was on hiatus, T.O. P and G-Dragon collaborated to release the album, GD & TOP.",3,0,,18180883
2010,CD,YEAR_REGEX_1,TIME,time_reference,"As a solo rapper, he has released two digital singles, ""Turn It Up"" (2010) and ""Doom Dada"" (2013), that have peaked at number two and four, respectively, on the Gaon Digital Chart.",4,0,,18180883
2013,CD,YEAR_REGEX_1,TIME,time_reference,"As a solo rapper, he has released two digital singles, ""Turn It Up"" (2010) and ""Doom Dada"" (2013), that have peaked at number two and four, respectively, on the Gaon Digital Chart.",4,0,,18180883
2007,CD,YEAR_REGEX_1,TIME,time_reference,"T.O. P made his acting debut in 2007 through the TV series I Am Sam (2007), followed by Iris (2009) and the TV movie Nineteen (2009).",0,1,,18180883
Am,VBP,HALFDAY_REGEX_1,TIME,,"T.O. P made his acting debut in 2007 through the TV series I Am Sam (2007), followed by Iris (2009) and the TV movie Nineteen (2009).",0,1,,18180883
2007,CD,YEAR_REGEX_1,TIME,time_reference,"T.O. P made his acting debut in 2007 through the TV series I Am Sam (2007), followed by Iris (2009) and the TV movie Nineteen (2009).",0,1,,18180883
2009,CD,YEAR_REGEX_1,TIME,time_reference,"T.O. P made his acting debut in 2007 through the TV series I Am Sam (2007), followed by Iris (2009) and the TV movie Nineteen (2009).",0,1,,18180883
2009,CD,YEAR_REGEX_1,TIME,time_reference,"T.O. P made his acting debut in 2007 through the TV series I Am Sam (2007), followed by Iris (2009) and the TV movie Nineteen (2009).",0,1,,18180883
2010,CD,YEAR_REGEX_1,TIME,time_reference,"He made his film debut with 71: Into the Fire (2010), for which he received praise and won multiple accolades including Best New Actor at the 2010 Blue Dragon Film Awards and the 2011 Baeksang Arts Awards.",1,1,,18180883
the 2010,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"He made his film debut with 71: Into the Fire (2010), for which he received praise and won multiple accolades including Best New Actor at the 2010 Blue Dragon Film Awards and the 2011 Baeksang Arts Awards.",1,1,,18180883
the 2011,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"He made his film debut with 71: Into the Fire (2010), for which he received praise and won multiple accolades including Best New Actor at the 2010 Blue Dragon Film Awards and the 2011 Baeksang Arts Awards.",1,1,,18180883
2013,CD,YEAR_REGEX_1,TIME,time_reference,"Subsequently, he garnered lead roles in the films Commitment (2013), for which he was awarded New Asian Actor of the Year at the Busan International Film Festival and Tazza: The Hidden Card (2014).",2,1,,18180883
of the Year,IN DT NN,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,"Subsequently, he garnered lead roles in the films Commitment (2013), for which he was awarded New Asian Actor of the Year at the Busan International Film Festival and Tazza: The Hidden Card (2014).",2,1,,18180883
2014,CD,YEAR_REGEX_1,TIME,time_reference,"Subsequently, he garnered lead roles in the films Commitment (2013), for which he was awarded New Asian Actor of the Year at the Busan International Film Festival and Tazza: The Hidden Card (2014).",2,1,,18180883
1987–2006,CD,YEAR_REGEX_1,TIME,time_reference,1987–2006:,1,3,== Life and career == | === 1987–2006: Career beginnings and debut with Big Bang ===,18180883
future,NN,TIMELINE_REGEX,TIME,time_reference,"He and fellow future Big Bang member Kwon Ji-yong were ""neighborhood friend[s] from middle school"" and often danced and rapped together.",2,4,== Life and career == | === 1987–2006: Career beginnings and debut with Big Bang ===,18180883
2003,CD,YEAR_REGEX_1,TIME,time_reference,"In 2003 under the name of Tempo, he was the winner of KBS Radio's Rap Battle.",5,4,== Life and career == | === 1987–2006: Career beginnings and debut with Big Bang ===,18180883
