time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
"May 9 , 1970","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Dennis Coles (born May 9, 1970), better known by his stage name Ghostface Killah, is an American rapper and songwriter.",0,0,,180505
1996,CD,YEAR_REGEX_1,TIME,time_reference,"Ghostface Killah debuted his solo career with Ironman, which was well received by music critics, in 1996.",3,0,,180505
the years,DT NNS,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,"He has enjoyed continued success in the years that have followed, releasing critically acclaimed albums such as Supreme Clientele (2000) and Fishscale (2006).",4,0,,180505
2000,CD,YEAR_REGEX_1,TIME,time_reference,"He has enjoyed continued success in the years that have followed, releasing critically acclaimed albums such as Supreme Clientele (2000) and Fishscale (2006).",4,0,,180505
2006,CD,YEAR_REGEX_1,TIME,time_reference,"He has enjoyed continued success in the years that have followed, releasing critically acclaimed albums such as Supreme Clientele (2000) and Fishscale (2006).",4,0,,180505
the 1979,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,His stage name was taken from one of the characters in the 1979 kung fu film Mystery of Chessboxing.,5,0,,180505
2006,CD,YEAR_REGEX_1,TIME,time_reference,"In 2006, MTV included him as an ""honourable mention"" on their list of the ""Greatest MCs of All Time"", while the editors of About.com placed him on their list of the ""Top 50 MCs of Our Time (1987–2007)"", calling him ""one of the most imaginative storytellers of our time.""",1,1,,180505
1987–2007,CD,YEAR_REGEX_1,TIME,time_reference,"In 2006, MTV included him as an ""honourable mention"" on their list of the ""Greatest MCs of All Time"", while the editors of About.com placed him on their list of the ""Top 50 MCs of Our Time (1987–2007)"", calling him ""one of the most imaginative storytellers of our time.""",1,1,,180505
1995,CD,YEAR_REGEX_1,TIME,time_reference,"In 1995, Ghostface guest-starred extensively on fellow Clan member Raekwon's debut album, Only Built 4 Cuban Linx..., appearing on almost every song and receiving nearly equal billing.",1,6,== Musical career == | === Early work ===,180505
the Sunset,DT NNP,PREFIX_REGEX_1 DAY_TIME_REGEX,MODIFIER TIME,time_reference,"He also contributed songs to the Sunset Park and Don't Be a Menace to South Central While Drinking Your Juice in the Hood soundtracks; both songs were included on his first solo LP, Ironman, in 1996.",5,6,== Musical career == | === Early work ===,180505
1996,CD,YEAR_REGEX_1,TIME,time_reference,"He also contributed songs to the Sunset Park and Don't Be a Menace to South Central While Drinking Your Juice in the Hood soundtracks; both songs were included on his first solo LP, Ironman, in 1996.",5,6,== Musical career == | === Early work ===,180505
1970s,CD,YEAR_REGEX_1,TIME,time_reference,"The album, which debuted at #2 on the Billboard 200, had a more pronounced soul influence (particularly 1970s soul) than previous Wu-Tang releases, and Ghostface's future albums would continue to feature this stylistic trait.",6,6,== Musical career == | === Early work ===,180505
future,NN,TIMELINE_REGEX,TIME,time_reference,"The album, which debuted at #2 on the Billboard 200, had a more pronounced soul influence (particularly 1970s soul) than previous Wu-Tang releases, and Ghostface's future albums would continue to feature this stylistic trait.",6,6,== Musical career == | === Early work ===,180505
the year 2000,DT NN CD,PREFIX_REGEX_1 TIME_UNIT_REGEX YEAR_REGEX_1,MODIFIER TIME TIME,time_reference,"In the year 2000, Ghostface released his second studio album, Supreme Clientele.",7,6,== Musical career == | === Early work ===,180505
a year,DT NN,INARTICLE_REGEX TIME_UNIT_REGEX,MODIFIER TIME,time_reference,"Ghostface wasted little time in recording his next album, the heavily R&B-influenced Bulletproof Wallets, released a year after Supreme Clientele.",13,6,== Musical career == | === Early work ===,180505
2003,CD,YEAR_REGEX_1,TIME,time_reference,"In 2003, Ghostface signed with Def Jam Records.",0,8,== Musical career == | === Def Jam ===,180505
April 2004,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"After temporarily dropping ""Killah"" from his stage name, Ghostface released The Pretty Toney Album in April 2004.",1,8,== Musical career == | === Def Jam ===,180505
of the year,IN DT NN,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,"The album, while containing two RZA productions, featured none of the Clan; instead, it featured collaborations with Missy Elliott, D-Block, and Jacki-O. The singles ""Tush"" and ""Run"", which were collaborations with Missy and Jadakiss respectively, achieved moderate success in the clubs and on the charts, and the album was featured on numerous ""best of the year"" lists; for instance, it was Pitchfork Media's #9 album of the year.",2,8,== Musical career == | === Def Jam ===,180505
of the year,IN DT NN,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,"The album, while containing two RZA productions, featured none of the Clan; instead, it featured collaborations with Missy Elliott, D-Block, and Jacki-O. The singles ""Tush"" and ""Run"", which were collaborations with Missy and Jadakiss respectively, achieved moderate success in the clubs and on the charts, and the album was featured on numerous ""best of the year"" lists; for instance, it was Pitchfork Media's #9 album of the year.",2,8,== Musical career == | === Def Jam ===,180505
November 2005,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"In November 2005, Ghostface and Theodore Unit's breakout star Trife Da God released a joint project, Put It on the Line.",6,8,== Musical career == | === Def Jam ===,180505
2006,CD,YEAR_REGEX_1,TIME,time_reference,"In 2006, Ghostface teamed up with underground artist MF Doom for a still-unreleased album entitled Swift & Changeable.",0,9,== Musical career == | === Def Jam ===,180505
2006,CD,YEAR_REGEX_1,TIME,time_reference,"MF Doom also produced several songs for Ghostface's 2006 album Fishscale, on which he chose to revert to the stage name “Ghostface Killah"", rather than just “Ghostface”.",1,9,== Musical career == | === Def Jam ===,180505
"December 4 , 2007","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"On December 4, 2007, Ghostface released his seventh solo studio album, The Big Doe Rehab.",5,9,== Musical career == | === Def Jam ===,180505
a May 2008,DT NNP CD,INARTICLE_REGEX MONTH_REGEX YEAR_REGEX_1,MODIFIER TIME TIME,time_reference,"In a May 2008 interview, Ghostface Killah stated that he would make an R&B-inspired album in the vein of certain tracks he had done before with artists such as Ne-Yo and Jodeci.",0,10,== Musical career == | === Def Jam ===,180505
March 2009,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"In March 2009, Ghostface responded to the Rihanna/Chris Brown controversy by recording a song, ""Message from Ghostface"", which was dedicated to women in abusive relationships.",3,10,== Musical career == | === Def Jam ===,180505
a May 2009,DT NNP CD,INARTICLE_REGEX MONTH_REGEX YEAR_REGEX_1,MODIFIER TIME TIME,time_reference,"In a May 2009 interview with Rolling Stone, Raekwon indicated that Ghostface Killah was preparing to release a new album.",0,11,== Musical career == | === Def Jam ===,180505
right now,RB RB,PREFIX_REGEX_1 TIMELINE_REGEX,MODIFIER TIME,time_reference,"In response to a question asking if the Wu-Tang Clan were going to release a follow-up to 8 Diagrams, Raekwon stated, ""Everybody's doing different things right now — you got Meth",1,11,== Musical career == | === Def Jam ===,180505
right now,RB RB,PREFIX_REGEX_1 TIMELINE_REGEX,MODIFIER TIME,time_reference,"[Method Man] coming out with an album, you got Ghostface coming out with an album, some guys working on their projects, some guys getting into the film world, everybody is multi-tasking right now.""",2,11,== Musical career == | === Def Jam ===,180505
November 2009,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,Production began in November 2009.,2,12,== Musical career == | === Def Jam ===,180505
"March 30 , 2010","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Wu-Massacre was released March 30, 2010 to generally positive reviews from music critics; this time, however, reviews were more mixed, with some critics objecting to the 30-minute-long album’s rushed feel.",3,12,== Musical career == | === Def Jam ===,180505
first week,JJ NN,ORDINAL_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,"With heavy promotion, it sold 37,900 units in its first week; it has sold 64,000 units as of May 12, 2010.",4,12,== Musical career == | === Def Jam ===,180505
"of May 12 , 2010","IN NNP CD , CD",PREFIX_REGEX_1 MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,MODIFIER TIME NUMERAL MODIFIER TIME,time_reference,"With heavy promotion, it sold 37,900 units in its first week; it has sold 64,000 units as of May 12, 2010.",4,12,== Musical career == | === Def Jam ===,180505
2010,CD,YEAR_REGEX_1,TIME,time_reference,"In 2010, Ghostface confirmed that he would be releasing two new studio albums, Apollo Kids and one which would serve as a sequel to his 2000 album Supreme Clientele.",0,13,== Musical career == | === Def Jam ===,180505
2000,CD,YEAR_REGEX_1,TIME,time_reference,"In 2010, Ghostface confirmed that he would be releasing two new studio albums, Apollo Kids and one which would serve as a sequel to his 2000 album Supreme Clientele.",0,13,== Musical career == | === Def Jam ===,180505
2011,CD,YEAR_REGEX_1,TIME,time_reference,"In 2011, Ghostface Killah featured on UK artist Josh Osho's debut single ""Redemption Days"".",1,13,== Musical career == | === Def Jam ===,180505
Days,NNP,TIME_UNIT_REGEX,TIME,time_reference,"In 2011, Ghostface Killah featured on UK artist Josh Osho's debut single ""Redemption Days"".",1,13,== Musical career == | === Def Jam ===,180505
"November 27 , 2012","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"The album was released on November 27, 2012, on E1 Music and debuted at number 73 on the US Billboard 200 chart, with first-week sales of 8,600 copies in the United States.",1,15,== Musical career == | === Post Def Jam ===,180505
second week,JJ NN,ORDINAL_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,"It fell to #152 in its second week selling 4,200 more copies.",2,15,== Musical career == | === Post Def Jam ===,180505
January,NNP,MONTH_REGEX,TIME,time_reference,"In January of 2017, Ghostface and Sheek Louch announced on their respective social media accounts that a second collaborative album was in the works.",3,15,== Musical career == | === Post Def Jam ===,180505
of 2017,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"In January of 2017, Ghostface and Sheek Louch announced on their respective social media accounts that a second collaborative album was in the works.",3,15,== Musical career == | === Post Def Jam ===,180505
"November 17 , 2012","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"In an interview with Complex Magazine on November 17, 2012, Ghostface confirmed that he had left Def Jam, making Apollo Kids his last album on the label.",4,15,== Musical career == | === Post Def Jam ===,180505
"April 16 , 2013","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"On April 16, 2013, Ghostface released his tenth album Twelve Reasons to Die which was produced by Adrian Younge and executive produced by RZA.",6,15,== Musical career == | === Post Def Jam ===,180505
July and September 2013,NNP CC NNP CD,MONTH_REGEX LINKAGE_REGEX MONTH_REGEX YEAR_REGEX_1,TIME MODIFIER TIME TIME,time_reference,He would later announce that the sequel to Supreme Clientele would be released between July and September 2013 and that his collaborative album with MF Doom would be released around Halloween 2013 though neither projects materialized.,9,15,== Musical career == | === Post Def Jam ===,180505
around Halloween 2013,IN NNP CD,PREFIX_REGEX_1 HOLIDAY_REGEX YEAR_REGEX_1,MODIFIER TIME TIME,time_reference,He would later announce that the sequel to Supreme Clientele would be released between July and September 2013 and that his collaborative album with MF Doom would be released around Halloween 2013 though neither projects materialized.,9,15,== Musical career == | === Post Def Jam ===,180505
January 2014,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"In January 2014, he appeared on the VH1 series Couples Therapy with his girlfriend Kelsey Nykole.",10,15,== Musical career == | === Post Def Jam ===,180505
Later that year,RB IN NN,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,Later that year Ghostface announced he would be releasing his eleventh album titled 36 Seasons in December 2014.,11,15,== Musical career == | === Post Def Jam ===,180505
December 2014,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,Later that year Ghostface announced he would be releasing his eleventh album titled 36 Seasons in December 2014.,11,15,== Musical career == | === Post Def Jam ===,180505
2015,CD,YEAR_REGEX_1,TIME,time_reference,He collaborated with Canadian jazz band BADBADNOTGOOD on an album titled Sour Soul which was released in 2015.,12,15,== Musical career == | === Post Def Jam ===,180505
"July 10 , 2015","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"A sequel to Twelve Reasons to Die, simply titled Twelve Reasons to Die II, was released on July 10, 2015.",0,16,== Musical career == | === Post Def Jam ===,180505
2016,CD,YEAR_REGEX_1,TIME,time_reference,Ghostface had a string of UK and European tour dates scheduled in 2016.,1,16,== Musical career == | === Post Def Jam ===,180505
July 2011,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"In July 2011, Coles was sued by Jack Urbont for copyright violation stemming from the ""improper use"" of the 1960s ""Iron Man"" theme song, which Urbont claimed as his own.",0,18,== Lawsuits ==,180505
of the 1960s,IN DT CD,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,"In July 2011, Coles was sued by Jack Urbont for copyright violation stemming from the ""improper use"" of the 1960s ""Iron Man"" theme song, which Urbont claimed as his own.",0,18,== Lawsuits ==,180505
April 2015,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"Coles was granted summary judgment on the lawsuit in April 2015, which stated that Marvel Entertainment, owners of the Iron Man character and brand, owned the ""Iron Man"" theme song, not Urbont.",2,18,== Lawsuits ==,180505
August 2011,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"In August 2011, Coles filed a lawsuit against Universal Music for unpaid royalties.",3,18,== Lawsuits ==,180505
2004,CD,YEAR_REGEX_1,TIME,time_reference,"Like fellow Wu-Tang Clan member Raekwon, Ghostface is a Muslim, having converted to Islam in 2004.",0,20,== Personal life ==,180505
Sun,NNP,WEEK_ABBR_REGEX,TIME,time_reference,"Ghostface is the father of rappers Sun God and Supreme, and singer Infinite.",1,20,== Personal life ==,180505
a 1996,DT CD,INARTICLE_REGEX YEAR_REGEX_1,MODIFIER TIME,time_reference,He released a 1996 album titled Ironman.,1,26,== Aliases ==,180505
the 2008,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"His song, ""Slept On Tony With Dirt,"" appears in the 2008 film, and he also appears in a deleted scene on the DVD.",2,26,== Aliases ==,180505
1998,CD,YEAR_REGEX_1,TIME,time_reference,Belly (1998) cameo appearance,0,31,== Filmography == | === Movie appearances ===,180505
1999,CD,YEAR_REGEX_1,TIME,time_reference,Black and White (1999) as himself,0,32,== Filmography == | === Movie appearances ===,180505
2002,CD,YEAR_REGEX_1,TIME,time_reference,Hunter Dawson (2002) as himself,0,33,== Filmography == | === Movie appearances ===,180505
2004,CD,YEAR_REGEX_1,TIME,time_reference,Fade to Black  (2004) as himself,0,34,== Filmography == | === Movie appearances ===,180505
2007,CD,YEAR_REGEX_1,TIME,time_reference,Walk Hard: The Dewey Cox Story (2007) as himself,0,35,== Filmography == | === Movie appearances ===,180505
2008,CD,YEAR_REGEX_1,TIME,time_reference,Iron Man (2008) as himself; also appearing in a music video aired on Tony Stark's private jet.,0,36,== Filmography == | === Movie appearances ===,180505
2010,CD,YEAR_REGEX_1,TIME,time_reference,When in Rome (2010) as Guggenheim DJ,0,37,== Filmography == | === Movie appearances ===,180505
2005 - 2007,CD : CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,,The World According To Pretty Toney (2005 - 2007) as himself,0,39,== Filmography == | === TV series appearances ===,180505
2006,CD,YEAR_REGEX_1,TIME,time_reference,"30 Rock (2006) as himself (episodes ""Jack-Tor"" and ""The Source Awards"")",0,40,== Filmography == | === TV series appearances ===,180505
2007,CD,YEAR_REGEX_1,TIME,time_reference,"Human Giant (2007) as himself (episodes ""Mind Explosion"" and ""Mosh Pit!"")",0,41,== Filmography == | === TV series appearances ===,180505
2007,CD,YEAR_REGEX_1,TIME,time_reference,"The Boondocks (2007) as himself (episode ""Stinkmeaner Strikes Back"")",0,42,== Filmography == | === TV series appearances ===,180505
