time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
currently,RB,TIMELINE_REGEX,TIME,time_reference,"Jamie Miller is an American musician, currently the drummer for rock bands Bad Religion and Vanishing Life.",0,0,,53069223
1975,CD,YEAR_REGEX_1,TIME,time_reference,Miller was born in 1975.,0,2,== Early life and career ==,53069223
a 1993,DT CD,INARTICLE_REGEX YEAR_REGEX_1,MODIFIER TIME,time_reference,"He is a 1993 graduate of Overlea High School in Baltimore County, Maryland.",1,2,== Early life and career ==,53069223
1994–1996,CD,YEAR_REGEX_1,TIME,time_reference,Souls at Zero (1994–1996),1,3,== Early life and career == | === Souls at Zero (1994–1996) ===,53069223
1994,CD,YEAR_REGEX_1,TIME,time_reference,"Miller joined the band Souls at Zero, replacing drummer Shannon Larkin after he left to join Ugly Kid Joe in 1994.",0,4,== Early life and career == | === Souls at Zero (1994–1996) ===,53069223
1996–present,CD,YEAR_REGEX_1,TIME,time_reference,Snot (1996–present),1,5,== Early life and career == | === Snot (1996–present) ===,53069223
1996,CD,YEAR_REGEX_1,TIME,time_reference,Miller joined Snot in 1996.,0,6,== Early life and career == | === Snot (1996–present) ===,53069223
"May 27 , 1997","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Snot signed with Geffen Records, and began work on their debut album, Get Some, released on May 27, 1997.",1,6,== Early life and career == | === Snot (1996–present) ===,53069223
the 1998,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,The band performed on the 1998 Ozzfest tour.,3,6,== Early life and career == | === Snot (1996–present) ===,53069223
December 1998,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"In December 1998, band member Lynn Strait died in a car accident when a truck struck his car.",4,6,== Early life and career == | === Snot (1996–present) ===,53069223
2008–2013,CD,YEAR_REGEX_1,TIME,time_reference,"First reunion, Tons, and breakup (2008–2013) =",1,7,"== Early life and career == | ==== First reunion, Tons, and breakup (2008–2013) ====",53069223
2008,CD,YEAR_REGEX_1,TIME,time_reference,"In 2008, the band reformed, with former Divine Heresy singer Tommy Vext on vocals.",0,8,"== Early life and career == | ==== First reunion, Tons, and breakup (2008–2013) ====",53069223
2009,CD,YEAR_REGEX_1,TIME,time_reference,"Tommy Cummings and Sonny Mayo left the band, and a new band, Tons, was formed in 2009 with a new vocalist.",1,8,"== Early life and career == | ==== First reunion, Tons, and breakup (2008–2013) ====",53069223
1000,CD,YEAR_REGEX_1,TIME,time_reference,"They recorded three new songs titled ""Ability & Control"", ""1000 Ways of Pain"" and ""Fan the Flames"" before members of the group moved on to new projects.",2,8,"== Early life and career == | ==== First reunion, Tons, and breakup (2008–2013) ====",53069223
2014–present,CD,YEAR_REGEX_1,TIME,time_reference,Second reunion (2014–present),1,9,== Early life and career == | ==== Second reunion (2014–present) ====,53069223
"February 11 , 2014","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"On February 11, 2014, Snot reunited again at the Whisky a Go Go in Hollywood.",0,10,== Early life and career == | ==== Second reunion (2014–present) ====,53069223
August,NNP,MONTH_REGEX,TIME,time_reference,"In August it was announced that Snot would be hitting the road once again, starting November 28 and going through December 22 all throughout the U.S.",3,10,== Early life and career == | ==== Second reunion (2014–present) ====,53069223
November 28,NNP CD,MONTH_REGEX DIGIT_REGEX_1,TIME NUMERAL,time_reference,"In August it was announced that Snot would be hitting the road once again, starting November 28 and going through December 22 all throughout the U.S.",3,10,== Early life and career == | ==== Second reunion (2014–present) ====,53069223
December 22,NNP CD,MONTH_REGEX DIGIT_REGEX_1,TIME NUMERAL,time_reference,"In August it was announced that Snot would be hitting the road once again, starting November 28 and going through December 22 all throughout the U.S.",3,10,== Early life and career == | ==== Second reunion (2014–present) ====,53069223
