time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId
"April 1 , 1995","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Logan Alexander Paul (born April 1, 1995) is an American YouTuber and social media personality.",0,0,,50654292
November 2018,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"In addition to posting on his own YouTube channel, he has run the Impaulsive podcast since November 2018, and he currently has more than 23 million subscribers on YouTube as of January 2022.",1,0,,50654292
currently,RB,TIMELINE_REGEX,TIME,time_reference,"In addition to posting on his own YouTube channel, he has run the Impaulsive podcast since November 2018, and he currently has more than 23 million subscribers on YouTube as of January 2022.",1,0,,50654292
of January 2022,IN NNP CD,PREFIX_REGEX_1 MONTH_REGEX YEAR_REGEX_1,MODIFIER TIME TIME,time_reference,"In addition to posting on his own YouTube channel, he has run the Impaulsive podcast since November 2018, and he currently has more than 23 million subscribers on YouTube as of January 2022.",1,0,,50654292
2013,CD,YEAR_REGEX_1,TIME,time_reference,"Paul gained a following in 2013, posting sketches on the video-sharing application Vine.",2,0,,50654292
"October 18 , 2013","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"He registered his YouTube channel, TheOfficialLoganPaul, on October 18, 2013, where he started posting regularly following the closure of the Vine app.",3,0,,50654292
"August 29 , 2015","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"He later created the Logan Paul Vlogs channel on August 29, 2015, which has since become his most-subscribed YouTube channel.",4,0,,50654292
of January 2022,IN NNP CD,PREFIX_REGEX_1 MONTH_REGEX YEAR_REGEX_1,MODIFIER TIME TIME,time_reference,"As of January 2022, the channel has received 23.2 million subscribers and over 5.8 billion views, ranking as the 74th most-subscribed channel in the United States, and placing him among the most-subscribed channels on the platform.",5,0,,50654292
2016,CD,YEAR_REGEX_1,TIME,time_reference,The Thinning (2016) and The Thinning: New World Order (2018).,7,0,,50654292
2018,CD,YEAR_REGEX_1,TIME,time_reference,The Thinning (2016) and The Thinning: New World Order (2018).,7,0,,50654292
2016,CD,YEAR_REGEX_1,TIME,time_reference,"He has also expanded his content into other avenues; he released his debut single ""2016"" in 2016, and in 2018, fought British YouTuber and rapper KSI in an amateur white-collar boxing match.",8,0,,50654292
2016,CD,YEAR_REGEX_1,TIME,time_reference,"He has also expanded his content into other avenues; he released his debut single ""2016"" in 2016, and in 2018, fought British YouTuber and rapper KSI in an amateur white-collar boxing match.",8,0,,50654292
2018,CD,YEAR_REGEX_1,TIME,time_reference,"He has also expanded his content into other avenues; he released his debut single ""2016"" in 2016, and in 2018, fought British YouTuber and rapper KSI in an amateur white-collar boxing match.",8,0,,50654292
December 2017,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"Paul has been involved in several controversies, most notably in relation to a trip to Japan in December 2017, during which he visited the Aokigahara ""suicide forest"", filmed a suicide victim and uploaded the footage to his YouTube channel.",0,1,,50654292
10 years old,CD NNS JJ,DIGIT_REGEX_1 TIME_UNIT_REGEX SUFFIX_REGEX,NUMERAL TIME MODIFIER,,Paul began creating internet videos for a YouTube channel called Zoosh when he was 10 years old.,1,3,== Early life and education ==,50654292
2012,CD,YEAR_REGEX_1,TIME,time_reference,"He attended Westlake High School, achieving the ranks of The Plain Dealer's All-Star linebacker on the football team in 2012, and qualifying for the state-level Ohio High School Athletic Association 2013 Division I Wrestling Individual Championships.",2,3,== Early life and education ==,50654292
2013,CD,YEAR_REGEX_1,TIME,time_reference,"He attended Westlake High School, achieving the ranks of The Plain Dealer's All-Star linebacker on the football team in 2012, and qualifying for the state-level Ohio High School Athletic Association 2013 Division I Wrestling Individual Championships.",2,3,== Early life and education ==,50654292
2015–2017,CD,YEAR_REGEX_1,TIME,time_reference,2015–2017:,1,5,== YouTube career == | === 2015–2017: YouTube beginnings ===,50654292
2014,CD,YEAR_REGEX_1,TIME,time_reference,"He majored in Industrial Engineering at Ohio University before dropping out in 2014 to pursue a career as a full-time social media entertainer in Los Angeles, moving into an apartment complex in Los Angeles with other Vine stars.",1,6,== YouTube career == | === 2015–2017: YouTube beginnings ===,50654292
February 2014,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"In February 2014, he had over 3.1 million followers on various social media platforms.",3,6,== YouTube career == | === 2015–2017: YouTube beginnings ===,50654292
